Facility,Chargecode,Description,Rev,CPT,1/1/22 Fee
BAYCARE,10002800,FILGRASTIM-SNDZ 480 MCG/0.8ML IJ SOSY,250,Q5101,33.36
BAYCARE,10002800,FLUCONAZOLE IN SODIUM CHLORIDE 200-0.9 MG/100ML-% IV SOLN,250,J1450,110.57
BAYCARE,10002800,FLUCONAZOLE IN SODIUM CHLORIDE 400-0.9 MG/200ML-% 240 MIN,250,J1450,105.06
BAYCARE,10002800,FLUCONAZOLE IN SODIUM CHLORIDE 400-0.9 MG/200ML-% 360 MIN,250,J1450,110.28
BAYCARE,10002800,FLUCONAZOLE IN SODIUM CHLORIDE 400-0.9 MG/200ML-% IV SOLN,250,J1450,103.53
BAYCARE,10002800,FLUOROURACIL 1 GM/20ML IV SOLN,250,J9190,103.47
BAYCARE,10002800,FLUOROURACIL 2.5 GM/50ML IV SOLN,250,J9190,102.05
BAYCARE,10002800,FLUOROURACIL 500 MG/10ML IV SOLN,250,J9190,102.93
BAYCARE,10002800,FOMEPIZOLE 1 GM/ML IV SOLN,250,J1451,53.01
BAYCARE,10002800,FONDAPARINUX SODIUM 2.5 MG/0.5ML SC SOLN,250,J1652,39.22
BAYCARE,10002800,FONDAPARINUX SODIUM 7.5 MG/0.6ML SC SOLN,250,J1652,39.08
BAYCARE,10002800,FOSAPREPITANT DIMEGLUMINE 150 MG IV SOLR,250,J1453,32.69
BAYCARE,10002800,FOSPHENYTOIN SODIUM 100 MG PE/2ML IJ SOLN,250,Q2009,40.23
BAYCARE,10002800,FULVESTRANT 250 MG/5ML IM SOLN,250,J9395,159.95
BAYCARE,10002800,FUROSEMIDE 10 MG/ML IJ SOLN,250,J1940,35.61
BAYCARE,10002800,FUROSEMIDE 500 MG/50 ML INFUSION 10 MG/ML,250,J1940,100.49
BAYCARE,10002800,GANCICLOVIR SODIUM 500 MG IV SOLR,250,J1570,145.66
BAYCARE,10002800,GEMCITABINE BLADDER INSTILLATION (UNDILUTED),250,J9201,105.44
BAYCARE,10002800,GEMCITABINE HCL 1 GM/26.3ML IV SOLN,250,J9201,105.38
BAYCARE,10002800,GEMCITABINE HCL 200 MG/5.26ML IV SOLN,250,J9201,112.76
BAYCARE,10002800,GENTAMICIN 2 MG/ML IV SYRINGE (NEONATAL/PEDS < 15 KG),250,J1580,97.49
BAYCARE,10002800,GENTAMICIN IN SALINE 1.2-0.9 MG/ML-% IV SOLN,250,J1580,105.06
BAYCARE,10002800,GENTAMICIN IN SALINE 1.6-0.9 MG/ML-% IV SOLN,250,J1580,105.26
BAYCARE,10002800,GENTAMICIN IN SALINE 2-0.9 MG/ML-% IV SOLN,250,J1580,101.97
BAYCARE,10002800,GENTAMICIN SULFATE 10 MG/ML IJ SOLN,250,J1580,49.81
BAYCARE,10002800,GENTAMICIN SULFATE 40 MG/ML IJ SOLN,250,J1580,33.77
BAYCARE,10002800,GLUCAGON HCL 1 MG IJ SOLR (WRAPPED),250,J1610,227.05
BAYCARE,10002800,GOLIMUMAB 50 MG/4ML IV SOLN,250,J1602,181.92
BAYCARE,10002800,GOSERELIN ACETATE 10.8 MG SC IMPL,250,J9202,"2,898.58"
BAYCARE,10002800,GOSERELIN ACETATE 3.6 MG SC IMPL,250,J9202,"3,093.60"
BAYCARE,10002800,GRANISETRON HCL 1 MG/ML IV SOLN,250,J1626,32.81
BAYCARE,10002800,HAEMOPHILUS B POLYSAC CONJ VAC 7.5 MCG/0.5 ML IM SUSP,250,90648,130.34
BAYCARE,10002800,HAEMOPHILUS B POLYSAC CONJ VAC IM SOLR,250,90648,73.62
BAYCARE,10002800,HALOPERIDOL DECANOATE 100 MG/ML IM SOLN,250,J1631,54.43
BAYCARE,10002800,HALOPERIDOL DECANOATE 50 MG/ML IM SOLN,250,J1631,76.49
BAYCARE,10002800,HALOPERIDOL LACTATE 5 MG/ML IJ SOLN,250,J1630,34.20
BAYCARE,10002800,HEPARIN (PORCINE) IN NACL 1000-0.9 UT/500ML-% IV SOLN,250,J1644,40.76
BAYCARE,10002800,HEPARIN 10000 UNITS/1000 ML 0.9% NS INFUSION,250,J1644,28.72
BAYCARE,10002800,HEPARIN CARDIAC 1000 UNIT/ML INITIAL BOLUS,250,J1644,32.81
BAYCARE,10002800,HEPARIN LOCK FLUSH 10 UNIT/ML IV SOLN,250,J1642,31.95
BAYCARE,10002800,HEPARIN SOD (PORCINE) IN D5W 100 UNIT/ML IV SOLN,250,J1644,28.83
BAYCARE,10002800,HEPARIN SODIUM (PORCINE) 1000 UNIT/ML IJ SOLN,250,J1644,32.69
BAYCARE,10002800,HEPARIN SODIUM (PORCINE) 5000 UNIT/ML IJ SOLN,250,J1644,32.23
BAYCARE,10002800,HEPARIN SODIUM LOCK FLUSH 100 UNIT/ML IV SOLN,250,J1642,31.55
BAYCARE,10002800,HEPATITIS A VACCINE 1440 EL U/ML IM SUSP,250,90632,268.98
BAYCARE,10002800,HEPATITIS B IMMUNE GLOBULIN 110 UNIT/0.5ML IM SOSY,250,90371,221.69
BAYCARE,10002800,HEPATITIS B IMMUNE GLOBULIN 220 UNIT/ML IM SOLN,250,90371,216.04
BAYCARE,10002800,HEPATITIS B VAC RECOMBINANT 10 MCG/0.5ML IJ SUSP,250,90744,90.27
BAYCARE,10002800,HEPATITIS B VAC RECOMBINANT 20 MCG/ML IJ SUSP,250,90746,192.50
BAYCARE,10002800,HYALURONIDASE HUMAN 150 UNIT/ML IJ SOLN,250,J3473,138.10
BAYCARE,10002800,HYALURONIDASE OVINE 200 UNIT/ML IJ SOLN,250,J3471,33.19
BAYCARE,10002800,HYDRALAZINE HCL 20 MG/ML IJ SOLN,250,J0360,38.00
BAYCARE,10002800,HYDROCORTISONE NA SUCCINATE PF 100 MG IJ SOLR,250,J1720,68.13
BAYCARE,10002800,HYDROCORTISONE NA SUCCINATE PF 250 MG IJ SOLR,250,J1720,67.84
BAYCARE,10002800,HYDROMORPHONE 50 MG/100 ML NS INFUSION (STD CON'C),250,J1170,29.06
BAYCARE,10002800,HYDROMORPHONE HCL 1 MG/ML IJ SOLN(PF & NON PF)(WRAPPED),250,J1170,101.01
BAYCARE,10002800,HYDROMORPHONE HCL PF 10 MG/ML IJ SOLN,250,J1170,97.83
BAYCARE,10002800,HYDROMORPHONE PCA 0.2 MG/ML SOLN (DISCRETE FIELDS),250,J1170,116.70
BAYCARE,10002800,HYDROXYPROGESTERONE CAPROATE 250 MG/ML IM OIL,250,J1726,47.83
BAYCARE,10002800,HYDROXYZINE HCL 25 MG/ML IM SOLN,250,J3410,79.88
BAYCARE,10002800,HYDROXYZINE HCL 50 MG/ML IM SOLN,250,J3410,59.86
BAYCARE,10002800,IFOSFAMIDE 1 GM/20ML IV SOLN,250,J9208,204.57
BAYCARE,10002800,IFOSFAMIDE 3 GM/60ML IV SOLN,250,J9208,187.03
BAYCARE,10002800,IMMUNE GLOBULIN (GAMMAGARD) 1 GM/10ML IJ SOLN,250,J1569,175.28
BAYCARE,10002800,IMMUNE GLOBULIN (GAMMAGARD) 10 GM/100ML IJ SOLN,250,J1569,187.00
BAYCARE,10002800,IMMUNE GLOBULIN (GAMMAGARD) 5 GM/50ML IJ SOLN,250,J1569,177.37
BAYCARE,10002800,IMMUNE GLOBULIN (HUMAN) 10 GM/100ML IJ SOLN,250,J1569,175.27
BAYCARE,10002800,INFLIXIMAB 100 MG IV SOLR,250,J1745,387.04
BAYCARE,10002800,INFLIXIMAB-ABDA 100 MG IV SOLR,250,Q5104,304.31
BAYCARE,10002800,INFLIXIMAB-AXXQ 100 MG IV SOLR,250,Q5121,233.18
BAYCARE,10002800,INFLIXIMAB-DYYB 100 MG IV SOLR,250,Q5103,237.71
BAYCARE,10002800,INSULIN 100 UNITS/100 ML NS (PREMIX),250,J1815,27.22
BAYCARE,10002800,INSULIN DETEMIR VIAL 100 UNIT/ML SC SOLN,250,J1815,35.94
BAYCARE,10002800,INSULIN GLARGINE VIAL 100 UNIT/ML SC SOLN,250,J1815,33.25
BAYCARE,10002800,INSULIN INFUSION - DKA (100 ML PREMIX),250,J1815,27.22
BAYCARE,10002800,INSULIN INFUSION - INTRAPARTUM (100 ML PREMIX),250,J1815,27.22
BAYCARE,10002800,INSULIN INFUSION - W/ SURGERY PROTOCOL (100 ML PREMIX),250,J1815,27.22
BAYCARE,10002800,INSULIN INFUSION - W/PROTOCOL (100 ML PREMIX),250,J1815,27.22
BAYCARE,10002800,INSULIN ISOPHANE HUMAN VIAL 100 UNIT/ML SC SUSP,250,J1815,31.86
BAYCARE,10002800,INSULIN LISPRO (HUMAN) VIAL 100 UNIT/ML SC SOLN,250,J1815,32.47
BAYCARE,10002800,INSULIN LISPRO CORRECTION DOSE 100 UNIT/ML,250,J1815,32.14
BAYCARE,10002800,INSULIN LISPRO ORDER SET CORRECTION DOSE 100 UNIT/ML,250,J1815,31.96
BAYCARE,10002800,INSULIN LISPRO ORDER SET SCHEDULED DOSE 100 UNIT/ML,250,J1815,32.13
BAYCARE,10002800,INSULIN LISPRO PROT & LISPRO (75-25) VIAL 100 UNIT/ML SC SUSP,250,J1815,33.04
BAYCARE,10002800,INSULIN LISPRO SLIDING SCALE 100 UNIT/ML,250,J1815,48.57
BAYCARE,10002800,INSULIN REGULAR 5 UNITS/5 ML IV SYRINGE,250,J1815,8.92
BAYCARE,10002800,INSULIN REGULAR CORRECTION DOSE 100 UNIT/ML,250,J1815,31.68
BAYCARE,10002800,INSULIN REGULAR HUMAN (CONC) PEN 500 UNIT/ML SC SOPN,250,J1815,24.14
BAYCARE,10002800,INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN,250,J1815,31.82
BAYCARE,10002800,INSULIN REGULAR SCHEDULED DOSE 100 UNITS/ML,250,J1815,32.75
BAYCARE,10002800,INSULIN REGULAR SLIDING SCALE 100 UNIT/ML,250,J1815,21.15
BAYCARE,10002800,IPILIMUMAB 50 MG/10ML IV SOLN,250,J9228,716.65
BAYCARE,10002800,IRINOTECAN HCL 100 MG/5ML IV SOLN,250,J9206,106.50
BAYCARE,10002800,IRINOTECAN HCL LIPOSOME 43 MG/10ML IV INJ,250,J9205,326.99
BAYCARE,10002800,IRON DEXTRAN 50 MG/ML IJ SOLN,250,J1750,82.04
BAYCARE,10002800,IRON SUCROSE 20 MG/ML IV SOLN,250,J1756,32.73
BAYCARE,10002800,ISAVUCONAZONIUM SULFATE 372 MG IV SOLR,250,J1833,34.74
BAYCARE,10002805,ISOSULFAN BLUE 1 % SC SOLN,250,Q9968,110.09
BAYCARE,10002800,KETOROLAC INJ,250,J1885,36.32
BAYCARE,10002800,KETOROLAC TROMETHAMINE 15 MG/ML IJ SOLN,250,J1885,35.08
BAYCARE,10002800,KETOROLAC TROMETHAMINE 30 MG/ML IJ SOLN,250,J1885,33.28
BAYCARE,10002800,KETOROLAC TROMETHAMINE 30 MG/ML INJ SOLN (WRAPPED),250,J1885,33.03
BAYCARE,10002800,LABETALOL HCL 5 MG/ML SOLN(WRAPPED),250,J3490,57.65
BAYCARE,10002800,LACOSAMIDE 200 MG/20ML IV SOLN,250,C9254,97.30
BAYCARE,10002807,LACTATED RINGERS BOLUS,258,J7120,157.84
BAYCARE,10002807,LACTATED RINGERS IV SOLN,258,J7120,167.41
BAYCARE,10002800,LANREOTIDE ACETATE 120 MG/0.5ML SC SOLN,250,J1930,298.01
BAYCARE,10002800,LANREOTIDE ACETATE 60 MG/0.2ML SC SOLN,250,J1930,370.83
BAYCARE,10002800,LEUCOVORIN CALCIUM 100 MG IJ SOLR,250,J0640,40.61
BAYCARE,10002800,LEUCOVORIN CALCIUM 200 MG IJ SOLR,250,J0640,41.70
BAYCARE,10002800,LEUCOVORIN CALCIUM 350 MG IJ SOLR,250,J0640,38.01
BAYCARE,10002800,LEUPROLIDE ACETATE (3 MONTH) 11.25 MG IM KIT,250,J1950,"4,483.84"
BAYCARE,10002800,LEUPROLIDE ACETATE (3 MONTH) 22.5 MG IM KIT,250,J9217,725.40
BAYCARE,10002800,LEUPROLIDE ACETATE (3 MONTH) 22.5 MG SC KIT,250,J9217,"1,240.70"
BAYCARE,10002800,LEUPROLIDE ACETATE (4 MONTH) 30 MG IM KIT,250,J9217,673.40
BAYCARE,10002800,LEUPROLIDE ACETATE (4 MONTH) 30 MG SC KIT,250,J9217,518.83
BAYCARE,10002800,LEUPROLIDE ACETATE (6 MONTH) 45 MG IM KIT,250,J9217,673.41
BAYCARE,10002800,LEUPROLIDE ACETATE (6 MONTH) 45 MG SC KIT,250,J9217,518.83
BAYCARE,10002800,LEUPROLIDE ACETATE 3.75 MG IM KIT,250,J1950,"4,419.11"
BAYCARE,10002800,LEUPROLIDE ACETATE 7.5 MG IM KIT,250,J9217,673.41
BAYCARE,10002800,LEVETIRACETAM 500 MG/5ML IV SOLN,250,J1953,31.66
BAYCARE,10002800,LEVOFLOXACIN IN D5W 250 MG/50ML IV SOLN,250,J1956,102.45
BAYCARE,10002800,LEVOFLOXACIN IN D5W 500 MG/100ML IV SOLN,250,J1956,100.44
BAYCARE,10002800,LEVOFLOXACIN IN D5W 750 MG/150ML IV SOLN,250,J1956,99.39
BAYCARE,10002800,LEVONORGESTREL 20 MCG/24HR IU IUD,250,J7298,"4,019.17"
BAYCARE,10002800,LIDOCAINE HCL 1 % IJ SOLN,250,J3490,31.91
BAYCARE,10002800,LINEZOLID 600 MG/300ML IV SOLN,250,J2020,113.42
BAYCARE,10002800,LORAZEPAM 2 MG/ML IJ SOLN,250,J2060,99.12
BAYCARE,10002800,LURBINECTEDIN 4 MG IV SOLR,250,J9223,784.70
BAYCARE,10002800,LUSPATERCEPT-AAMT 25 MG/0.5 ML SUBQ INJECTION (SPLIT X 2),250,J0896,238.54
BAYCARE,10002800,LUSPATERCEPT-AAMT 25 MG/0.5 ML SUBQ INJECTION (SPLIT X 3),250,J0896,238.54
BAYCARE,10002800,LUSPATERCEPT-AAMT 75 MG SC SOLR,250,J0896,238.54
BAYCARE,10002800,MAGNESIUM SULFATE 2 G/50 ML PREMIX (WRAPPED) (60 MIN INFUSION),250,J3475,100.90
BAYCARE,10002800,MAGNESIUM SULFATE 2 G/50 ML PREMIX(WRAPPED),250,J3475,101.62
BAYCARE,10002800,MAGNESIUM SULFATE 4 GM/50ML IV SOLN,250,J3475,98.05
BAYCARE,10002800,MAGNESIUM SULFATE 4 GM/50ML IV SOLN (120 MIN INFUSION),250,J3475,97.96
BAYCARE,10002800,MAGNESIUM SULFATE 40 MG/ML D5W IVPB SYR (NEONATAL/PEDS < 30 KG),250,J3475,99.54
BAYCARE,10002800,MAGNESIUM SULFATE 40 MG/ML IV SOLN(WRAPPED),250,J3475,27.07
BAYCARE,10002800,MAGNESIUM SULFATE 50 % IJ SOLN,250,J3475,32.09
BAYCARE,10002800,MAGNESIUM/D5W 6 GM/48 ML IV SYRINGE,250,J3475,32.16
BAYCARE,10002800,MANNITOL 25 % IV SOLN,250,J2150,36.87
BAYCARE,10002800,"MEASLES, MUMPS & RUBELLA VAC IJ SOLR",250,90707,322.57
BAYCARE,10002800,MEDROXYPROGESTERONE ACETATE 150 MG/ML IM SUSP,250,J1050,31.94
BAYCARE,10002800,MENINGOCOCCAL A C Y&W-135 OLIG IM SOLR,250,90734,420.18
BAYCARE,10002800,MENINGOCOCCAL B RECOMB OMV ADJ IM SUSY,250,90620,646.76
BAYCARE,10002800,MEPERIDINE HCL 25 MG/ML IJ SOLN,250,J2175,104.43
BAYCARE,10002800,MEPERIDINE HCL 50 MG/ML IJ SOLN,250,J2175,99.78
BAYCARE,10002800,MEPERIDINE RANGE INJ,250,J2175,102.71
BAYCARE,10002800,MEROPENEM 1 G IV SOLR,250,J2185,33.72
BAYCARE,10002800,MEROPENEM 500 MG IV SOLR,250,J2185,33.69
BAYCARE,10002800,MESNA 100 MG/ML IV SOLN,250,J9209,101.47
BAYCARE,10002803,METHOTREXATE 2.5 MG PO TABS,250,J8610,17.87
BAYCARE,10002800,METHOTREXATE SODIUM (PF) 1 GM/40ML IJ SOLN,250,J9250,96.56
BAYCARE,10002800,METHOTREXATE SODIUM (PF) 250 MG/10ML IJ SOLN,250,J9250,96.82
BAYCARE,10002800,METHOTREXATE SODIUM (PF) 50 MG/2ML IJ SOLN,250,J9260,97.97
BAYCARE,10002800,METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN,250,J2210,92.92
BAYCARE,10002800,METHYLNALTREXONE BROMIDE 12 MG/0.6ML SC SOLN,250,J2212,35.67
BAYCARE,10002803,METHYLPREDNISOLONE 4 MG PO TABS,250,J7509,8.93
BAYCARE,10002800,METHYLPREDNISOLONE SODIUM SUCC 1000 MG IJ SOLR,250,J2930,55.75
BAYCARE,10002800,METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR,250,J2930,57.74
BAYCARE,10002800,METHYLPREDNISOLONE SODIUM SUCC 40 MG IJ SOLR,250,J2920,46.85
BAYCARE,10002800,METHYLPREDNISOLONE SODIUM SUCC 500 MG IJ SOLR,250,J2930,68.07
BAYCARE,10002800,METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN,250,J2765,34.35
BAYCARE,10002800,METOPROLOL TARTRATE 5 MG/5ML IV SOLN,250,J3490,34.16
BAYCARE,10002800,METRONIDAZOLE IN NACL 5-0.79 MG/ML-% IV SOLN,250,J3490,100.25
BAYCARE,10002800,MICAFUNGIN SODIUM 100 MG IV SOLR,250,J2248,33.25
BAYCARE,10002800,MICAFUNGIN SODIUM 50 MG IV SOLR,250,J2248,33.51
BAYCARE,10002800,MIDAZOLAM 100 MG/100 ML IN SALINE (PREMIX),250,J2250,97.05
BAYCARE,10002800,MIDAZOLAM 100 MG/100 ML IN SALINE INFUSION SEDATION /ANALGESIA,250,J2250,97.05
BAYCARE,10002800,MIDAZOLAM HCL (PF NASAL) 10 MG/2 ML KIT,250,J2250,8.19
BAYCARE,10002800,MIDAZOLAM HCL (PF) 10 MG/2ML IJ SOLN,250,J2250,96.54
BAYCARE,10002800,MIDAZOLAM HCL 10 MG/2ML IJ SOLN,250,J2250,96.73
BAYCARE,10002800,MILRINONE LACTATE 20 MG/20ML IV SOLN,250,J2260,35.90
BAYCARE,10002800,MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN,250,J2260,103.16
BAYCARE,10002800,MITOMYCIN 0.2 MG/ML SYRINGE,250,J9280,100.71
BAYCARE,10002800,MITOMYCIN 0.4 MG/ML SYRINGE,250,J9280,105.26
BAYCARE,10002800,MITOMYCIN 20 MG IV SOLR,250,J9280,160.82
BAYCARE,10002800,MITOMYCIN 40 MG IV SOLR,250,J9280,310.28
BAYCARE,10002800,MORPHINE INJ,250,J2270,104.20
BAYCARE,10002800,MORPHINE PCA 1 MG/ML SOLN (DISCRETE FIELDS),250,J2270,108.60
BAYCARE,10002800,MORPHINE PF 0.2 MG/ML IV SYRINGE (NEONATAL/PEDS < 30 KG),250,J2270,96.51
BAYCARE,10002800,MORPHINE SULFATE (PF) 1 MG/ML IJ SOLN,250,J2270,102.71
BAYCARE,10002800,MORPHINE SULFATE (PF) 10 MG/ML IV SOLN,250,J2270,99.14
BAYCARE,10002800,MORPHINE SULFATE (PF) 2 MG/ML IJ SOLN,250,J2270,103.98
BAYCARE,10002800,MORPHINE SULFATE (PF) 2 MG/ML IV SOLN,250,J2270,102.81
BAYCARE,10002800,MORPHINE SULFATE (PF) 4 MG/ML IJ SOLN,250,J2270,99.36
BAYCARE,10002800,MORPHINE SULFATE (PF) 4 MG/ML IV SOLN,250,J2270,101.45
BAYCARE,10002800,MORPHINE SULFATE 10 MG/ML IV SOLN(PF AND NON PF)(WRAPPED),250,J2270,100.50
BAYCARE,10002800,MORPHINE SULFATE 2 MG/ML IV SOLN(PF AND NON PF)(WRAPPED),250,J2270,102.45
BAYCARE,10002800,MORPHINE SULFATE 4 MG/ML IV SOLN(PF AND NON PF)(WRAPPED),250,J2270,101.15
BAYCARE,10002800,MORPHINE SULFATE 50 MG/ML IV SOLN,250,J2270,96.60
BAYCARE,10002800,MORPHINE SULFATE-NACL 100-0.9 MG/100ML-% IV SOLN,250,J2270,99.89
BAYCARE,10002800,MOXIFLOXACIN HCL IN NACL 400 MG/250ML IV SOLN,250,J2280,137.13
BAYCARE,10002803,MYCOPHENOLATE MOFETIL 200 MG/ML PO SUSR,250,J7517,31.98
BAYCARE,10002803,MYCOPHENOLATE MOFETIL 250 MG PO CAPS,250,J7517,10.38
BAYCARE,10002803,MYCOPHENOLATE MOFETIL 500 MG PO TABS,250,J7517,8.74
BAYCARE,10002803,MYCOPHENOLATE SODIUM 180 MG PO TBEC,250,J7518,18.61
BAYCARE,10002800,NALBUPHINE HCL 10 MG/ML IJ SOLN,250,J2300,42.10
BAYCARE,10002800,NALOXONE HCL 0.4 MG/ML IJ SOLN(WRAPPED),250,J2310,55.32
BAYCARE,10002800,NALOXONE HCL 1 MG/ML IJ SOLN(WRAPPED),250,J2310,57.27
BAYCARE,10002800,NATALIZUMAB 300 MG/15ML IV CONC,250,J2323,129.79
BAYCARE,10002800,NEOSTIGMINE METHYLSULFATE 1 MG/ML IV SOLN(WRAPPED),250,J2710,39.50
BAYCARE,10002800,NEOSTIGMINE METHYLSULFATE 10 MG/10ML IV SOLN,250,J2710,39.08
BAYCARE,10002800,NIVOLUMAB 100 MG/10ML IV SOLN,250,J9299,209.73
BAYCARE,10002800,OBINUTUZUMAB 1000 MG/40ML IV SOLN,250,J9301,371.14
BAYCARE,10002800,OCRELIZUMAB 300 MG/10ML IV SOLN,250,J2350,261.09
BAYCARE,10002800,OCTREOTIDE ACETATE 10 MG IM KIT,250,J2353,"1,269.55"
BAYCARE,10002800,OCTREOTIDE ACETATE 100 MCG/ML IJ SOLN,250,J2354,34.10
BAYCARE,10002800,OCTREOTIDE ACETATE 20 MG IM KIT,250,J2353,842.53
BAYCARE,10002800,OCTREOTIDE ACETATE 30 MG IM KIT,250,J2353,841.14
BAYCARE,10002800,OCTREOTIDE ACETATE 50 MCG/ML IJ SOLN,250,J2354,36.79
BAYCARE,10002800,OCTREOTIDE ACETATE 500 MCG/ML IJ SOLN,250,J2354,33.88
BAYCARE,10002800,ONABOTULINUMTOXINA (COSMETIC) 50 UNITS IM SOLR,250,J0585,59.05
BAYCARE,10002800,ONABOTULINUMTOXINA 100 UNITS IJ SOLR,250,J0585,56.48
BAYCARE,10002800,ONABOTULINUMTOXINA 100 UNITS INJ SOLN (HOSP USE ONLY),250,J0585,56.48
BAYCARE,10002800,ONDANSETRON HCL 4 MG/2ML IJ SOLN,250,J2405,31.90
BAYCARE,10002800,ONDANSETRON HCL 40 MG/20ML IJ SOLN,250,J2405,31.86
BAYCARE,10002800,ONDANSETRON HCL 8 MG PO TABS,250,Q0162,8.25
BAYCARE,10002800,ORPHENADRINE CITRATE 30 MG/ML IJ SOLN,250,J2360,52.07
BAYCARE,10002800,OXACILLIN SODIUM 1 G IJ SOLR,250,J2700,33.19
BAYCARE,10002800,OXACILLIN SODIUM 2 G IJ SOLR,250,J2700,35.29
BAYCARE,10002800,OXALIPLATIN 50 MG/10ML IV SOLN,250,J9263,97.21
BAYCARE,10002800,OXYTOCIN 10 UNIT/ML IJ SOLN,250,J2590,37.18
BAYCARE,10002800,OXYTOCIN-SODIUM CHLORIDE 30-0.9 UT/500ML-% IV SOLN,250,J2590,39.44
BAYCARE,10002800,OXYTOCIN-SODIUM CHLORIDE 30-0.9 UT/500ML-% IV SOLN (ML/HR),250,J2590,39.47
BAYCARE,10002800,PACLITAXEL 300 MG/50ML IV CONC,250,J9267,96.72
BAYCARE,10002800,PACLITAXEL PROTEIN-BOUND PART 100 MG IV SUSR,250,J9264,154.20
BAYCARE,10002800,PALIVIZUMAB 100 MG/ML IM SOLN,250,90378,"4,433.38"
BAYCARE,10002800,PALIVIZUMAB 50 MG/0.5ML IM SOLN,250,90378,"5,178.56"
BAYCARE,10002800,PALONOSETRON HCL 0.25 MG/5ML IV SOLN,250,J2469,36.51
BAYCARE,10002800,PAMIDRONATE DISODIUM 30 MG/10ML IV SOLN,250,J2430,59.14
BAYCARE,10002800,PAMIDRONATE DISODIUM 90 MG/10ML IV SOLN,250,J2430,67.38
BAYCARE,10002800,PANITUMUMAB 100 MG/5ML IV SOLN,250,J9303,616.52
BAYCARE,10002800,PANTOPRAZOLE 80 MG/100ML NS (PREMIX) (>15 KG OR ADULT),250,C9113,43.55
BAYCARE,10002800,PANTOPRAZOLE SODIUM 40 MG IV SOLR,250,C9113,41.89
BAYCARE,10002800,PAPAVERINE HCL 30 MG/ML IJ SOLN,250,J2440,150.68
BAYCARE,10002800,PAPAVERINE/NS 120 MG/16 ML IV SYRINGE,250,J2440,45.17
BAYCARE,10002800,PEGFILGRASTIM 6 MG/0.6ML SC  SOSY,250,J2505,"17,740.92"
BAYCARE,10002800,PEGFILGRASTIM 6 MG/0.6ML SC PSKT,250,J2505,"17,865.68"
BAYCARE,10002800,PEGFILGRASTIM-BMEZ 6 MG/0.6ML SC SOSY,250,Q5120,"1,075.94"
BAYCARE,10002800,PEGFILGRASTIM-CBQV 6 MG/0.6ML SC SOSY,250,Q5111,"1,088.13"
BAYCARE,10002800,PEGFILGRASTIM-JMDB 6 MG/0.6ML SC SOSY,250,Q5108,940.01
BAYCARE,10002800,PEGLOTICASE 8 MG/ML IV SOLN,250,J2507,"10,842.36"
BAYCARE,10002800,PEMBROLIZUMAB 100 MG/4ML IV SOLN,250,J9271,302.40
BAYCARE,10002800,PEMETREXED DISODIUM 100 MG IV SOLR,250,J9305,391.89
BAYCARE,10002800,PEMETREXED DISODIUM 500 MG IV SOLR,250,J9305,391.71
BAYCARE,10002800,PENICILLIN G 2.5 MILLION UNITS/100 ML NS (AURORA PREMIX),250,J2540,98.13
BAYCARE,10002800,PENICILLIN G BENZATHINE 1200000 UNIT/2ML IM SUSP,250,J0561,84.28
BAYCARE,10002800,PENICILLIN G POTASSIUM 20000000 UNITS IJ SOLR,250,J2540,33.76
BAYCARE,10002800,PENICILLIN G POTASSIUM 5000000 UNITS IJ SOLR,250,J2540,33.22
BAYCARE,10002800,PERTUZ-TRASTUZ-HYALURON-ZZXF 60-60-2000 MG-MG-U/ML SC SOLN,250,J9316,"5,763.35"
BAYCARE,10002800,PERTUZ-TRASTUZ-HYALURON-ZZXF 80-40-2000 MG-MG-U/ML SC SOLN,250,J9316,"4,346.74"
BAYCARE,10002800,PERTUZUMAB 420 MG/14ML IV SOLN,250,J9306,148.83
BAYCARE,10002800,PHENOBARBITAL SODIUM 130 MG/ML IJ SOLN,250,J2560,247.43
BAYCARE,10002800,PHENOBARBITAL SODIUM 65 MG/ML IJ SOLN,250,J2560,186.75
BAYCARE,10002800,PHENYLEPHRINE 100 MCG/ML IJ SOLN(WRAPPED),250,J2370,37.28
BAYCARE,10002800,PHENYLEPHRINE 50 MG/250 ML IN NS INFUSION 200 MCG/ML (> 15 KG OR ADULT),250,J7999,105.97
BAYCARE,10002800,PHENYLEPHRINE HCL 10 MG/ML INJ SOLN (WRAPPED),250,J2370,34.06
BAYCARE,10002800,PHENYLEPHRINE(COMPOUNDED) 1 MG/ML IV SOLN,250,J2370,35.46
BAYCARE,10002800,PHENYLEPHRINE(COMPOUNDED) 500 MCG/ML IJ SOLN,250,J2370,31.75
BAYCARE,10002800,PHYTONADIONE 1 MG/0.5ML IJ SOLN,250,J3430,118.66
BAYCARE,10002800,PHYTONADIONE(COMPOUNDED) 1 MG/ML ORAL SUSP,250,J3430,22.06
BAYCARE,10002800,PIPERACILLIN SOD-TAZOBACTAM SO 3.375 (3-0.375) G IV SOLR,250,J2543,37.17
BAYCARE,10002800,PIPERACILLIN SOD-TAZOBACTAM SO 4.5 (4-0.5) G IV SOLR,250,J2543,36.07
