Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna_,Aetna_Better_Health,BCBS_BLUE_CHOICE,BCBS_CAP,HEALTH_PARTNERS_OF_KS__HPK_,Providrs_Care__WPPA_,United_Healthcare
5282034_1,oseltamivir 6 mg/mL 60 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,122.7200,122.7200,71.1776,122.7200,110.4480,71.1776,104.3120,110.4480,116.5840,73.6320,116.5840
5283935_1,oseltamivir 75 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,19.8300,19.8300,11.5014,19.8300,17.8470,N/A,16.8555,N/A,18.8385,N/A,18.8385
5283935_1,oseltamivir 75 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,19.8300,19.8300,11.5014,19.8300,17.8470,11.5014,16.8555,17.8470,18.8385,11.8980,18.8385
5283979_1,furosemide 20 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5283979_1,furosemide 20 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5287921_2,G0511 Chronic Care Management/Behavioral Health RHC 20/> Min per Mo,Outpatient,0521,G0511,Ccm/bhi by rhc/fqhc 20min mo,,1,68.0000,68.0000,40.8000,214.3100,61.2000,214.3100,57.8000,61.2000,64.6000,40.8000,64.6000
5288161_1,nebivolol 2.5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,10.5400,10.5400,6.1132,10.5400,9.4860,N/A,8.9590,N/A,10.0130,N/A,10.0130
5288161_1,nebivolol 2.5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,10.5400,10.5400,6.1132,10.5400,9.4860,6.1132,8.9590,9.4860,10.0130,6.3240,10.0130
5288242_1,cefepime 1 g Inj Vial 1 EA [EWKS],Inpatient,0636,J0692,Cefepime hcl for injection,,2,21.5000,21.5000,4.4555,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5288242_1,cefepime 1 g Inj Vial 1 EA [EWKS],Outpatient,0636,J0692,Cefepime hcl for injection,,2,21.5000,21.5000,4.4555,21.5000,19.3500,12.4700,4.4555,4.6900,20.4250,12.9000,20.4250
5288243_1,ampicillin-sulbactam 3 g Inj Vial [EWKS],Inpatient,0636,J0295,Ampicillin sulbactam 1.5 gm,,2,21.5000,21.5000,5.1395,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5288243_1,ampicillin-sulbactam 3 g Inj Vial [EWKS],Outpatient,0636,J0295,Ampicillin sulbactam 1.5 gm,,2,21.5000,21.5000,5.1395,21.5000,19.3500,12.4700,5.1395,5.4100,20.4250,12.9000,20.4250
5290051_1,labetalol 5 mg/mL IV Sol 20 mL MDV [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5290051_1,labetalol 5 mg/mL IV Sol 20 mL MDV [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5292093_1,nitroglycerin 0.4 mg sublingual Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,33.2300,33.2300,19.2734,33.2300,29.9070,N/A,28.2455,N/A,31.5685,N/A,31.5685
5292093_1,nitroglycerin 0.4 mg sublingual Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,33.2300,33.2300,19.2734,33.2300,29.9070,19.2734,28.2455,29.9070,31.5685,19.9380,31.5685
5292127_1,budesonide 0.5 mg Soln-Inh [EWKS],Inpatient,0250,,,,1,9.0000,9.0000,5.2200,9.0000,8.1000,N/A,7.6500,N/A,8.5500,N/A,8.5500
5292127_1,budesonide 0.5 mg Soln-Inh [EWKS],Outpatient,0250,,,,1,9.0000,9.0000,5.2200,9.0000,8.1000,5.2200,7.6500,8.1000,8.5500,5.4000,8.5500
5292538_1,aspirin 325 mg Oral EC Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5292538_1,aspirin 325 mg Oral EC Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5295945_1,enoxaparin 60 mg/0.6 mL 0.6 mL [EWKS],Inpatient,0636,J1650,Inj enoxaparin sodium,,6,21.5000,21.5000,1.0070,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5295945_1,enoxaparin 60 mg/0.6 mL 0.6 mL [EWKS],Outpatient,0636,J1650,Inj enoxaparin sodium,,6,21.5000,21.5000,1.0070,21.5000,19.3500,12.4700,1.0070,1.0600,20.4250,12.9000,20.4250
5296135_1,ER 46320 EXC THROMBOSED HEMORRHOID,Emergency,0450,46320,"Excision of thrombosed hemorrhoid, external",,0,314.0000,314.0000,182.1200,1675.0000,282.6000,182.1200,1591.2500,1675.0000,298.3000,1555.4400,298.3000
5296135_1,ER 46320 EXC THROMBOSED HEMORRHOID,Inpatient,0450,46320,"Excision of thrombosed hemorrhoid, external",,0,314.0000,314.0000,182.1200,1675.0000,282.6000,N/A,266.9000,N/A,298.3000,N/A,298.3000
5297894_1,calcium gluconate 100 mg/mL Inj Sol 10 mL [EWKS],Inpatient,0636,J0610,Calcium gluconate injection,,1,21.5000,21.5000,3.2965,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5297894_1,calcium gluconate 100 mg/mL Inj Sol 10 mL [EWKS],Outpatient,0636,J0610,Calcium gluconate injection,,1,21.5000,21.5000,3.2965,21.5000,19.3500,12.4700,3.2965,3.4700,20.4250,12.9000,20.4250
5297895_1,doxazosin 2 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5297895_1,doxazosin 2 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5302003_1,83883 FREE KAPPA/LAMBDA LIGHT CHAIN,Inpatient,0309,83883,"Nephelometry, each analyte not elsewhere specified",,0,99.0000,99.0000,46.6830,99.0000,89.1000,N/A,84.1500,N/A,94.0500,N/A,94.0500
5302003_1,83883 FREE KAPPA/LAMBDA LIGHT CHAIN,Outpatient,0309,83883,"Nephelometry, each analyte not elsewhere specified",,0,99.0000,99.0000,46.6830,99.0000,89.1000,57.4200,46.6830,49.1400,94.0500,59.4000,94.0500
5302013_1,82784 Assay IGA/IGD/IGG/IGM Each,Inpatient,0309,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,111.0000,111.0000,46.3125,111.0000,99.9000,N/A,94.3500,N/A,105.4500,N/A,105.4500
5302013_1,82784 Assay IGA/IGD/IGG/IGM Each,Outpatient,0309,82784,"Gammaglobulin (immunoglobulin); IgA, IgD, IgG, IgM, each",,0,111.0000,111.0000,46.3125,111.0000,99.9000,64.3800,46.3125,48.7500,105.4500,66.6000,105.4500
5305939_1,lisinopril 2.5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5305939_1,lisinopril 2.5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5305948_1,magnesium citrate 8.85% Oral Liq 296 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,3.4800,3.4800,2.0184,3.4800,3.1320,N/A,2.9580,N/A,3.3060,N/A,3.3060
5305948_1,magnesium citrate 8.85% Oral Liq 296 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,3.4800,3.4800,2.0184,3.4800,3.1320,2.0184,2.9580,3.1320,3.3060,2.0880,3.3060
5308048_1,oseltamivir 30 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,18.2700,18.2700,10.5966,18.2700,16.4430,N/A,15.5295,N/A,17.3565,N/A,17.3565
5308048_1,oseltamivir 30 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,18.2700,18.2700,10.5966,18.2700,16.4430,10.5966,15.5295,16.4430,17.3565,10.9620,17.3565
5308090_1,ketorolac 30 mg/mL Inj Sol 1 mL [EWKS],Inpatient,0636,J1885,Ketorolac tromethamine inj,,2,21.5000,21.5000,0.6365,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5308090_1,ketorolac 30 mg/mL Inj Sol 1 mL [EWKS],Outpatient,0636,J1885,Ketorolac tromethamine inj,,2,21.5000,21.5000,0.6365,21.5000,19.3500,12.4700,0.6365,0.6700,20.4250,12.9000,20.4250
5308180_1,84155 PROTEIN-TOTAL LC,Inpatient,0309,84155,"Protein, total, except by refractometry; serum, plasma or whole blood",,0,42.0000,42.0000,8.1225,42.0000,37.8000,N/A,35.7000,N/A,39.9000,N/A,39.9000
5308180_1,84155 PROTEIN-TOTAL LC,Outpatient,0309,84155,"Protein, total, except by refractometry; serum, plasma or whole blood",,0,42.0000,42.0000,8.1225,42.0000,37.8000,24.3600,8.1225,8.5500,39.9000,25.2000,39.9000
5308181_1,84165 PROTEIN ELECTROPHORESIS LC,Inpatient,0309,84165,"Protein; electrophoretic fractionation and quantitation, serum",,0,91.0000,91.0000,37.8955,91.0000,81.9000,N/A,77.3500,N/A,86.4500,N/A,86.4500
5308181_1,84165 PROTEIN ELECTROPHORESIS LC,Outpatient,0309,84165,"Protein; electrophoretic fractionation and quantitation, serum",,0,91.0000,91.0000,37.8955,91.0000,81.9000,52.7800,37.8955,39.8900,86.4500,54.6000,86.4500
5313919_1,metroNIDAZOLE 500 mg/NS 100 mL IV Sol [EWKS],Inpatient,0259,,,,1,63.2500,63.2500,36.6850,63.2500,56.9250,N/A,53.7625,N/A,60.0875,N/A,60.0875
5313919_1,metroNIDAZOLE 500 mg/NS 100 mL IV Sol [EWKS],Outpatient,0259,,,,1,63.2500,63.2500,36.6850,63.2500,56.9250,36.6850,53.7625,56.9250,60.0875,37.9500,60.0875
5314245_1,amoxicillin 400 mg/5 mL Oral Liq 100 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,8.0500,8.0500,4.6690,8.0500,7.2450,N/A,6.8425,N/A,7.6475,N/A,7.6475
5314245_1,amoxicillin 400 mg/5 mL Oral Liq 100 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,8.0500,8.0500,4.6690,8.0500,7.2450,4.6690,6.8425,7.2450,7.6475,4.8300,7.6475
5314361_1,zzSputum Obtain Spec Areos Induced Tx spx,Inpatient,0300,89220,"Sputum, obtaining specimen, aerosol induced technique (separate procedure)",,0,60.0000,60.0000,34.8000,223.7400,54.0000,N/A,51.0000,N/A,57.0000,N/A,57.0000
5314361_1,zzSputum Obtain Spec Areos Induced Tx spx,Outpatient,0300,89220,"Sputum, obtaining specimen, aerosol induced technique (separate procedure)",,0,60.0000,60.0000,34.8000,223.7400,54.0000,34.8000,50.0365,52.6700,57.0000,223.7400,57.0000
5314547_1,vancomycin 1 gm IV Inj Vial [EWKS],Inpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5314547_1,vancomycin 1 gm IV Inj Vial [EWKS],Outpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,12.4700,5.5480,5.8400,20.4250,12.9000,20.4250
5314911_1,fentaNYL 50 mcg/hr Patch [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,30.6200,30.6200,17.7596,30.6200,27.5580,N/A,26.0270,N/A,29.0890,N/A,29.0890
5314911_1,fentaNYL 50 mcg/hr Patch [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,30.6200,30.6200,17.7596,30.6200,27.5580,17.7596,26.0270,27.5580,29.0890,18.3720,29.0890
5314926_1,morphine ER 15 mg Tab-12 [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5314926_1,morphine ER 15 mg Tab-12 [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5315905_1,valproic acid 250 mg/5 mL Syr UD [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5315905_1,valproic acid 250 mg/5 mL Syr UD [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5318275_1,charcoal-sorbitol 25 g Oral Susp 120 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,32.2800,32.2800,18.7224,32.2800,29.0520,N/A,27.4380,N/A,30.6660,N/A,30.6660
5318275_1,charcoal-sorbitol 25 g Oral Susp 120 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,32.2800,32.2800,18.7224,32.2800,29.0520,18.7224,27.4380,29.0520,30.6660,19.3680,30.6660
5320351_1,dronabinol 2.5 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,6.5000,6.5000,3.7700,6.5000,5.8500,N/A,5.5250,N/A,6.1750,N/A,6.1750
5320351_1,dronabinol 2.5 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,6.5000,6.5000,3.7700,6.5000,5.8500,3.7700,5.5250,5.8500,6.1750,3.9000,6.1750
5321605_1,sodium sulfacetamide Ophth 10% Sol 15 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,85.2300,85.2300,49.4334,85.2300,76.7070,N/A,72.4455,N/A,80.9685,N/A,80.9685
5321605_1,sodium sulfacetamide Ophth 10% Sol 15 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,85.2300,85.2300,49.4334,85.2300,76.7070,49.4334,72.4455,76.7070,80.9685,51.1380,80.9685
5321876_1,HSV 2 - LC,Inpatient,0300,86696,"Antibody; herpes simplex, type 2",,0,56.0000,56.0000,32.4800,66.3900,50.4000,N/A,47.6000,N/A,53.2000,N/A,53.2000
5321876_1,HSV 2 - LC,Outpatient,0300,86696,"Antibody; herpes simplex, type 2",,0,56.0000,56.0000,32.4800,66.3900,50.4000,32.4800,63.0705,66.3900,53.2000,33.6000,53.2000
5323919_1,fluconazole 200 mg/100 mL-NS IV Sol [EWKS],Inpatient,0636,J1450,Fluconazole,,1,54.0000,54.0000,5.7665,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5323919_1,fluconazole 200 mg/100 mL-NS IV Sol [EWKS],Outpatient,0636,J1450,Fluconazole,,1,54.0000,54.0000,5.7665,54.0000,48.6000,31.3200,5.7665,6.0700,51.3000,32.4000,51.3000
5328356_3,ANES CRNA 64420 INJ INTERCOSTAL NERVE SNGL,ProFee,0964,64420,"Injection(s), anesthetic agent(s) and/or steroid; intercostal nerve, single level",,0,760.0000,760.0000,440.8000,760.0000,N/A,440.8000,N/A,N/A,N/A,N/A,N/A
5328489_1,levothyroxine 112 mcg (0.112 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5328489_1,levothyroxine 112 mcg (0.112 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5328490_1,ceFAZolin 1 g Inj Vial [EWKS],Inpatient,0636,J0690,Cefazolin sodium injection,,2,21.5000,21.5000,1.5295,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5328490_1,ceFAZolin 1 g Inj Vial [EWKS],Outpatient,0636,J0690,Cefazolin sodium injection,,2,21.5000,21.5000,1.5295,21.5000,19.3500,12.4700,1.5295,1.6100,20.4250,12.9000,20.4250
5330439_1,empagliflozin 25 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,33.7000,33.7000,19.5460,33.7000,30.3300,N/A,28.6450,N/A,32.0150,N/A,32.0150
5330439_1,empagliflozin 25 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,33.7000,33.7000,19.5460,33.7000,30.3300,19.5460,28.6450,30.3300,32.0150,20.2200,32.0150
5331316_1,dexamethasone 4 mg/mL Inj Sol 30 mL MDV [EWKS],Inpatient,0636,J1100,Dexamethasone sodium phos,,120,21.5000,21.5000,0.1425,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5331316_1,dexamethasone 4 mg/mL Inj Sol 30 mL MDV [EWKS],Outpatient,0636,J1100,Dexamethasone sodium phos,,120,21.5000,21.5000,0.1425,21.5000,19.3500,12.4700,0.1425,0.1500,20.4250,12.9000,20.4250
5331317_1,meperidine 100 mg/mL Inj Sol 1 mL Syringe [EWKS],Inpatient,0636,J2175,Meperidine hydrochl /100 mg,,1,21.5000,21.5000,5.8425,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5331317_1,meperidine 100 mg/mL Inj Sol 1 mL Syringe [EWKS],Outpatient,0636,J2175,Meperidine hydrochl /100 mg,,1,21.5000,21.5000,5.8425,21.5000,19.3500,12.4700,5.8425,6.1500,20.4250,12.9000,20.4250
5332146_1,donepezil 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5332146_1,donepezil 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5332473_1,metoprolol 1 mg/mL Inj Sol 5 mL Vial [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5332473_1,metoprolol 1 mg/mL Inj Sol 5 mL Vial [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5332476_1,azithromycin 250 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5332476_1,azithromycin 250 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5332479_1,lidocaine Top 5% Patch [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,5.2600,5.2600,3.0508,5.2600,4.7340,N/A,4.4710,N/A,4.9970,N/A,4.9970
5332479_1,lidocaine Top 5% Patch [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,5.2600,5.2600,3.0508,5.2600,4.7340,3.0508,4.4710,4.7340,4.9970,3.1560,4.9970
5332823_1,cefepime 1 g Inj Vial 1 EA [EWKS],Inpatient,0636,J0692,Cefepime hcl for injection,,2,21.5000,21.5000,4.4555,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5332823_1,cefepime 1 g Inj Vial 1 EA [EWKS],Outpatient,0636,J0692,Cefepime hcl for injection,,2,21.5000,21.5000,4.4555,21.5000,19.3500,12.4700,4.4555,4.6900,20.4250,12.9000,20.4250
5353364_1,fentaNYL 25 mcg/hr Patch [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,5.6700,5.6700,3.2886,5.6700,5.1030,N/A,4.8195,N/A,5.3865,N/A,5.3865
5353364_1,fentaNYL 25 mcg/hr Patch [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,5.6700,5.6700,3.2886,5.6700,5.1030,3.2886,4.8195,5.1030,5.3865,3.4020,5.3865
5357556_1,pioglitazone 30 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5357556_1,pioglitazone 30 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5360760_1,Sodium Chloride 0.9% Sol 500mL [EWKS],Inpatient,0636,J7040,Normal saline solution infus,,1,54.0000,54.0000,1.5865,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5360760_1,Sodium Chloride 0.9% Sol 500mL [EWKS],Outpatient,0636,J7040,Normal saline solution infus,,1,54.0000,54.0000,1.5865,54.0000,48.6000,31.3200,1.5865,1.6700,51.3000,32.4000,51.3000
5361190_1,celecoxib 200 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,3.9200,3.9200,2.2736,3.9200,3.5280,N/A,3.3320,N/A,3.7240,N/A,3.7240
5361190_1,celecoxib 200 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,3.9200,3.9200,2.2736,3.9200,3.5280,2.2736,3.3320,3.5280,3.7240,2.3520,3.7240
5361335_1,Thyroid Panel 2,Inpatient,0300,84439,Thyroxine; free,,0,38.2500,38.2500,22.1850,38.2500,34.4250,N/A,32.5125,N/A,36.3375,N/A,36.3375
5361335_1,Thyroid Panel 2,Outpatient,0300,84439,Thyroxine; free,,0,38.2500,38.2500,22.1850,38.2500,34.4250,22.1850,28.9465,30.4700,36.3375,22.9500,36.3375
5363254_1,clindamycin 150 mg/mL Sol [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5363254_1,clindamycin 150 mg/mL Sol [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5363346_1,levETIRAcetam 100 mg/mL IV Sol 5 mL Vial [EWKS],Inpatient,0636,J1953,Levetiracetam injection,,50,54.0000,54.0000,0.1235,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5363346_1,levETIRAcetam 100 mg/mL IV Sol 5 mL Vial [EWKS],Outpatient,0636,J1953,Levetiracetam injection,,50,54.0000,54.0000,0.1235,54.0000,48.6000,31.3200,0.1235,0.1300,51.3000,32.4000,51.3000
5368865_1,TR 44388 COLONOSCOPY THROUGH STOMA DIAG,Ambulatory Surgical,0761,44388,"Colonoscopy through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",,0,1415.0000,1415.0000,820.7000,1415.0000,1273.5000,820.7000,947.1500,997.0000,1344.2500,1190.4750,1344.2500
5368865_1,TR 44388 COLONOSCOPY THROUGH STOMA DIAG,Inpatient,0761,44388,"Colonoscopy through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",,0,1415.0000,1415.0000,820.7000,1415.0000,1273.5000,N/A,1202.7500,N/A,1344.2500,N/A,1344.2500
5369807_1,levofloxacin 500 mg/D5W 100 mL IV Sol [EWKS],Inpatient,0636,J1956,Levofloxacin injection,,2,54.0000,54.0000,3.9615,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5369807_1,levofloxacin 500 mg/D5W 100 mL IV Sol [EWKS],Outpatient,0636,J1956,Levofloxacin injection,,2,54.0000,54.0000,3.9615,54.0000,48.6000,31.3200,3.9615,4.1700,51.3000,32.4000,51.3000
5372345_1,desvenlafaxine ER 50 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5372345_1,desvenlafaxine ER 50 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5377577_1,"rabies vaccine, purified chick embryo cell 2.5 intl units Pow [EWKS]",Inpatient,0636,90675,"Rabies vaccine, for intramuscular use",,1,791.9200,791.9200,457.1780,791.9200,712.7280,N/A,673.1320,N/A,752.3240,N/A,752.3240
5377577_1,"rabies vaccine, purified chick embryo cell 2.5 intl units Pow [EWKS]",Outpatient,0636,90675,"Rabies vaccine, for intramuscular use",,1,791.9200,791.9200,457.1780,791.9200,712.7280,459.3136,457.1780,481.2400,752.3240,475.1520,752.3240
5377798_1,leuprolide 45 mg/6 months SUBQ Inj [EWKS],Inpatient,0636,J9217,Leuprolide acetate suspnsion,,6,1414.0300,1414.0300,287.6315,1414.0300,1272.6270,N/A,1201.9255,N/A,1343.3285,N/A,1343.3285
5377798_1,leuprolide 45 mg/6 months SUBQ Inj [EWKS],Outpatient,0636,J9217,Leuprolide acetate suspnsion,,6,1414.0300,1414.0300,287.6315,1414.0300,1272.6270,820.1374,287.6315,302.7700,1343.3285,848.4180,1343.3285
5378214_1,73564 XR Knee Complete Bilateral,Inpatient,0320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,268.5000,268.5000,155.7300,268.5000,241.6500,N/A,228.2250,N/A,255.0750,N/A,255.0750
5378214_1,73564 XR Knee Complete Bilateral,Outpatient,0320,73564,"Radiologic examination, knee; complete, 4 or more views",,0,268.5000,268.5000,155.7300,268.5000,241.6500,155.7300,203.6420,214.3600,255.0750,163.4550,255.0750
5378416_1,gemfibrozil 600 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5378416_1,gemfibrozil 600 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5379797_1,magnesium sulfate 50% Inj Sol 10 mL Vial [EWKS],Inpatient,0636,J3475,Inj magnesium sulfate,,10,21.5000,21.5000,0.6745,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5379797_1,magnesium sulfate 50% Inj Sol 10 mL Vial [EWKS],Outpatient,0636,J3475,Inj magnesium sulfate,,10,21.5000,21.5000,0.6745,21.5000,19.3500,12.4700,0.6745,0.7100,20.4250,12.9000,20.4250
