Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna,Cigna,First_Health,Meritain,Midlands_Choice,RURAL_CARRIERS,UHC
633744_1,Hepatic Function Panel,Inpatient,0300,80076,"Hepatic function panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Bilirubin, direct (82248) Phosphatase, alkaline (84075) Protein, total (84155) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate amino (AST) (SGOT) (84450)",,0,97.0000,72.7500,72.7500,92.1500,87.3000,92.1500,92.1500,87.3000,92.1500,82.4500,92.1500
633744_1,Hepatic Function Panel,Outpatient,0300,80076,"Hepatic function panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Bilirubin, direct (82248) Phosphatase, alkaline (84075) Protein, total (84155) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate amino (AST) (SGOT) (84450)",,0,97.0000,72.7500,72.7500,92.1500,87.3000,92.1500,92.1500,87.3000,92.1500,82.4500,92.1500
633757_1,HIV Screen,Inpatient,0300,86703,"Antibody; HIV-1 and HIV-2, single result",,0,66.0000,49.5000,49.5000,62.7000,59.4000,62.7000,62.7000,59.4000,62.7000,56.1000,62.7000
633757_1,HIV Screen,Outpatient,0300,86703,"Antibody; HIV-1 and HIV-2, single result",,0,66.0000,49.5000,49.5000,62.7000,59.4000,62.7000,62.7000,59.4000,62.7000,56.1000,62.7000
633765_1,Iron Level,Inpatient,0300,83540,Iron,,0,43.0000,32.2500,32.2500,40.8500,38.7000,40.8500,40.8500,38.7000,40.8500,36.5500,40.8500
633765_1,Iron Level,Outpatient,0300,83540,Iron,,0,43.0000,32.2500,32.2500,40.8500,38.7000,40.8500,40.8500,38.7000,40.8500,36.5500,40.8500
633770_1,Lactate Dehydrogenase,Inpatient,0300,83615,"Lactate dehydrogenase (LD), (LDH)",,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
633770_1,Lactate Dehydrogenase,Outpatient,0300,83615,"Lactate dehydrogenase (LD), (LDH)",,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
633776_1,Lipase Level,Inpatient,0300,83690,Lipase,,0,67.0000,50.2500,50.2500,63.6500,60.3000,63.6500,63.6500,60.3000,63.6500,56.9500,63.6500
633776_1,Lipase Level,Outpatient,0300,83690,Lipase,,0,67.0000,50.2500,50.2500,63.6500,60.3000,63.6500,63.6500,60.3000,63.6500,56.9500,63.6500
633777_1,Lipid Panel Screen,Inpatient,0300,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,116.0000,87.0000,87.0000,110.2000,104.4000,110.2000,110.2000,104.4000,110.2000,98.6000,110.2000
633777_1,Lipid Panel Screen,Outpatient,0300,80061,"Lipid panel This panel must include the following: Cholesterol, serum, total (82465) Lipoprotein, direct measurement, high density cholesterol (HDL cholesterol) (83718) Triglycerides (84478)",,0,116.0000,87.0000,87.0000,110.2000,104.4000,110.2000,110.2000,104.4000,110.2000,98.6000,110.2000
633781_1,Magnesium Level,Inpatient,0300,83735,Magnesium,,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
633781_1,Magnesium Level,Outpatient,0300,83735,Magnesium,,0,55.0000,41.2500,41.2500,52.2500,49.5000,52.2500,52.2500,49.5000,52.2500,46.7500,52.2500
633786_1,Myoglobin,Inpatient,0300,83874,Myoglobin,,0,116.0000,87.0000,87.0000,110.2000,104.4000,110.2000,110.2000,104.4000,110.2000,98.6000,110.2000
633786_1,Myoglobin,Outpatient,0300,83874,Myoglobin,,0,116.0000,87.0000,87.0000,110.2000,104.4000,110.2000,110.2000,104.4000,110.2000,98.6000,110.2000
633803_1,Phosphorus Level,Inpatient,0300,84100,Phosphorus inorganic (phosphate),,0,42.0000,31.5000,31.5000,39.9000,37.8000,39.9000,39.9000,37.8000,39.9000,35.7000,39.9000
633803_1,Phosphorus Level,Outpatient,0300,84100,Phosphorus inorganic (phosphate),,0,42.0000,31.5000,31.5000,39.9000,37.8000,39.9000,39.9000,37.8000,39.9000,35.7000,39.9000
633818_1,Protein Total,Inpatient,0300,84155,"Protein, total, except by refractometry; serum, plasma or whole blood",,0,44.0000,33.0000,33.0000,41.8000,39.6000,41.8000,41.8000,39.6000,41.8000,37.4000,41.8000
633818_1,Protein Total,Outpatient,0300,84155,"Protein, total, except by refractometry; serum, plasma or whole blood",,0,44.0000,33.0000,33.0000,41.8000,39.6000,41.8000,41.8000,39.6000,41.8000,37.4000,41.8000
633829_1,Salicylate Level,Inpatient,0300,G0480,Drug test def 1-7 classes,,1,118.0000,88.5000,88.5000,112.1000,106.2000,112.1000,112.1000,106.2000,112.1000,100.3000,112.1000
633829_1,Salicylate Level,Outpatient,0300,G0480,Drug test def 1-7 classes,,1,118.0000,88.5000,88.5000,112.1000,106.2000,112.1000,112.1000,106.2000,112.1000,100.3000,112.1000
633844_1,Thyroid Stimulating Hormone,Inpatient,0300,84443,Thyroid stimulating hormone (TSH),,0,103.0000,77.2500,77.2500,97.8500,92.7000,97.8500,97.8500,92.7000,97.8500,87.5500,97.8500
633844_1,Thyroid Stimulating Hormone,Outpatient,0300,84443,Thyroid stimulating hormone (TSH),,0,103.0000,77.2500,77.2500,97.8500,92.7000,97.8500,97.8500,92.7000,97.8500,87.5500,97.8500
633852_1,Triglycerides,Inpatient,0300,84478,Triglycerides,,0,49.0000,36.7500,36.7500,46.5500,44.1000,46.5500,46.5500,44.1000,46.5500,41.6500,46.5500
633852_1,Triglycerides,Outpatient,0300,84478,Triglycerides,,0,49.0000,36.7500,36.7500,46.5500,44.1000,46.5500,46.5500,44.1000,46.5500,41.6500,46.5500
633858_1,Uric Acid,Inpatient,0300,84550,Uric acid; blood,,0,35.0000,26.2500,26.2500,33.2500,31.5000,33.2500,33.2500,31.5000,33.2500,29.7500,33.2500
633858_1,Uric Acid,Outpatient,0300,84550,Uric acid; blood,,0,35.0000,26.2500,26.2500,33.2500,31.5000,33.2500,33.2500,31.5000,33.2500,29.7500,33.2500
633864_1,UA Microscopic,Inpatient,0300,81015,Urinalysis; microscopic only,,0,22.0000,16.5000,16.5000,20.9000,19.8000,20.9000,20.9000,19.8000,20.9000,18.7000,20.9000
633864_1,UA Microscopic,Outpatient,0300,81015,Urinalysis; microscopic only,,0,22.0000,16.5000,16.5000,20.9000,19.8000,20.9000,20.9000,19.8000,20.9000,18.7000,20.9000
675636_1,MRA Abdomen w/ + w/o Contrast,Inpatient,0610,74185,"Magnetic resonance angiography, abdomen, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675636_1,MRA Abdomen w/ + w/o Contrast,Outpatient,0610,74185,"Magnetic resonance angiography, abdomen, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675637_1,MRA Chest w/ + w/o Contrast,Inpatient,0610,71555,"Magnetic resonance angiography, chest (excluding myocardium), with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675637_1,MRA Chest w/ + w/o Contrast,Outpatient,0610,71555,"Magnetic resonance angiography, chest (excluding myocardium), with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675639_1,MRA Lower Extremity w/ + w/o Bilat,Inpatient,0610,73725,"Magnetic resonance angiography, lower extremity, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675639_1,MRA Lower Extremity w/ + w/o Bilat,Outpatient,0610,73725,"Magnetic resonance angiography, lower extremity, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675687_1,MRA Pelvis w/ + w/o Contrast,Inpatient,0610,72198,"Magnetic resonance angiography, pelvis, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
675687_1,MRA Pelvis w/ + w/o Contrast,Outpatient,0610,72198,"Magnetic resonance angiography, pelvis, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
711763_1,MRA Upper Extremity w/ + w/o Contrast Bt,Inpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
711763_1,MRA Upper Extremity w/ + w/o Contrast Bt,Outpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,950.0000,712.5000,712.5000,902.5000,855.0000,902.5000,902.5000,855.0000,902.5000,807.5000,902.5000
711795_1,XR Spine Cervical Flexion + Extension,Inpatient,0320,72052,"Radiologic examination, spine, cervical; 6 or more views",,0,420.0000,315.0000,315.0000,399.0000,378.0000,399.0000,399.0000,378.0000,399.0000,357.0000,399.0000
711795_1,XR Spine Cervical Flexion + Extension,Outpatient,0320,72052,"Radiologic examination, spine, cervical; 6 or more views",,0,420.0000,315.0000,315.0000,399.0000,378.0000,399.0000,399.0000,378.0000,399.0000,357.0000,399.0000
711799_1,XR Zygomatic Arches,Inpatient,0320,70150,"Radiologic examination, facial bones; complete, minimum of 3 views",,0,240.0000,180.0000,180.0000,228.0000,216.0000,228.0000,228.0000,216.0000,228.0000,204.0000,228.0000
711799_1,XR Zygomatic Arches,Outpatient,0320,70150,"Radiologic examination, facial bones; complete, minimum of 3 views",,0,240.0000,180.0000,180.0000,228.0000,216.0000,228.0000,228.0000,216.0000,228.0000,204.0000,228.0000
750901_1,OT Therapeutic Exercise Charges 97110,Inpatient,0431,97110,"Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility",,0,62.0000,46.5000,46.5000,58.9000,55.8000,58.9000,58.9000,55.8000,58.9000,52.7000,58.9000
750901_1,OT Therapeutic Exercise Charges 97110,Outpatient,0431,97110,"Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility",,0,62.0000,46.5000,46.5000,58.9000,55.8000,58.9000,58.9000,55.8000,58.9000,52.7000,58.9000
750903_1,OT Therapeutic Activities Charges 97530,Inpatient,0431,97530,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes",,0,62.0000,46.5000,46.5000,58.9000,55.8000,58.9000,58.9000,55.8000,58.9000,52.7000,58.9000
750903_1,OT Therapeutic Activities Charges 97530,Outpatient,0431,97530,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes",,0,62.0000,46.5000,46.5000,58.9000,55.8000,58.9000,58.9000,55.8000,58.9000,52.7000,58.9000
750905_1,OT Neuromuscular Reeducation Charges 97112,Inpatient,0431,97112,"Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
750905_1,OT Neuromuscular Reeducation Charges 97112,Outpatient,0431,97112,"Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
750909_1,OT Manual Therapy Charge Units 97140,Inpatient,0431,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
750909_1,OT Manual Therapy Charge Units 97140,Outpatient,0431,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
750915_1,Ultrasound Charges 97035,Inpatient,0431,97035,"Application of a modality to 1 or more areas; ultrasound, each 15 minutes",,0,56.0000,42.0000,42.0000,53.2000,50.4000,53.2000,53.2000,50.4000,53.2000,47.6000,53.2000
750915_1,Ultrasound Charges 97035,Outpatient,0431,97035,"Application of a modality to 1 or more areas; ultrasound, each 15 minutes",,0,56.0000,42.0000,42.0000,53.2000,50.4000,53.2000,53.2000,50.4000,53.2000,47.6000,53.2000
750917_1,OT Paraffin Bath Charge,Inpatient,0431,97018,Application of a modality to 1 or more areas; paraffin bath,,0,52.0000,39.0000,39.0000,49.4000,46.8000,49.4000,49.4000,46.8000,49.4000,44.2000,49.4000
750917_1,OT Paraffin Bath Charge,Outpatient,0431,97018,Application of a modality to 1 or more areas; paraffin bath,,0,52.0000,39.0000,39.0000,49.4000,46.8000,49.4000,49.4000,46.8000,49.4000,44.2000,49.4000
750918_1,OT Hot/Cold Pack Charge,Inpatient,0431,97010,Application of a modality to 1 or more areas; hot or cold packs,,0,25.0000,18.7500,18.7500,23.7500,22.5000,23.7500,23.7500,22.5000,23.7500,21.2500,23.7500
750918_1,OT Hot/Cold Pack Charge,Outpatient,0431,97010,Application of a modality to 1 or more areas; hot or cold packs,,0,25.0000,18.7500,18.7500,23.7500,22.5000,23.7500,23.7500,22.5000,23.7500,21.2500,23.7500
750923_1,Attended E-Stim Charges 97032,Inpatient,0431,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,56.0000,42.0000,42.0000,53.2000,50.4000,53.2000,53.2000,50.4000,53.2000,47.6000,53.2000
750923_1,Attended E-Stim Charges 97032,Outpatient,0431,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,56.0000,42.0000,42.0000,53.2000,50.4000,53.2000,53.2000,50.4000,53.2000,47.6000,53.2000
750924_1,Iontophoresis Charges 97033,Inpatient,0431,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,60.0000,45.0000,45.0000,57.0000,54.0000,57.0000,57.0000,54.0000,57.0000,51.0000,57.0000
750924_1,Iontophoresis Charges 97033,Outpatient,0431,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,60.0000,45.0000,45.0000,57.0000,54.0000,57.0000,57.0000,54.0000,57.0000,51.0000,57.0000
752340_1,Wound Care Selective Debridement Charge,Ambulatory Surgical,0421,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,102.5500,76.9125,76.9125,97.4225,92.2950,97.4225,97.4225,92.2950,97.4225,87.1675,97.4225
752340_1,Wound Care Selective Debridement Charge,Inpatient,0421,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,102.5500,76.9125,76.9125,97.4225,92.2950,97.4225,97.4225,92.2950,97.4225,87.1675,97.4225
752342_1,WhirlpoolFluidotherapy Units 97022,Inpatient,0421,97022,Application of a modality to 1 or more areas; whirlpool,,0,71.6500,53.7375,53.7375,68.0675,64.4850,68.0675,68.0675,64.4850,68.0675,60.9025,68.0675
752342_1,WhirlpoolFluidotherapy Units 97022,Outpatient,0421,97022,Application of a modality to 1 or more areas; whirlpool,,0,71.6500,53.7375,53.7375,68.0675,64.4850,68.0675,68.0675,64.4850,68.0675,60.9025,68.0675
752345_1,Manual Therapy Charge Units 97140,Inpatient,0421,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
752345_1,Manual Therapy Charge Units 97140,Outpatient,0421,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
752348_1,Neuromuscular Reeducation Units 97112,Inpatient,0421,97112,"Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
752348_1,Neuromuscular Reeducation Units 97112,Outpatient,0421,97112,"Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities",,0,63.0000,47.2500,47.2500,59.8500,56.7000,59.8500,59.8500,56.7000,59.8500,53.5500,59.8500
752350_1,Gait Training Units 97116,Inpatient,0421,97116,"Therapeutic procedure, 1 or more areas, each 15 minutes; gait training (includes stair climbing)",,0,57.9600,43.4700,43.4700,55.0620,52.1640,55.0620,55.0620,52.1640,55.0620,49.2660,55.0620
752350_1,Gait Training Units 97116,Outpatient,0421,97116,"Therapeutic procedure, 1 or more areas, each 15 minutes; gait training (includes stair climbing)",,0,57.9600,43.4700,43.4700,55.0620,52.1640,55.0620,55.0620,52.1640,55.0620,49.2660,55.0620
752354_1,Therapeutic Activities Charge 97530,Inpatient,0421,97530,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes",,0,61.7400,46.3050,46.3050,58.6530,55.5660,58.6530,58.6530,55.5660,58.6530,52.4790,58.6530
752354_1,Therapeutic Activities Charge 97530,Outpatient,0421,97530,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes",,0,61.7400,46.3050,46.3050,58.6530,55.5660,58.6530,58.6530,55.5660,58.6530,52.4790,58.6530
752356_1,Therapeutic Exercise Charges 97110,Inpatient,0421,97110,"Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility",,0,61.7400,46.3050,46.3050,58.6530,55.5660,58.6530,58.6530,55.5660,58.6530,52.4790,58.6530
