name,city,state,address,website
FERRIDAY UPPER ELEMENTARY SCHOOL,FERRIDAY,LA,151 MARTIN LUTHER KING,
HILLCREST SCHOOL,BUTTE,MT,3000 CONTINENTAL DRIVE,
FAIR VIEW,TRUJILLO ALTO,PR,CALLE 7 ESQ 18 URB FAIR VIEW,
LEONARDTOWN ELEMENTARY,LEONARDTOWN,MD,22885 DUKE ST,
COOPER'S POYNT FAMILY SCHOOL,CAMDEN,NJ,201 STATE STREET,
ROLLING RIDGE EL SCH,ERIE,PA,3700 RIDGE PKWY,
WILSON EL SCH,WAYMART,PA,74 BELMONT ST,
KAHLOTUS ELEM & HIGH,KAHLOTUS,WA,100 W MARTIN ST,
CONCEPCION MENDEZ CANO,CAGUAS,PR,URB TURABO GARDENS CALLE 25 2DA SECC,
LONG MIDDLE SCHOOL,ATLANTA,GA,3200 LATONA DR SW,
NEWCOMERS HIGH SCHOOL,LONG ISLAND CITY,NY,28-01 41ST AVE,
CHARLES SUMNER #18,SCRANTON,PA,NORTH SUMNER AVE & SWETLAND ST,
HONESDALE HS,HONESDALE,PA,459 TERRACE ST,
SCOTT MORGAN JOHNSON MIDDLE,MCKINNEY,TX,3400 COMMUNITY DR,
LANG RANCH,THOUSAND OAKS,CA,2450 WHITECHAPEL PL.,
PS 77,BROOKLYN,NY,62 PARK PL,
ROSEBUD-LOTT MIDDLE,LOTT,TX,1789 US HWY 77,
BLUE RIDGE HS,NEW MILFORD,PA,5150 SCHOOL ROAD,
ARMSTRONG ELEMENTARY,HAMPTON,VA,3401 MATOAKA RD,
FAIRVIEW DAY TREATMENT CENTER,CHISAGO CITY,MN,11725 STINSON AVE,
BURGESS ELEMENTARY,MYRTLE BEACH,SC,9645 SCIPIO LANE,
SOUTH CREEK ELEMENTARY,INDIANAPOLIS,IN,9010 E SOUTHPORT RD,
RTC 1,BOYS TOWN,NE,10480 HOSPITAL ROAD,
SCHURZ HIGH SCHOOL,CHICAGO,IL,3601 N MILWAUKEE AVE,
ST CLAIRSVILLE ELEMENTARY SCHOOL,SAINT CLAIRSVILLE,OH,120 NORRIS ST,
SILVER LAKE ELEMENTARY SCHOOL - FEDERAL WAY,FEDERAL WAY,WA,1310 SW 325TH ST,
NORTH TAHOE SCHOOL,TAHOE CITY,CA,2945 POLARIS RD.,
GRACE ELEMENTARY SCHOOL,GRACE,ID,117 WEST 4TH SOUTH,
HEBRON - HARMAN ELEMENTARY,HANOVER,MD,7660 RIDGE CHAPEL ROAD,
EDWIN H GREENE INTERMEDIATE MIDDLE SCHOOL,CINCINNATI,OH,5200 ALDINE DR,
STEVENSON ELEM SCHOOL,BLOOMINGTON,IL,2106 ARROWHEAD DR,
LINDENWOLD SCHOOL FIVE,LINDENWOLD,NJ,550 CHEWS LANDING RD.,
GRINDSTONE ELEMENTARY SCHOOL,BEREA,OH,191 RACE ST,
WASHINGTON EL SCH,ALLENTOWN,PA,837 N 9TH ST,
GOLD CREEK SCHOOL,GOLD CREEK,MT,825 GOLD CREEK RD,
BROOKWOOD ELEMENTARY SCHOOL,HAMILTON,OH,1325 STAHLHEBER RD,
NORTHRIDGE MIDDLE SCHOOL,JOHNSTOWN,OH,6066 JOHNSTOWN UTICA RD,
WAPLES MILL ELEMENTARY,OAKTON,VA,11509 WAPLES MILL RD,
ST. HELENA ELEMENTARY,NORFOLK,VA,903 S MAIN ST,
EASTCONN SPECIAL EDUCATION,HAMPTON,CT,376 HARTFORD TURNPIKE,
NOTUS JR/SR HIGH SCHOOL,CALDWELL,ID,25257 NOTUS ROAD,
WHITEHEAD ELEM SCHOOL,ROCKFORD,IL,2325 OHIO PKWY,
PS 75 MAYDA CORTIELLA,BROOKLYN,NY,95 GROVE ST,
RAPID RUN MIDDLE SCHOOL,CINCINNATI,OH,6345 RAPID RUN RD,
NORTH TAZEWELL ELEMENTARY,NORTH TAZEWELL,VA,300 WEST RIVERSIDE DRIVE,
ROSS COLLINS VOC CENTER,MERIDIAN,MS,2640 24TH AVE,
A. HENDERSON ELEMENTARY,DUMFRIES,VA,3799 WATERWAY DR,
PARK MANOR ELEM SCHOOL,CHICAGO,IL,7037 S RHODES AVE,
HOLLY POND MIDDLE,HOLLY POND,AL,91 BUCKNER ROAD,
CHARLES J CARUSO MIDDLE SCHOOL,DEERFIELD,IL,1801 MONTGOMERY RD,
ALLONS ELEMENTARY,ALLONS,TN,321 OLD CELINA HWY,
GRETNA HIGH,GRETNA,VA,100 GRETNA HAWK CIR,
PARKSIDE ELEMENTARY SCHOOL,NORMAL,IL,1900 W COLLEGE AVE,
CANTRALL ELEM SCHOOL,CANTRALL,IL,1 BRAVES LN,
COUNTY PREP HIGH SCHOOL,JERSEY CITY,NJ,525 MONTGOMERY STREET,
JHS 259 WILLIAM MCKINLEY,BROOKLYN,NY,7301 FT HAMILTON PKWY,
WOLF BRANCH ELEM SCHOOL,SWANSEA,IL,125 HUNTWOOD RD,
RENA B. WRIGHT PRIMARY,CHESAPEAKE,VA,600 PARK AVE,
ASOTIN ELEMENTARY,ASOTIN,WA,314 1ST ST,
BRANTLEY ELEMENTARY SCHOOL,SELMA,AL,5585 WATER AVE,
WINFIELD SCOTT SCHOOL NO. 2,ELIZABETH,NJ,125 MADISON AVE,
THE DA VINCI ACADEMY SCHOOL,COLORADO SPRINGS,CO,1335 BRIDLE OAK LANE,
RISCO ELEM.,RISCO,MO,HWY 62,
LEBANON MIDDLE SCHOOL,LEBANON,IN,1800 N GRANT ST,
AQUIDNECK SCHOOL,MIDDLETOWN,RI,70 RESERVOIR AVENUE,
POMEROY ELEMENTARY,SANTA CLARA,CA,1250 POMEROY AVE.,
HELTONVILLE ELEMENTARY SCHOOL,HELTONVILLE,IN,580 DIAMOND RD,
WALTHAM ELEMENTARY SCHOOL,UTICA,IL,946 N 33RD RD,
NORTHWOOD MIDDLE SCHOOL,WOODSTOCK,IL,2121 N SEMINARY AVE,
WESTWOOD ELEMENTARY,ZIMMERMAN,MN,13651 4TH AVE S,
PS 396,BROOKLYN,NY,110 CHESTER ST,
CRESTWOOD ELEMENTARY,RICHMOND,VA,7600 WHITTINGTON DR.,
MARRS ELEMENTARY SCHOOL,MOUNT VERNON,IN,9201 HWY 62 E,
TRUNNELL ELEMENTARY,LOUISVILLE,KY,7609 ST. ANDREWS CHURCH ROAD,
JACOBS ROAD ELEMENTARY,CHESTERFIELD,VA,8800 JACOBS RD.,
SUMMIT MIDDLE CHARTER SCHOOL,BOULDER,CO,4655 HANOVER AVENUE,
WEISENBERG EL SCH,KUTZTOWN,PA,2665 GOLDEN KEY RD,
LUIS MUNOZ RIVERA,CAYEY,PR,CALLE LUIS MU?OZ RIVERA SUR,
SPEEDWAY JUNIOR HIGH SCHOOL,SPEEDWAY,IN,5151 W 14TH ST,
LODGE COMMUNITY SCHOOL,EVANSVILLE,IN,2000 LODGE AVE,
RINGGOLD HIGH SCHOOL,RINGGOLD,LA,4044 BIENVILLE RD. SUITE B,
CAREER AND TECHNOLOGY EDUCATIONAL CENTERS,NEWARK,OH,150 PRICE RD,
EVANGELINE ELEMENTARY SCHOOL,LAFAYETTE,LA,610 EAST BUTCHER SWITCH ROAD,
GATEWAY MIDDLE SCHOOL,MAUMEE,OH,900 GIBBS ST,
LAKE MILLS SENIOR HIGH SCHOOL,LAKE MILLS,IA,102 S 4TH AVE E,
CHATHAM MIDDLE,CHATHAM,VA,11650 US HIGHWAY 29 NORTH,
PS 254 DAG HAMMARSKJOLD,BROOKLYN,NY,1801 AVE Y,
WALTON SCHOOL,CLEVELAND,OH,3409 WALTON AVE,
PRAIRIE LINCOLN ELEMENTARY SCHOOL,COLUMBUS,OH,4900 AMESBURY WAY,
BALLARD HIGH SCHOOL,SEATTLE,WA,1418 NW 65 ST,
MCCLELLAN HIGH (CONTINUATION),ANTELOPE,CA,8725 WATT AVE.,
SHAFFER ELEMENTARY SCHOOL,LITTLETON,CO,7961 S SANGRE DE CRISTO ROAD,
PLEASANT HILLS MS,PITTSBURGH,PA,404 NATIONAL DRIVE,
KING EL SCH,LANCASTER,PA,466 ROCKLAND ST,
FRANCISCO RAMOS SANCHEZ,UTUADO,PR,CALLE DR CUETO,
N. P. MOSS PREPARATORY ACADEMY,LAFAYETTE,LA,801 MUDD AVE.,
MACARTHUR MIDDLE,FORT MEADE,MD,3500 ROCKENBACH ROAD,
ST LIBORY ELEMENTARY SCHOOL,ST LIBORY,NE,435 ST PAUL ROAD,
CARMEN BELEN VEIGA,JUANA DIAZ,PR,CALLE LA CRUZ,
PERHAM AREA LEARNING CENTER,PERHAM,MN,520 1ST AVE S,
LAKESIDE ACADEMY,DULUTH,MN,502 E 2ND ST,
HYBLA VALLEY ELEMENTARY,ALEXANDRIA,VA,3415 LOCKHEED BLVD,
RIDGEWOOD ELEMENTARY SCHOOL,RENTON,WA,18030 162ND PL SE,
FUTURES UNLIMITED,DECATUR,IL,250 E WILLIAM ST,
EAST ELEMENTARY SCHOOL,GREENWOOD,MS,208 MEADOWBROOK ROAD,
BRADFORD WOODS EL SCH,BRADFORD WOODS,PA,41 FOREST ROAD,
WILLIAM ALLEN HS,ALLENTOWN,PA,106 N 17TH ST,
NORTH BEACH ELEMENTARY SCHOOL,SEATTLE,WA,9018 24 AV NW,
WEST PHOENIX HIGH SCHOOL,PHOENIX,AZ,3835 WEST THOMAS ROAD,
MICHAEL DRISCOLL,BROOKLINE,MA,64 WESTBOURNE TER,
CUNNINGHAM PARK ELEMENTARY,VIENNA,VA,1001 PARK ST SE,
SUBURBAN PARK ELEMENTARY,NORFOLK,VA,310 THOLE ST,
GREEN HILLS ELEMENTARY SCHOOL,BLEDSOE,KY,123 W HWY 221,
CROSSROADS ELEM.,O'FALLON,MO,7500 HWY N,
JOHNSON PARK MIDDLE SCHOOL,COLUMBUS,OH,1130 S WAVERLY ST,
CHAPMANVILLE MIDDLE SCHOOL,CHAPMANVILLE,WV,300 VANCE STREET,
PARADISE VALLEY ENGINEERING ACADEMY,MORGAN HILL,CA,1400 LA CROSSE DR.,
BUFFALO ELEMENTARY SCHOOL,NORTH PLATTE,NE,1600 N BUFFALO BILL AVE,
PS 279 CAPT MANUEL RIVERA JR,BRONX,NY,2100 WALTON AVE,
HENRY L. SNEED MIDDLE,FLORENCE,SC,1102 EBENEZER ROAD,
ALDRICH ELEMENTARY,OMAHA,NE,506 N 162 AVE,
DETROIT LAKES AREA LEARNING CENTER,DETROIT LAKES,MN,900 HWY 34 E,
EDGEWOOD MIDDLE,EDGEWOOD,MD,2311 WILLOUGHBY BEACH RD,
LINCOLN MS,LANCASTER,PA,1001 LEHIGH AVE,
LESLIE M. STOVER MIDDLE,ELGIN,SC,1649 SMYRNA ROAD,
GILMORE LANE ELEMENTARY,LOUISVILLE,KY,1281 GILMORE LN,
SPRING LAKE MAGNET CENTER,OMAHA,NE,4215 S 20TH ST,
PACE HIGH SCHOOL,NEW YORK,NY,100 HESTER ST,
TRI-COUNTY CAREER CENTER,NELSONVILLE,OH,15676 STATE ROUTE 691,
ARBOR ELEMENTARY SCHOOL,EUCLID,OH,20400 ARBOR AVENUE,
RIO CAZADERO HIGH (CONTINUATION),SACRAMENTO,CA,7825 GRANDSTAFF DR.,
ILLINOIS CITY ELEM SCHOOL,ILLINOIS CITY,IL,PO BOX 39,
LINCOLN SR HIGH SCHOOL,CAMBRIDGE CITY,IN,215 E PARKWAY DR,
SOUTH ELEM.,JEFFERSON CITY,MO,707 LINDEN DR,
RIDGECREST ELEMENTARY,SHORELINE,WA,16516 10TH AVENUE N.E.,
BIG SANDY HIGH SCHOOL,BIG SANDY,MT,398 FIRST AVE,
WASHBURN DISTRICT HIGH SCHOOL,WASHBURN,ME,1359 MAIN STREET,
INDIAN VALLEY HIGH SCHOOL,GNADENHUTTEN,OH,253 S WALNUT ST,
NORTHEAST SECONDARY SCHOOL,LYONS,NE,400 S 5TH ST,
BENNINGTON SECONDARY SCHOOL,BENNINGTON,NE,16610 BENNINGTON ROAD,
HAYDEN ELEMENTARY SCHOOL,HAYDEN,IN,55 S CR 685 W,
WESTRIDGE ELEMENTARY SCHOOL,ELKHORN,NE,3100 N 206TH ST,
PS 399 STANLEY EUGENE CLARKE,BROOKLYN,NY,2707 ALBERMARLE RD,
NEWINGTON FOREST ELEMENTARY,SPRINGFIELD,VA,8001 NEWINGTON FOREST AVE,
ABERDEEN ELEMENTARY,HAMPTON,VA,1424 ABERDEEN RD,
VENICE ELEM SCHOOL,VENICE,IL,300 4TH ST,
KELLEYS ISLAND HIGH SCHOOL,KELLEYS ISLAND,OH,528 DIVISION ST,
C E MCCALL MS,MONTOURSVILLE,PA,600 WILLOW ST,
SHERIDAN,TACOMA,WA,5317 E MCKINLEY AVE,
PS 184 SHUANG WEN,NEW YORK,NY,327 CHERRY ST-2ND FL,
PAINT VALLEY HIGH SCHOOL,BAINBRIDGE,OH,7454 US HIGHWAY 50 W,
ANNA HIGH SCHOOL,ANNA,OH,1 MCRILL WAY,
NILES MIDDLE SCHOOL,NILES,OH,411 BROWN ST,
THELMA B. JOHNSON EARLY LEARNING CENTER,HENDERSON,KY,631 N. GREEN STREET,
EISENHOWER ELEMENTARY,LOUISVILLE,KY,5300 JESSAMINE LANE,
CHARLES J RILEY SCHOOL 9,PATERSON,NJ,6 TIMOTHY STREET,
