Department Description,ChargeID,ChargeDesc,RevCode,UnitofMeasure,Price,CPT_CODE,MODIFIER_1,MODIFIER_2,De-Identified Minimum Outpatient Allowable Rate,De-Identified Maximum Outpatient Allowable Rate,De-Identified Minimum Inpatient Allowable Rate,De-Identified Maximum Inpatient Allowable Rate,Medicare Outpatient Allowable Rate,Medicare Inpatient Allowable Rate,Blue Cross Outpatient Allowable Rate,Blue Cross Inpatient Allowable Rate,United Healthcare Outpatient Allowable Rate,United Healthcare Inpatient Allowable Rate,Cigna Outpatient Allowable Rate,Cigna Inpatient Allowable Rate,Aetna Outpatient Allowable Rate,Aetna Inpatient Allowable Rate,WPPA Inc Outpatient Allowable Rate,WPPA Inc Inpatient Allowable Rate Per Day
PHARMACY,12501575,CLEOCIN/NS IVPB : 450MG/100ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501576,SOLU-MEDROL/NS IVPB :    1000MG/250mL,250,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501577,BETADINE SOLUTION 10% 237ML,250,,$38.47 ,,,,$0.00 ,$36.55 ,$0.00 ,$36.55 ,$16.16 ,$0.00 ,$32.70 ,$32.70 ,$29.89 ,$29.89 ,$36.55 ,$36.55 ,$30.78 ,,$0.00 ,$0.00
PHARMACY,12501578,PRINCIPEN/NS IVPB : 50mg/20ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501579,ROCEPHIN  600mg/ NS 100mL IVPB,259,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501580,PROAMATINE(midodrine) Tab 10mg,259,,$17.02 ,,,,$0.00 ,$16.17 ,$0.00 ,$16.17 ,$7.15 ,$0.00 ,$14.47 ,$14.47 ,$13.22 ,$13.22 ,$16.17 ,$16.17 ,$13.62 ,,$0.00 ,$0.00
PHARMACY,12501581,CLEOCIN/NS IVPB :150MG/100ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501582,PRINCIPEN/NS IVPB : 850mg/50ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501583,GARAMYCIN (gentamicin) IVPB 22mg/0.55mL,636,,$0.00 ,J1580,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501584,PRINCIPEN/NS IVPB : 130mg/20ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501585,VANCOCIN 1GM /D5W 250ML IVPB,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501586,MYCAMINE/NS IVPB:100MG/100ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501587,MYCAMINE Inj 100MG,636,,$402.70 ,J2248,,,$169.13 ,$382.57 ,$0.00 ,$382.57 ,$169.13 ,$0.00 ,$342.30 ,$342.30 ,$312.90 ,$312.90 ,$382.57 ,$382.57 ,$322.16 ,,$241.62 ,$0.00
PHARMACY,12501588,MYCAMINE/NS IVPB:100MG/100ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501589,FLUVIRIN 2015-2016 0.5mL SYR (ADULT),636,,$30.00 ,90656,,,$12.60 ,$28.50 ,$0.00 ,$28.50 ,$12.60 ,$0.00 ,$25.50 ,$25.50 ,$23.31 ,$23.31 ,$28.50 ,$28.50 ,$24.00 ,,$18.00 ,$0.00
PHARMACY,12501590,PROAMATINE(midodrine) Tab 2.5mg,259,,$6.79 ,,,,$0.00 ,$6.45 ,$0.00 ,$6.45 ,$2.85 ,$0.00 ,$5.77 ,$5.77 ,$5.28 ,$5.28 ,$6.45 ,$6.45 ,$5.43 ,,$0.00 ,$0.00
PHARMACY,12501591,NAFCILLIN (SA)12GM/SOD CHLOR (mcqueen p),250,,$313.36 ,J3490,,,$0.00 ,$297.69 ,$0.00 ,$297.69 ,$131.61 ,$0.00 ,$266.36 ,$266.36 ,$243.48 ,$243.48 ,$297.69 ,$297.69 ,$250.69 ,,$0.00 ,$0.00
PHARMACY,12501592,PRADAXA 150MG CAPSULE,259,,$22.51 ,,,,$0.00 ,$21.38 ,$0.00 ,$21.38 ,$9.45 ,$0.00 ,$19.13 ,$19.13 ,$17.49 ,$17.49 ,$21.38 ,$21.38 ,$18.01 ,,$0.00 ,$0.00
PHARMACY,12501593,COGENTIN 1MG TAB,259,,$4.00 ,,,,$0.00 ,$3.80 ,$0.00 ,$3.80 ,$1.68 ,$0.00 ,$3.40 ,$3.40 ,$3.11 ,$3.11 ,$3.80 ,$3.80 ,$3.20 ,,$0.00 ,$0.00
PHARMACY,12501594,DECADRON INJ  10mg/1mL (10mL),636,,$49.00 ,J1100,,,$20.58 ,$46.55 ,$0.00 ,$46.55 ,$20.58 ,$0.00 ,$41.65 ,$41.65 ,$38.07 ,$38.07 ,$46.55 ,$46.55 ,$39.20 ,,$29.40 ,$0.00
PHARMACY,12501595,CLEOCIN/NS IVPB :300MG/100ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501596,AVC CREAM 4OZ,259,,$410.86 ,,,,$0.00 ,$390.32 ,$0.00 ,$390.32 ,$172.56 ,$0.00 ,$349.23 ,$349.23 ,$319.24 ,$319.24 ,$390.32 ,$390.32 ,$328.69 ,,$0.00 ,$0.00
PHARMACY,12501597,MYCOSTATIN CREAM Topical 30gm,259,,$78.75 ,,,,$0.00 ,$74.81 ,$0.00 ,$74.81 ,$33.08 ,$0.00 ,$66.94 ,$66.94 ,$61.19 ,$61.19 ,$74.81 ,$74.81 ,$63.00 ,,$0.00 ,$0.00
PHARMACY,12501598,NORMODYNE/NS IVPB :300MG/250ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501599,PREVNAR 13 INJ 0.5mL,636,,$485.57 ,90670,,,$203.94 ,$461.29 ,$0.00 ,$461.29 ,$203.94 ,$0.00 ,$412.73 ,$412.73 ,$377.29 ,$377.29 ,$461.29 ,$461.29 ,$388.46 ,,$291.34 ,$0.00
PHARMACY,12501600,FLUCELVAX (influenza vaccine2015-2016),636,,$30.00 ,90656,,,$12.60 ,$28.50 ,$0.00 ,$28.50 ,$12.60 ,$0.00 ,$25.50 ,$25.50 ,$23.31 ,$23.31 ,$28.50 ,$28.50 ,$24.00 ,,$18.00 ,$0.00
PHARMACY,12501602,ISOPROPYLALCOHOL 99%,259,,$11.65 ,,,,$0.00 ,$11.07 ,$0.00 ,$11.07 ,$4.89 ,$0.00 ,$9.90 ,$9.90 ,$9.05 ,$9.05 ,$11.07 ,$11.07 ,$9.32 ,,$0.00 ,$0.00
PHARMACY,12501603,VANCOCIN 1.75GM /NS 250ML IVPB,636,,$0.00 ,J3370,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
IV SOLUTIONS/THERAPY,12501604,IVF D5NS w/KCL 10mEq IV 1000mL,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501605,OFLOXACIN OPHTHALMIIC 0.3%,259,,$62.82 ,,,,$0.00 ,$59.68 ,$0.00 ,$59.68 ,$26.38 ,$0.00 ,$53.40 ,$53.40 ,$48.81 ,$48.81 ,$59.68 ,$59.68 ,$50.26 ,,$0.00 ,$0.00
PHARMACY,12501606,DUREZOL OPHTHALMIC 0.05%,259,,$322.86 ,,,,$0.00 ,$306.72 ,$0.00 ,$306.72 ,$135.60 ,$0.00 ,$274.43 ,$274.43 ,$250.86 ,$250.86 ,$306.72 ,$306.72 ,$258.29 ,,$0.00 ,$0.00
PHARMACY,12501607,PROGESTERONE CAPSULES 200 MG,259,,$14.50 ,,,,$0.00 ,$13.78 ,$0.00 ,$13.78 ,$6.09 ,$0.00 ,$12.33 ,$12.33 ,$11.27 ,$11.27 ,$13.78 ,$13.78 ,$11.60 ,,$0.00 ,$0.00
PHARMACY,12501608,NAROPIN 0.2% Inj 2mg/1mL (100mL) BAG,636,,$139.08 ,J2795,,,$58.41 ,$132.13 ,$0.00 ,$132.13 ,$58.41 ,$0.00 ,$118.22 ,$118.22 ,$108.07 ,$108.07 ,$132.13 ,$132.13 ,$111.26 ,,$83.45 ,$0.00
PHARMACY,12501609,BOTOX 100 UNITS,636,,"$1,334.22 ",J0585,,,$560.37 ,"$1,267.51 ",$0.00 ,"$1,267.51 ",$560.37 ,$0.00 ,"$1,134.09 ","$1,134.09 ","$1,036.69 ","$1,036.69 ","$1,267.51 ","$1,267.51 ","$1,067.38 ",,$840.56 ,$0.00
PHARMACY,12501610,ACETAZOLAMIDE 250MG TAB,259,,$10.02 ,,,,$0.00 ,$9.52 ,$0.00 ,$9.52 ,$4.21 ,$0.00 ,$8.52 ,$8.52 ,$7.79 ,$7.79 ,$9.52 ,$9.52 ,$8.02 ,,$0.00 ,$0.00
PHARMACY,12501611,ZITHROMAX/NS IVPB 125MG/250ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501612,MORPHINE SULFATE PCA 5mg/mL (30mL),636,,$35.79 ,J2270,,,$15.03 ,$34.00 ,$0.00 ,$34.00 ,$15.03 ,$0.00 ,$30.42 ,$30.42 ,$27.81 ,$27.81 ,$34.00 ,$34.00 ,$28.63 ,,$21.47 ,$0.00
PHARMACY,12501613,CORDARONE (amiodarone) 150mg/D5W 100mL,636,,$0.00 ,J0282,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501614,MAGIC MOUTHWASH,259,,$19.22 ,,,,$0.00 ,$18.26 ,$0.00 ,$18.26 ,$8.07 ,$0.00 ,$16.34 ,$16.34 ,$14.93 ,$14.93 ,$18.26 ,$18.26 ,$15.38 ,,$0.00 ,$0.00
PHARMACY,12501615,KCL IVPB:  40mEq/250ML,636,,$0.00 ,J3480,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501616,ZOSYN 200MG/NS 15ML IVPB,636,,$0.00 ,J2543,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501617,MICROZIDE 12.5MG/1ML SUSP,259,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501619,(TH) MACROBID(4bottle) CAP 100mg,253,,$61.20 ,,,,$0.00 ,$58.14 ,$0.00 ,$58.14 ,$25.70 ,$0.00 ,$52.02 ,$52.02 ,$47.55 ,$47.55 ,$58.14 ,$58.14 ,$48.96 ,,$0.00 ,$0.00
PHARMACY,12501620,MENEST 0.3MG TAB,259,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501621,GARAMYCIN/NS IVPB 7.5MG,636,,$0.00 ,J1580,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501622,ROCEPHIN/IVPB  : 300MG/50ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501623,GARAMYCIN 350MG/NS 100ML IVPB,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501624,GARAMYCIN(gentamicin) IVPB 14.6mg/0.37mL,636,,$0.00 ,J1580,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501625,PRINCIPEN/NS IVPB: 180MG,636,,$0.00 ,J0290,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501626,SENSIPAR 30MG TAB,250,,$82.98 ,,,,$0.00 ,$78.83 ,$0.00 ,$78.83 ,$34.85 ,$0.00 ,$70.53 ,$70.53 ,$64.48 ,$64.48 ,$78.83 ,$78.83 ,$66.38 ,,$0.00 ,$0.00
PHARMACY,12501627,VANCOCIN 333MG /NS 100ML IVPB,250,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501628,SUPARTZ 2.5mL,636,,$412.22 ,J7321,,,$173.13 ,$391.61 ,$0.00 ,$391.61 ,$173.13 ,$0.00 ,$350.39 ,$350.39 ,$320.29 ,$320.29 ,$391.61 ,$391.61 ,$329.78 ,,$247.33 ,$0.00
PHARMACY,12501629,ROCEPHIN/IVPB  : 200MG,636,,$41.52 ,J0696,,,$17.44 ,$39.44 ,$0.00 ,$39.44 ,$17.44 ,$0.00 ,$35.29 ,$35.29 ,$32.26 ,$32.26 ,$39.44 ,$39.44 ,$33.22 ,,$24.91 ,$0.00
PHARMACY,12501630,INVANZ (ertapenem sod) IVPB:  55MG,636,,$0.00 ,J1335,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501631,FORTAZ/NS IVPB:   150MG,636,,$0.00 ,J0713,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501633,ROCEPHIN/IVPB  : 600MG/50ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501634,FOLIC ACID INJ 5MG/1mL 10mL VIAL,250,,$162.42 ,,,,$0.00 ,$154.30 ,$0.00 ,$154.30 ,$68.22 ,$0.00 ,$138.06 ,$138.06 ,$126.20 ,$126.20 ,$154.30 ,$154.30 ,$129.94 ,,$0.00 ,$0.00
PHARMACY,12501635,THIAMINE INJ 200MG/2mL,636,,$37.32 ,J3411,,,$15.67 ,$35.45 ,$0.00 ,$35.45 ,$15.67 ,$0.00 ,$31.72 ,$31.72 ,$29.00 ,$29.00 ,$35.45 ,$35.45 ,$29.86 ,,$22.39 ,$0.00
PHARMACY,12501636,INFUVITE ADULT,250,,$72.81 ,,,,$0.00 ,$69.17 ,$0.00 ,$69.17 ,$30.58 ,$0.00 ,$61.89 ,$61.89 ,$56.57 ,$56.57 ,$69.17 ,$69.17 ,$58.25 ,,$0.00 ,$0.00
PHARMACY,12501637,MAG SULFATE PREMIX 4GM BOLUS,636,,$0.00 ,J3475,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501638,MAG SULFATE PREMIX 6GM BOLUS,636,,$0.00 ,J3475,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501639,BANANA BAG IVPB,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501640,(TH) TAMIFLU ORAL SUSP 6MG/mL 360MG/60mL,259,,$420.09 ,,,,$0.00 ,$399.09 ,$0.00 ,$399.09 ,$176.44 ,$0.00 ,$357.08 ,$357.08 ,$326.41 ,$326.41 ,$399.09 ,$399.09 ,$336.07 ,,$0.00 ,$0.00
PHARMACY,12501641,ZANTAC SYRUP 15mg/1mL (1mL syringe),259,,$65.67 ,,,,$0.00 ,$62.39 ,$0.00 ,$62.39 ,$27.58 ,$0.00 ,$55.82 ,$55.82 ,$51.03 ,$51.03 ,$62.39 ,$62.39 ,$52.54 ,,$0.00 ,$0.00
PHARMACY,12501642,FERRLECIT/NS IVPB: 250MG/250ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501643,PITOCIN PREMIX 20UNITS/1000mL LR,636,,$41.52 ,J2590,,,$17.44 ,$39.44 ,$0.00 ,$39.44 ,$17.44 ,$0.00 ,$35.29 ,$35.29 ,$32.26 ,$32.26 ,$39.44 ,$39.44 ,$33.22 ,,$24.91 ,$0.00
PHARMACY,12501644,PITOCIN PREMIX 30UNITS/500mL D5W,636,,$68.45 ,J2590,,,$28.75 ,$65.03 ,$0.00 ,$65.03 ,$28.75 ,$0.00 ,$58.18 ,$58.18 ,$53.19 ,$53.19 ,$65.03 ,$65.03 ,$54.76 ,,$41.07 ,$0.00
PHARMACY,12501645,ROCEPHIN/NS IVPB:   160MG,636,,$0.00 ,J0713,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501647, (TH) VENTOLIN HFA MDI 90mcg (18g),253,,$187.32 ,,,,$0.00 ,$177.95 ,$0.00 ,$177.95 ,$78.67 ,$0.00 ,$159.22 ,$159.22 ,$145.55 ,$145.55 ,$177.95 ,$177.95 ,$149.86 ,,$0.00 ,$0.00
PHARMACY,12501648,DOXYCYCLINE/NS IVPB   : 35MG,636,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501650,predniSONE Tab 2.5 mg,259,,$9.03 ,,,,$0.00 ,$8.58 ,$0.00 ,$8.58 ,$3.79 ,$0.00 ,$7.68 ,$7.68 ,$7.02 ,$7.02 ,$8.58 ,$8.58 ,$7.22 ,,$0.00 ,$0.00
PHARMACY,12501651,GARAMYCIN/NS IVPB 8.7MG,636,,$0.00 ,J1580,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501652,PRINCIPEN/ IVPB :175MG,636,,$0.00 ,J0290,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501653,CLAFORAN INJ 1GM,636,,$7.92 ,J0698,,,$3.33 ,$7.52 ,$0.00 ,$7.52 ,$3.33 ,$0.00 ,$6.73 ,$6.73 ,$6.15 ,$6.15 ,$7.52 ,$7.52 ,$6.34 ,,$4.75 ,$0.00
PHARMACY,12501654,CLAFORAN IVPB :175MG,636,,$0.00 ,J0698,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501655,CLAFORAN INJ 500MG,636,,$19.50 ,J0698,,,$8.19 ,$18.53 ,$0.00 ,$18.53 ,$8.19 ,$0.00 ,$16.58 ,$16.58 ,$15.15 ,$15.15 ,$18.53 ,$18.53 ,$15.60 ,,$11.70 ,$0.00
PHARMACY,12501656,ZOVIRAX 600MG /NS 100mL IVPB,258,,$0.00 ,J0133,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501657,VENOFER/NS IVPB: 100mg/100mL,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501658,VANCOCIN 800MG /NS 250ML IVPB,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501659,FLUZONE 2016-17 0.5ML SYR (ADULT),636,,$30.00 ,90656,,,$12.60 ,$28.50 ,$0.00 ,$28.50 ,$12.60 ,$0.00 ,$25.50 ,$25.50 ,$23.31 ,$23.31 ,$28.50 ,$28.50 ,$24.00 ,,$18.00 ,$0.00
PHARMACY,12501660,HIGH DOSE FLU  2016-17 0.5ML SYR,636,,$40.00 ,90656,,,$16.80 ,$38.00 ,$0.00 ,$38.00 ,$16.80 ,$0.00 ,$34.00 ,$34.00 ,$31.08 ,$31.08 ,$38.00 ,$38.00 ,$32.00 ,,$24.00 ,$0.00
PHARMACY,12501661,PRINCIPEN IVPB :60MG,636,,$0.00 ,J0290,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501663,PRINCIPEN (ampicillin) Inj 125MG,636,,$15.66 ,J0290,,,$6.58 ,$14.88 ,$0.00 ,$14.88 ,$6.58 ,$0.00 ,$13.31 ,$13.31 ,$12.17 ,$12.17 ,$14.88 ,$14.88 ,$12.53 ,,$9.40 ,$0.00
PHARMACY,12501664,CORDARONE 150mg/D5W 100mL IVPB,636,,$0.00 ,J0282,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501665,ROCEPHIN/IVPB  : 125MG,636,,$0.00 ,J0696,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501666,MAGNESIUM SULFATE IVPB: 13GM/500ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501667,CYTOTEC 100mcg (8tabs=800mcg),259,,$14.10 ,,,,$0.00 ,$13.40 ,$0.00 ,$13.40 ,$5.92 ,$0.00 ,$11.99 ,$11.99 ,$10.96 ,$10.96 ,$13.40 ,$13.40 ,$11.28 ,,$0.00 ,$0.00
PHARMACY,12501668,IMITREX (sumatriptan) Inj 6mg/0.5mL,636,,$255.00 ,J3030,,,$107.10 ,$242.25 ,$0.00 ,$242.25 ,$107.10 ,$0.00 ,$216.75 ,$216.75 ,$198.14 ,$198.14 ,$242.25 ,$242.25 ,$204.00 ,,$153.00 ,$0.00
PHARMACY,12501669,ZOSYN (piperacillin  IV-ADD 3.375gm,636,,$39.42 ,J2543,,,$16.56 ,$37.45 ,$0.00 ,$37.45 ,$16.56 ,$0.00 ,$33.51 ,$33.51 ,$30.63 ,$30.63 ,$37.45 ,$37.45 ,$31.54 ,,$23.65 ,$0.00
