id,accession_number,title,maker,ulan,department,classification,culture,period,creation_date,creation_date_earliest,creation_date_latest,accession_date,source_name,object_name,medium,Description,credit_line,paper_support,catalogue_raisonne,portfolio,signed,marks,inscriptions,filename,dimensions,element_type,width_cm,height_cm,depth_cm,width_in,height_in,depth_in,area_in,size_s_m_l,is_3d,orientation_p_l_s,copyright_holder,publicCaption,artistNationality,artistLifeSpan,description,terms,data_date
6260,92.3.3,Untitled: Beer commercial parody,Rube Goldberg, 500053744,WCMA,WCMA-DRAWING,,,1959,1959,1959,1992,Williams College Museum of Art,drawing,pen and ink with white gouache on paper,,"Gift of George W. George, Class of 1941",,,,,,,IMG_92.3.3.jpg,Overall: 23 3/16 x 17 11/16 in. (58.9 x 45 cm),Overall,45.0,58.9,0.0,17.72,23.19,0.0,410.93,large,false,P,"Rube Goldberg, Inc.",,American, 1883-1970,,Term not found,2022-06-14
6261,92.5.109,The Session,Edmund Blampied, 500025390,WCMA,WCMA-PRINTS,,,1929,1929,1929,1992,Williams College Museum of Art,drypoint,drypoint etching,,"Found in the collection and catalogued, 1992",,,,,,l.l. in ink: 86/100; l.c. in ink: E. Blampied; l.c. in pencil: The Session; l.r. in pencil: /48,IMG_92.5.109.jpg,"sheet: 11 1/2 x 18 1/4 in. (29.2 x 46.3 cm)
plate: 8 3/8 x 12 in. (21.3 x 30.5 cm)",sheet,46.3,29.2,0.0,18.23,11.5,0.0,209.65,medium,false,L,,,British, 1886-1966,,Term not found,2022-06-14
6262,92.12.6,An image of Krishna as Shrinathji worshipped by village cowherds wearing blankets as protection against the rain,Rajasthan,not found,WCMA,WCMA-EASTERN,Indian,,c. 1900,1890,1910,1992,Williams College Museum of Art,temple hanging,opaque watercolor on cotton,pichhavai,Gift of Karl Mann,,,,,,,92_12_6_a.jpg,Overall: 87 x 72 in. (221 x 182.9 cm),Overall,182.88,220.98,0.0,72.0,87.0,0.0,6264.0,large,false,P,,,not found,not found,pichhavai,Term not found,2022-06-14
6265,19.1.1,Lekythos,Greek,not found,WCMA,WCMA-ANCIENT,,,"XIX ""Empire"" fake?",1800,1900,1919,Williams College Museum of Art,lekythos | jar,terracotta,"Red clay with gray slip and black figures, base, handles, mouth and lower zone of body are painted black, also bands and elaborate design on shoulder. Middle zone of body gray with black figures on front representing two warriors with rods and shields in combat flanked on either side by a standing draped figure with a spear. No details indicted by incised lines or paint.",Gift of Miss Anna M. Stetson,,,,,,"on base in ink: 30[illeg.mark]; on base,label: Stetson; on base,label: CG43",19_1_1_a.jpg,"Overall: 13 3/8 in. (34 cm)
circumference: 16 3/4 in. (42.5 cm)",Overall,0.0,34.0,0.0,0.0,13.39,0.0,0.0,small,false,P,,,not found,not found,"Red clay with gray slip and black figures, base, handles, mouth and lower zone of body are painted black, also bands and elaborate design on shoulder. Middle zone of body gray with black figures on front representing two warriors with rods and shields in combat flanked on either side by a standing draped figure with a spear. No details indicted by incised lines or paint.",Term not found,2022-06-14
6266,69.5.A,Louis XV tabouret (low stool),French,not found,WCMA,WCMA-DEC ARTS,,,no date,0,0,1969,Williams College Museum of Art,furniture,upholstery | wood,pink upholstery,Bequest of Mary Hayward Weir,,,,,,underneath on sticker: [Murray & Co. label]; underneath on sticker: [Clark Art TL#],IMG_69.5.A&B.jpg,Overall: 17 x 23 x 23 in. (43.2 x 58.4 x 58.4 cm),Overall,58.42,43.18,58.42,23.0,17.0,23.0,391.0,large,true,L,,,not found,not found,pink upholstery,erm not found,2022-06-14
6268,66.22.34,Orificial cicada,Chinese, 500125222,WCMA,WCMA-EASTERN,Chinese,,Wei Dynasty (386-557); T'ang Dynasty (618-906); Sung Period,386,1644,1966,Williams College Museum of Art,carving,jade,triangular form; tan; slightly protruding eyes; red cord,"Bequest of Dr. Goodrich C. Schauffler, Class of 1918",,,,,,no inscription,66_22_34_a.jpg,Overall: 1 7/8 x 1 x 5/8 in. (4.8 x 2.6 x 1.6 cm),Overall,2.6,0.0,1.6,1.02,0.0,0.63,0.0,small,true,L,,,not found,not found,triangular form; tan; slightly protruding eyes; red cord,Term not found,2022-06-14
6269,49.17.38,Untitled: Costumed figures,Thomas Nast, 500026650,WCMA,WCMA-DRAWING,,,no date,1850,1902,1949,Williams College Museum of Art,drawing,pencil on paper,,Gift of Mabel Nast Crawford and Cyril Nast,,,,,,overall in pencil: [text],49_17_38.jpg,Overall: 12 7/16 x 15 3/16 in. (31.6 x 38.5 cm),Overall,38.5,31.6,0.0,15.16,12.44,0.0,188.59,medium,false,L,,,American, 1840-1902,,Term not found,2022-06-14
6270,48.2.3.B,Gaudy Dutch plate,Staffordshire,not found,WCMA,WCMA-DEC ARTS,,,no date,1500,1700,1948,Williams College Museum of Art,ceramics,handpainted earthenware,,"Gift of Weber Arkenburgh, Class of 1902",,,,,,,48.2.3.B_top.JPG,"rim: 5 3/4 in. (14.6 cm)
height: 1/2 in. (1.3 cm)",Overall,0.0,1.27,0.0,0.0,0.5,0.0,0.0,small,false,P,,,not found,not found,,erm not found,2022-06-14
6271,30.2.1,Bowl with Fox Handles,Southwestern America,not found,WCMA,WCMA-AMERINDIAN,,,1000-1470 AD,1000,1470,1930,Williams College Museum of Art,ceramic,clay,"buff ceramic with red, brown, and black slip","Gift of Edmund Seymour, Class of 1882",,,,,,no inscription,30_2_1_a.jpg,"Overall: 6 x 9 in. (15.3 x 22.8 cm)
rim: 4 5/16 in. (10.9 cm)",Overall,0.0,15.3,0.0,0.0,6.02,0.0,0.0,small,false,P,,,not found,not found,"buff ceramic with red, brown, and black slip",Term not found,2022-06-14
6273,80.13.20,A Game of Badminton,Alexandre Lunois, 500060215,WCMA,WCMA-PRINTS,,,no date,1863,1916,1980,Williams College Museum of Art,lithograph,color lithograph on paper,,Anonymous gift,,,,,,l.r. in pencil: Alex. Lunois,80_13_20.jpg,"sheet: 17 13/16 x 13 5/8 in. (45.3 x 34.6 cm)
image: 14 13/16 x 11 9/16 in. (37.7 x 29.3 cm)",image,29.3,37.7,0.0,11.54,14.84,0.0,171.25,medium,false,P,,,French, 1863-1916,,Term not found,2022-06-14
6275,91.15.31,"Krishna, Seated in Pavilion, Talking with a Nobleman (from a Satsai of Bihari manuscript)",Rajasthan,not found,WCMA,WCMA-EASTERN,Indian,,c. 1750,1725,1775,1991,Williams College Museum of Art,painting,"opaque watercolor on paper, heightened with gold",,Bequest of Mrs. Horace W. Frost,,,,,,"upper edge in black and red ink: [calligraphic inscription]; verso center in black ink: [calligraphic character]; verso l.r. in pencil and blue ink: 30 (6), C, NP76-1-7, 30, 14x16",91_15_31.jpg,"sheet: 9 5/8 x 8 3/8 in. (24.5 x 21.2 cm)
image: 8 11/16 x 7 5/16 in. (22 x 18.5 cm)",image,18.5,22.0,0.0,7.28,8.66,0.0,63.04,small,false,P,,,not found,not found,,Term not found,2022-06-14
6276,78.59.38,Pottery Sherd,Greek,not found,WCMA,WCMA-ANCIENT,Delphi,,2000 BC- 200 AD,-2000,200,1978,Williams College Museum of Art,sherd,clay,,Gift of John Davis Hatch V,,,,,,,Delphi.jpg,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,,not found,not found,,erm not found,2022-06-14
6277,84.14.1.D,New York City,Garry Winogrand, 500014550,WCMA,WCMA-PHOTO,,,1967,1967,1967,1984,Williams College Museum of Art,photograph,gelatin silver print,,"Gift of Elizabeth and Frederick M. Myers, Class of 1943",,,,,,verso l.l. in pencil: 37 GarryWinogrand,84_14_1_D.jpg,"sheet: 10 13/16 x 13 13/16 in. (27.5 x 35.1 cm)
image: 8 7/8 x 13 3/8 in. (22.5 x 33.9 cm)",image,33.9,22.5,0.0,13.35,8.86,0.0,118.28,medium,false,L,"The Estate of the Artist ,Fraenkel Gallery",,American, 1928-1984,,Term not found,2022-06-14
6279,81.24.9,How to find keyhole in dark,Rube Goldberg, 500053744,WCMA,WCMA-DRAWING,,,c. 1960,1955,1965,1981,Williams College Museum of Art,drawing,pencil on paper,,Gift of George W. George,,,,,,,81_24_9.jpg,Overall: 8 9/16 x 11 5/16 in. (21.7 x 28.7 cm),Overall,28.7,21.7,0.0,11.3,8.54,0.0,96.5,medium,false,L,"Rube Goldberg, Inc.",,American, 1883-1970,,Term not found,2022-06-14
6284,84.10.1,Veduta degli avanzi del sepolcro della famiglia Plauzia,Giovanni Battista Piranesi,not found,WCMA,WCMA-PRINTS,,,no date,1720,1778,1984,Williams College Museum of Art,etching,etching on paper,,"Gift of Mrs. George M. Harper, Jr.",,,,,,,84_10_1.jpg,"image: 18 7/8 x 24 11/16 in. (48 x 62.7 cm)
frame: 27 3/16 x 35 1/16 in. (69 x 89 cm)",image,62.7,48.0,0.0,24.68,18.9,0.0,466.45,large,false,L,,,not found,not found,,Term not found,2022-06-14
6286,94.3.1,Feeder,Greek,not found,WCMA,WCMA-ANCIENT,,,400-300 BC,-400,-300,1994,Williams College Museum of Art,vessel,terracotta,,"Gift of Henry N. Flynt, Jr., Class of 1944",,,,,,,94_3_1_a.jpg,Overall: 2 11/16 x 3 in. (6.8 x 7.6 cm),Overall,0.0,6.83,0.0,0.0,2.69,0.0,0.0,small,false,P,,,not found,not found,,erm not found,2022-06-14
6287,44.2.4,Engraved seal,Sasanian,not found,WCMA,WCMA-ANCIENT,,,no date,0,0,1944,Williams College Museum of Art,seal,glass,translucent; light blue,Gift of Joseph Brummer,,,,,,engraved on flat area: [image of a bull] and [illeg. characters above animal],44_2_4_b.jpg,Overall: 9/16 x 13/16 in. (1.5 x 2 cm),Overall,0.0,1.5,0.0,0.0,0.59,0.0,0.0,small,false,P,,,not found,not found,translucent; light blue,Term not found,2022-06-14
6291,77.9.36,Wall Sculpture,Herbert Ferber, 500068518,WCMA,WCMA-SCULPTURE,,,1953,1953,1953,1977,Williams College Museum of Art,sculpture,copper and lead,,"Bequest of Lawrence H. Bloedel, Class of 1923",,,,,,l.r. etched in metal: Ferber 53,IMG_BW77.9.36.jpg,"Overall: 37 11/16 x 47 7/16 in. (95.8 x 120.5 cm)
Overall1: 78 3/8 x 53 1/8 x 18 1/2 in. (199 x 135 x 47 cm)",Overall,120.5,95.75,0.0,47.44,37.7,0.0,1788.49,large,false,L,Artist or artist's estate,,American, 1906-1991,,Term not found,2022-06-14
6292,78.55,Bullet through Ivory Soap,Harold E. Edgerton,not found,WCMA,WCMA-PHOTO,,,c. 1964,1959,1969,1978,Williams College Museum of Art,photograph,silver print,,"Museum purchase, Greylock Foundation",,,,,,verso l.c. in pencil:30 CAL THRU SOAP HAROLD EDGERTON,78_55.jpg,"sheet: 11 3/8 x 14 5/16 in. (28.9 x 36.3 cm)
image: 9 3/8 x 12 11/16 in. (23.8 x 32.2 cm)",image,32.2,23.8,0.0,12.68,9.37,0.0,118.81,medium,false,L,"Harold & Esther Edgerton Foundation ,Palm Press, Inc.",,American, 1903-1990,,Term not found,2022-06-14
6294,92.17.110.A,M. Thiers,Léon Joseph Florentin Bonnat, 500016107,WCMA,WCMA-PRINTS,,,no date,1843,1922,1992,Williams College Museum of Art,etching,etching,,Anonymous gift,,,,,,"in plate l.l.: L.Bonnat,pinx.et sc.; in plate l.c.: MR THIERS.; in plate l.r.: Imp.Cadart,Paris",IMG_92.17.110.A.jpg,Overall: 8 15/16 x 6 7/16 in. (22.7 x 16.3 cm),Overall,16.3,22.7,0.0,6.42,8.94,0.0,57.39,small,false,P,,,French, 1833-1922,,Term not found,2022-06-14
6295,92.21.32,"Lafayette Theater (from ""Harlem Document"")",Aaron Siskind, 500024299,WCMA,WCMA-PHOTO,,,1938,1938,1938,1992,Williams College Museum of Art,photograph,gelatin silver print,,"Gift of Mr. and Mrs. Richard R. Jeffrey, Class of 1952",,,,,,l.r. in ink: Aaron Siskind; verso l.l. in pencil in another hand: Harlem 1938; verso l.c. in pencil in another hand: Lafayette Theatre 2; verso l.r. in pencil in another hand: 16.20  HD,92_21_32.jpg,"sheet: 13 7/8 x 10 13/16 in. (35.2 x 27.4 cm)
image: 11 9/16 x 8 3/8 in. (29.4 x 21.3 cm)",image,21.3,29.4,0.0,8.39,11.57,0.0,97.07,medium,false,P,Aaron Siskind Foundation,,American, 1903-1991,,Term not found,2022-06-14
6297,85.21.1,Bareback Rider,Maurice Brazil Prendergast,not found,WCMA,WCMA-Prendergast,,,ca. 1895,1895,1895,1985,Williams College Museum of Art,print,monotype on paper,,Gift of Mrs. Charles Prendergast,,CMO #1597,,,Verso: #20/Bareback Rider/ in Robert Brady hand.,l.r. in plate: MBP,85_21_1_r2.jpg,"plate: 10 3/16 x 7 7/8 in. (25.8 x 20 cm)
image: 7 1/2 x 5 3/4 in. (19.1 x 14.6 cm)
frame: 19 3/16 x 15 1/8 in. (48.7 x 38.4 cm)",image,14.6,19.1,0.0,5.75,7.52,0.0,43.24,small,false,P,,"© Williams College Museum of Art, Williamstown, MA
Please contact the museum for permissions",American, 1858-1924,,Term not found,2022-06-14
6298,95.4.100,"Sunlight Study of a Cottage at Eu, France",Maurice Brazil Prendergast,not found,WCMA,WCMA-Prendergast,,,ca. 1891,1891,1891,1995,Williams College Museum of Art,watercolor,watercolor and pencil on paper,,Bequest of Mrs. Charles Prendergast,,CMO #520,,,,l.l. in black ink (vertically): M. Brazil Prendergast.,95_4_100_r1.jpg,(sight): 9 x 12 in. (22.9 x 30.5 cm),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,"© Williams College Museum of Art, Williamstown, MA
Please contact the museum for permissions",American, 1858-1924,,Term not found,2022-06-14
6301,88.9.3,Morning Glory,Zhu Qizhan,not found,WCMA,WCMA-EASTERN,Chinese,,1980,1980,1980,1988,Williams College Museum of Art,hanging scroll,ink and color on paper,,"Museum purchase, Kathryn Hurd Fund/J. W. Field Fund/ Karl E. Weston Memorial Fund",,,,,,,88_9_3_a.jpg,"sheet: 78 1/2 x 25 3/4 in. (199.4 x 65.4 cm)
image: 35 x 18 3/4 in. (88.9 x 47.6 cm)
Storage: 72.4 x 6.4 cm (28 1/2 x 2 1/2 in.)",image,47.63,88.9,0.0,18.75,35.0,0.0,656.25,large,false,P,,,Chinese, 1892-1996,,Term not found,2022-06-14
6302,69.2,The Virgin Immaculate,Anonymous (Italian?),not found,WCMA,WCMA-DEC ARTS,,,18th century,1700,1799,1969,Williams College Museum of Art,ivory,ivory,,Gift of Miss Lois Clarke,,,,,,no inscription,69_2_a.jpg,Overall: 4 1/4 in. (10.8 cm),Overall,0.0,10.8,0.0,0.0,4.25,0.0,0.0,small,false,P,,,not found,not found,,Term not found,2022-06-14
6303,70.2,Standing male nude,Anonymous (Italian),not found,WCMA,WCMA-DRAWING,,,18th century,1700,1799,1970,Williams College Museum of Art,drawing,red chalk on paper,,"Museum purchase, Ruth Sabin Weston Fund",,,,,,no inscription,IMG_70.2.cs.jpg,"sheet: 23 1/16 x 14 7/16 in. (58.5 x 36.6 cm)
frame: 37 15/16 x 26 5/16 in. (96.3 x 66.8 cm)",sheet,36.6,58.5,0.0,14.41,23.03,0.0,331.86,large,false,P,,,not found,not found,,Term not found,2022-06-14
6304,1851.1,Guardian Spirit from the Northwest Palace of Ashurnasirpal II,Neo-Assyrian,not found,WCMA,WCMA-ANCIENT,,Neo-Assyrian,ca. 880 BC,-883,-859,1851,Williams College Museum of Art,bas-relief,gypsum,relief; (calcium sulfate dihydrate) identified by microchemical testing,"Gift of Sir Austen Henry Layard through Dwight W. Marsh, Class of 1842",,,,,,Cuneiform script in Akkadian. So-called Standard Inscription,1851_1.jpg,"92 1/2 × 39 3/4 × 3 in. (235 × 101 × 7.6 cm)
Weight: 1500 lb. (680.4 kg)",Overall,100.97,234.95,7.62,39.75,92.5,3.0,3676.88,large,true,P,,,not found,not found,relief; (calcium sulfate dihydrate) identified by microchemical testing,Term not found,2022-06-14
6305,62.41.65,"Animal Locomotion, Plate #743",Eadweard Muybridge, 500115207,WCMA,WCMA-PHOTO,,,1887,1887,1887,1962,Williams College Museum of Art,photograph,collotype,,"Gift of the Commercial Museum, Department of Commerce, Philadelphia, Pennsylvania",,,,,,no inscription,62_41_65.jpg,"sheet: 19 1/8 x 23 3/4 in. (48.5 x 60.3 cm)
image: 8 7/8 x 12 13/16 in. (22.6 x 32.5 cm)",image,32.5,22.6,0.0,12.8,8.9,0.0,113.92,medium,false,L,,,American, 1830-1904,,Term not found,2022-06-14
6306,65.2,Polar Chair,Courtenay Moon, 500023661,WCMA,WCMA-PAINTING,,,no date,1915,1965,1965,Williams College Museum of Art,painting,oil on canvas,,"Museum purchase, Karl E. Weston Memorial Fund",,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,,not found,not found,,erm not found,2022-06-14
6309,62.31,Frame for Drillenburg's Harbor Scene,Anonymous (Flemish),not found,WCMA,WCMA-DEC ARTS,,,17th century,1600,1699,1962,Williams College Museum of Art,frame,ebony and wood,carved,Gift of Mr. Horace Mayer,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,,not found,not found,carved,erm not found,2022-06-14
6311,92.3.5,Children are not so dumb,Rube Goldberg, 500053744,WCMA,WCMA-DRAWING,,,ca. 1933,1928,1938,1992,Williams College Museum of Art,drawing,pen and ink on paper,,"Gift of George W. George, Class of 1941",,,,,,,IMG_92.3.5.jpg,Overall: 6 1/4 x 21 in. (15.8 x 53.4 cm),Overall,53.4,15.8,0.0,21.02,6.22,0.0,130.74,medium,false,L,"Rube Goldberg, Inc.",,American, 1883-1970,,Term not found,2022-06-14
6312,82.22.1,Lobster King,Sigurd Skou, 500124244,WCMA,WCMA-PAINTING,,,1925,1925,1925,1982,Williams College Museum of Art,painting,oil on panel,,Bequest of Kathryn Hurd,,,,,,l.l. in oil: Sigurd Skou/ 1925,82_22_1.jpg,frame: 47 13/16 x 55 5/16 in. (121.5 x 140.5 cm),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,,not found,not found,,Term not found,2022-06-14
6313,81.13.71,Fugue VI,William Turnbull, 500031291,WCMA,WCMA-PRINTS,,,1971,1971,1971,1981,Williams College Museum of Art,silkscreen,color silkscreen on paper,,"Gift of Saul Steinberg, through the Martin S. Ackerman Foundation",,,,,,verso l.l. in pencil: 43/75 Turnbull 71.; verso in another hand l.c. in pencil: TURNBULL[underlined] FUGUE VI,IMG_81.13.71.jpg,Overall: 23 1/4 x 31 5/16 in. (59 x 79.6 cm),Overall,79.6,59.0,0.0,31.34,23.23,0.0,728.03,large,false,L,Artists Rights Society (ARS),,not found,not found,,Term not found,2022-06-14
6318,20.1.9,Tablet with cuneiform,Sumerian,not found,WCMA,WCMA-ANCIENT,Sumerian,Ur III,2100-2000 BC,-2100,-2000,1920,Williams College Museum of Art,tablet,clay,,"Gift of Professor Edgar J. Banks and Dr. John Henry Haynes, Class of 1876",,,,,,"marked in graphite: 12: ""From Jokha.  A large temple record, sealed with the seal of the royal scribe of King Gimil Sin, King of Ur.  The inscription on the seal speaks of the King as a mighty hero, and calls the scribe the servant of the King.  Dated about 2350 B.C.""",20_1_9_a.jpg,Overall: 2 5/16 x 2 1/16 in. (5.8 x 5.2 cm),Overall,5.2,0.0,0.0,2.05,0.0,0.0,0.0,small,false,L,,,not found,not found,,Term not found,2022-06-14
6319,68.24,Pietà,Hendrik Goltzius, 500023327,WCMA,WCMA-PRINTS,,,1596,1596,1596,1968,Williams College Museum of Art,engraving,engraving on paper,,"Museum purchase, Joseph O. Eaton Fund",,"Hirschmann 50, II/II; Bartsch 41",,,,verso l.c. in pencil: D.41/ Goltzius 1596; verso l.r. in pencil: [illegible letters],68_24.jpg,Overall: 6 7/8 x 5 in. (17.5 x 12.7 cm),Overall,12.7,17.5,0.0,5.0,6.89,0.0,34.45,small,false,P,,,not found,not found,,Term not found,2022-06-14
6320,37.2.149,Lac d'Abconde,Carel Nicholaas Storm van's-Gravesande,not found,WCMA,WCMA-PRINTS,,,no date,1851,1924,1937,Williams College Museum of Art,etching,etching and drypoint on paper,,Bequest of John H. Maghee,,"Rice 1887, 102?",,,,"l.r. in pencil: Ac 37; l.l. in pencil: Rice 1887, 102 The Lake Abconde: Evening Effect; l.l. in another hand, in pencil: le lac d'Abconde effet du soir; l.c. in pencil: (new set) Gravesande; verso on mount in pencil: r.nl. Avery Oct 22 1879",37_2_149.jpg,"sheet: 10 1/4 x 15 3/8 in. (26 x 39 cm)
plate: 4 3/16 x 6 1/4 in. (10.7 x 15.8 cm)",sheet,39.0,26.0,0.0,15.35,10.24,0.0,157.18,medium,false,L,,,Dutch, 1841-1924,,Term not found,2022-06-14
6322,80.25.2,Sunscrapers,Patrick Hughes, 500000250,WCMA,WCMA-PRINTS,,,1980,1980,1980,1980,Williams College Museum of Art,aquatint,aquatint on paper,,"Gift of Jerome Singer, through the Martin S. Ackerman Foundation",,,,,,l.l. in pencil: 26/90; l.c. in pencil: Sunscrapers; l.r. in pencil: Hughes 80,80_25_2.jpg,"sheet: 35 13/16 x 29 3/8 in. (90.9 x 74.6 cm)
plate: 26 15/16 x 20 13/16 in. (68.5 x 52.9 cm)",sheet,74.6,90.9,0.0,29.37,35.79,0.0,1051.15,large,false,P,Artist or artist's estate,,British, 1939-,,Term not found,2022-06-14
6323,79.64,Untitled (Study of an Owl),Elisabeth Frink, 500032694,WCMA,WCMA-DRAWING,,,1967,1967,1967,1979,Williams College Museum of Art,watercolor,watercolor over graphite on paper,,"Gift of Robert Frash, in memory of Lawrence H. Bloedel, Class of 1923",,,,,,l.r. in pencil: Frink 67,79_64.jpg,Overall: 29 7/8 x 22 1/8 in. (75.9 x 56.2 cm),Overall,56.2,75.9,0.0,22.13,29.88,0.0,661.24,large,false,P,,,British, 1930-1993,,Term not found,2022-06-14
6324,49.17.110,The President's Message,Thomas Nast, 500026650,WCMA,WCMA-PRINTS,,,1888,1888,1888,1949,Williams College Museum of Art,print,wood engraving on newsprint,full front page,Gift of Mabel Nast Crawford and Cyril Nast,,,,,,in plate l.r.: Th:Nast.,,Overall: 20 5/8 x 14 3/16 in. (52.4 x 36 cm),Overall,36.0,52.4,0.0,14.17,20.63,0.0,292.33,medium,false,P,,,American, 1840-1902,full front page,Term not found,2022-06-14
6325,78.30.5,The Lost Anchor,Robert John Gibbings, 500124282,WCMA,WCMA-PRINTS,,,1936,1936,1936,1978,Williams College Museum of Art,engraving,wood engraving on paper,,Gift of Dr. and Mrs. Gifford M. Lloyd,,,,,,l.r. in pencil: Robert Gibbings,78_30_5.jpg,"sheet: 14 x 11 9/16 in. (35.5 x 29.3 cm)
image: 9 x 8 1/2 in. (22.9 x 21.6 cm)",image,21.6,22.9,0.0,8.5,9.02,0.0,76.67,small,false,P,,,British, 1889-1958,,Term not found,2022-06-14
6326,59.21.9.S,Girdle of Isis (Tyet Amulet),Egyptian,not found,WCMA,WCMA-ANCIENT,,,no date,0,0,1959,Williams College Museum of Art,amulet,stone,red,Gift of Horace Mayer,,,,,,no inscription,59_21_9_S_a.jpg,Overall: 1 1/16 x 3/8 in. (2.7 x 0.9 cm),Overall,0.9,2.7,0.0,0.35,1.06,0.0,0.37,small,false,P,,,not found,not found,red,Term not found,2022-06-14
6328,92.22.55,Shelter Island,Joe Maloney, 500037017,WCMA,WCMA-PHOTO,,,1978,1978,1978,1992,Williams College Museum of Art,photograph,type c color contact print,,Gift of Tennyson and Fern Schad,,,,,,l.l. in ink: Shelter Island 1978; l.r. in ink: Joe Maloney; l.l. in ink in another hand: 999.106.4,92_22_55.jpg,"sheet: 15 7/8 x 20 in. (40.4 x 50.8 cm)
image: 12 15/16 x 16 1/4 in. (32.9 x 41.2 cm)",image,41.2,32.9,0.0,16.22,12.95,0.0,210.05,medium,false,L,,,American, 1949-,,Term not found,2022-06-14
6330,RC.15.18.E,Lawrence Hall - Phase II: Loading Dock,Philip Eagleburger,not found,WCMA,WCMA Reserve Collection,,,c. 1985,1980,1990,1992,Williams College Museum of Art,print,print on paper,,Anonymous gift,,,,,,no inscription,RC.15.18.E.jpg,sheet: 11 x 16 15/16 in. (27.9 x 43.1 cm),sheet,43.1,27.9,0.0,16.97,10.98,0.0,186.33,medium,false,L,,,American, 1953-,,Term not found,2022-06-14
6331,95.4.101,The Laure Euce-Treport,Maurice Brazil Prendergast,not found,WCMA,WCMA-Prendergast,,,1892,1892,1892,1995,Williams College Museum of Art,watercolor,watercolor and pencil on paper,,Bequest of Mrs. Charles Prendergast,,CMO #532,,,,l.l. in black ink: MBP[monogram]rendergast/'92,95_4_101_r1.jpg,(sight): 9 x 12 in. (22.9 x 30.5 cm),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,false,,,"© Williams College Museum of Art, Williamstown, MA
Please contact the museum for permissions",American, 1858-1924,,Term not found,2022-06-14
