Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBS_BLUE_CHOICE,BCBS_CAP,CHOICE_CARE_MEDICARE,OPTUM_VA_CCN,UHC_ALL_PAYER
5942144_2,91303 Janssen - J&J COVID-19 Vaccine PF 0.5mL dosage,Outpatient,0636,91303,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5mL dosage, for intramuscular use",,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5942296_1,LTC Sterile Gloves - Sz 7,Inpatient,0270,,,,0,3.60,3.42,3.06,3.60,N/A,N/A,N/A,N/A,3.06
5942296_1,LTC Sterile Gloves - Sz 7,Outpatient,0270,,,,0,3.60,3.42,3.06,3.60,3.06,3.24,3.60,3.60,3.06
5942297_1,LTC Sterile Gloves - Sz 8,Inpatient,0270,,,,0,3.60,3.42,3.06,3.60,N/A,N/A,N/A,N/A,3.06
5942297_1,LTC Sterile Gloves - Sz 8,Outpatient,0270,,,,0,3.60,3.42,3.06,3.60,3.06,3.24,3.60,3.60,3.06
5943051_1,0031A Single Dose Janssen - J&J COVID-19 Vaccine - Admin Charge (Janssen J&J COVID-19 Vaccine),Inpatient,0521,0031A,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5mL dosage, single dose",,0,23.00,21.85,19.55,309.32,N/A,N/A,N/A,N/A,19.55
5943051_1,0031A Single Dose Janssen - J&J COVID-19 Vaccine - Admin Charge (Janssen J&J COVID-19 Vaccine),Outpatient,0521,0031A,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5mL dosage, single dose",,0,23.00,21.85,19.55,309.32,19.55,20.70,309.32,0.00,19.55
5943051_2,0031A Single Dose Janssen - J&J COVID-19 Vaccine - Admin Charge (Janssen J&J COVID-19 Vaccine),Outpatient,0521,0031A,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5mL dosage, single dose",,0,23.00,21.85,19.55,309.32,19.55,20.70,309.32,0.00,19.55
5950064_1,DRSG DUODERM/HYDROCOLLOID,Inpatient,0272,,,,0,8.30,7.89,7.06,8.30,N/A,N/A,N/A,N/A,7.06
5950064_1,DRSG DUODERM/HYDROCOLLOID,Outpatient,0272,,,,0,8.30,7.89,7.06,8.30,7.06,7.47,8.30,8.30,7.06
5952112_1,SALEM SUMP 16FR,Inpatient,,,,,0,8.60,8.17,7.31,8.60,N/A,N/A,N/A,N/A,7.31
5952112_1,SALEM SUMP 16FR,Outpatient,,,,,0,8.60,8.17,7.31,8.60,7.31,7.74,8.60,8.60,7.31
5952114_1,FEEDING TUBE ATTACHMENT,Inpatient,,,,,0,6.40,6.08,5.44,6.40,N/A,N/A,N/A,N/A,5.44
5952114_1,FEEDING TUBE ATTACHMENT,Outpatient,,,,,0,6.40,6.08,5.44,6.40,5.44,5.76,6.40,6.40,5.44
5982686_1,Immunoglobulin G Subclass 4 - QST,Inpatient,0309,82787,"Gammaglobulin (immunoglobulin); immunoglobulin subclasses (eg, IgG1, 2, 3, or 4), each",,0,33.41,31.74,8.02,33.41,N/A,N/A,N/A,N/A,28.40
5982686_1,Immunoglobulin G Subclass 4 - QST,Outpatient,0309,82787,"Gammaglobulin (immunoglobulin); immunoglobulin subclasses (eg, IgG1, 2, 3, or 4), each",,0,33.41,31.74,8.02,33.41,31.74,33.41,33.41,8.02,28.40
5982858_2,VAFOCUSB- Focused Requiring 6-10 DBQs,Outpatient,0521,,,,0,450.00,427.50,309.32,427.50,382.50,405.00,309.32,0.00,382.50
5994971_2,PV0001FA,Outpatient,0521,,,,0,300.00,285.00,255.00,309.32,255.00,270.00,309.32,0.00,255.00
6005643_1,86612 Blastomyces Antibody Panel CF and ID - QST (5453688),Inpatient,0309,86612,Antibody; Blastomyces,,0,28.55,27.12,12.68,28.55,N/A,N/A,N/A,N/A,24.27
6005643_1,86612 Blastomyces Antibody Panel CF and ID - QST (5453688),Outpatient,0309,86612,Antibody; Blastomyces,,0,28.55,27.12,12.68,28.55,12.68,13.35,28.55,12.90,24.27
6008293_1,0013A 3rd Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Inpatient,0771,0013A,Fee covid-19 vac 2 booster,,0,40.00,38.00,34.00,40.00,N/A,N/A,N/A,N/A,34.00
6008293_1,0013A 3rd Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Outpatient,0771,0013A,Fee covid-19 vac 2 booster,,0,40.00,38.00,34.00,40.00,34.00,36.00,40.00,40.00,34.00
6008293_2,0013A 3rd Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Outpatient,0521,0013A,Fee covid-19 vac 2 booster,,0,40.00,38.00,34.00,309.32,34.00,36.00,309.32,0.00,34.00
6008478_1,87811 QuickVueSARS Rapid Antigen Test,Inpatient,0300,87811,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19])",,0,65.00,61.75,55.25,65.00,N/A,N/A,N/A,N/A,55.25
6008478_1,87811 QuickVueSARS Rapid Antigen Test,Outpatient,0300,87811,"Infectious agent antigen detection by immunoassay with direct optical (ie, visual) observation; severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19])",,0,65.00,61.75,55.25,65.00,55.25,58.50,65.00,0.00,55.25
6008485_2,PV0018D,Outpatient,0521,,,,0,475.00,451.25,309.32,451.25,403.75,427.50,309.32,0.00,403.75
6014397_1,PNEUMOTHORAX KIT,Inpatient,,,,,0,297.00,282.15,252.45,297.00,N/A,N/A,N/A,N/A,252.45
6014397_1,PNEUMOTHORAX KIT,Outpatient,,,,,0,297.00,282.15,252.45,297.00,252.45,267.30,297.00,297.00,252.45
6014399_1,PNEUMO. KIT DRAINAGE KT.,Inpatient,,,,,0,165.50,157.23,140.68,165.50,N/A,N/A,N/A,N/A,140.68
6014399_1,PNEUMO. KIT DRAINAGE KT.,Outpatient,,,,,0,165.50,157.23,140.68,165.50,140.68,148.95,165.50,165.50,140.68
6016056_1,90460 Admin IM/SQ child w/ counseling - Admin Charge (Vaccine),Inpatient,0521,90460,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; first or only component of each vaccine or toxoid administered",,0,25.00,23.75,21.25,309.32,N/A,N/A,N/A,N/A,21.25
6016056_1,90460 Admin IM/SQ child w/ counseling - Admin Charge (Vaccine),Outpatient,0521,90460,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; first or only component of each vaccine or toxoid administered",,0,25.00,23.75,21.25,309.32,21.25,22.50,309.32,0.00,21.25
6016056_2,90460 Admin IM/SQ child w/ counseling - Admin Charge (Vaccine),Outpatient,0521,90460,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; first or only component of each vaccine or toxoid administered",,0,25.00,23.75,21.25,309.32,21.25,22.50,309.32,0.00,21.25
6016057_1,90461 Admin IM/SQ child addl w/ counseling - Admin Charge (Vaccine),Inpatient,0521,90461,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; each additional vaccine or toxoid component administered (List separately in addition to code for primary procedure)",,0,21.00,19.95,17.85,309.32,N/A,N/A,N/A,N/A,17.85
6016057_1,90461 Admin IM/SQ child addl w/ counseling - Admin Charge (Vaccine),Outpatient,0521,90461,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; each additional vaccine or toxoid component administered (List separately in addition to code for primary procedure)",,0,21.00,19.95,17.85,309.32,17.85,18.90,309.32,0.00,17.85
6016057_2,90461 Admin IM/SQ child addl w/ counseling - Admin Charge (Vaccine),Outpatient,0521,90461,"Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; each additional vaccine or toxoid component administered (List separately in addition to code for primary procedure)",,0,21.00,19.95,17.85,309.32,17.85,18.90,309.32,0.00,17.85
6016058_1,90471 Admin IM/SQ - Admin Charge (Vaccine),Inpatient,0521,90471,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",,0,33.00,31.35,7.60,309.32,N/A,N/A,N/A,N/A,28.05
6016058_1,90471 Admin IM/SQ - Admin Charge (Vaccine),Outpatient,0521,90471,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",,0,33.00,31.35,7.60,309.32,7.60,8.00,309.32,0.00,28.05
6016058_2,90471 Admin IM/SQ - Admin Charge (Vaccine),Outpatient,0521,90471,"Immunization administration (includes percutaneous, intradermal, subcutaneous, or intramuscular injections); 1 vaccine (single or combination vaccine/toxoid)",,0,16.00,15.20,7.60,309.32,7.60,8.00,309.32,0.00,13.60
6031344_1,AQUACEL EXTRA,Inpatient,,,,,0,13.40,12.73,11.39,13.40,N/A,N/A,N/A,N/A,11.39
6031344_1,AQUACEL EXTRA,Outpatient,,,,,0,13.40,12.73,11.39,13.40,11.39,12.06,13.40,13.40,11.39
6034434_1,70030 XR Foreign Body Loc Eye Bilateral,Inpatient,0320,70030,"Radiologic examination, eye, for detection of foreign body",,0,145.00,137.75,78.66,145.00,N/A,N/A,N/A,N/A,123.25
6034434_1,70030 XR Foreign Body Loc Eye Bilateral,Outpatient,0320,70030,"Radiologic examination, eye, for detection of foreign body",,0,145.00,137.75,78.66,145.00,78.66,82.80,145.00,145.00,123.25
6040112_1,MICRON FILTER EXTENSION,Inpatient,0270,,,,0,7.80,7.41,6.63,7.80,N/A,N/A,N/A,N/A,6.63
6040112_1,MICRON FILTER EXTENSION,Outpatient,0270,,,,0,7.80,7.41,6.63,7.80,6.63,7.02,7.80,7.80,6.63
6040288_1,0064A Booster Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Inpatient,0771,0064A,Fee covid-19 vac 7 res,,0,40.00,38.00,34.00,40.00,N/A,N/A,N/A,N/A,34.00
6040288_1,0064A Booster Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Outpatient,0771,0064A,Fee covid-19 vac 7 res,,0,40.00,38.00,34.00,40.00,34.00,36.00,40.00,40.00,34.00
6040288_2,0064A Booster Dose Moderna COVID-19 Vaccine - Admin Charge (Moderna COVID-19 Vaccine),Outpatient,0521,0064A,Fee covid-19 vac 7 res,,0,40.00,38.00,34.00,309.32,34.00,36.00,309.32,0.00,34.00
6054418_1,85245 Ristocetin Cofactor QST,Inpatient,0309,85245,"Clotting; factor VIII, VW factor, ristocetin cofactor",,0,250.00,237.50,17.50,250.00,N/A,N/A,N/A,N/A,212.50
6054418_1,85245 Ristocetin Cofactor QST,Outpatient,0309,85245,"Clotting; factor VIII, VW factor, ristocetin cofactor",,0,250.00,237.50,17.50,250.00,17.50,18.42,250.00,22.94,212.50
6054419_1,85246 Von Willebrand Ag QST,Inpatient,0309,85246,"Clotting; factor VIII, VW factor antigen",,0,250.00,237.50,17.50,250.00,N/A,N/A,N/A,N/A,212.50
6054419_1,85246 Von Willebrand Ag QST,Outpatient,0309,85246,"Clotting; factor VIII, VW factor antigen",,0,250.00,237.50,17.50,250.00,17.50,18.42,250.00,22.94,212.50
6054420_1,85247 Von Willebrand Mult QST,Inpatient,0309,85247,"Clotting; factor VIII, von Willebrand factor, multimetric analysis",,0,250.00,237.50,17.49,250.00,N/A,N/A,N/A,N/A,212.50
6054420_1,85247 Von Willebrand Mult QST,Outpatient,0309,85247,"Clotting; factor VIII, von Willebrand factor, multimetric analysis",,0,250.00,237.50,17.49,250.00,17.49,18.41,250.00,22.94,212.50
611588_1,BD Bone Density DEXA App Skeleton,Inpatient,0320,77081,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)",,0,219.00,208.05,44.65,219.00,N/A,N/A,N/A,N/A,186.15
611588_1,BD Bone Density DEXA App Skeleton,Outpatient,0320,77081,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)",,0,219.00,208.05,44.65,219.00,44.65,47.00,219.00,219.00,186.15
611590_1,BD Bone Density DEXA Axial Skeleton,Inpatient,0320,77080,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)",,0,304.00,288.80,186.20,304.00,N/A,N/A,N/A,N/A,258.40
611590_1,BD Bone Density DEXA Axial Skeleton,Outpatient,0320,77080,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)",,0,304.00,288.80,186.20,304.00,186.20,196.00,304.00,304.00,258.40
611594_1,XR Wrist Complete Right,Inpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,N/A,N/A,N/A,N/A,186.15
611594_1,XR Wrist Complete Right,Outpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,134.60,141.68,219.00,219.00,186.15
611596_1,XR Wrist Complete Left,Inpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,N/A,N/A,N/A,N/A,186.15
611596_1,XR Wrist Complete Left,Outpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,134.60,141.68,219.00,219.00,186.15
611598_1,XR Wrist Complete Bilateral,Inpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,N/A,N/A,N/A,N/A,186.15
611598_1,XR Wrist Complete Bilateral,Outpatient,0320,73110,"Radiologic examination, wrist; complete, minimum of 3 views",,0,219.00,208.05,134.60,219.00,134.60,141.68,219.00,219.00,186.15
613598_1,XR Upper GI w/ Air Contrast,Inpatient,0320,74246,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered",,0,501.00,475.95,334.74,501.00,N/A,N/A,N/A,N/A,425.85
613598_1,XR Upper GI w/ Air Contrast,Outpatient,0320,74246,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered",,0,501.00,475.95,334.74,501.00,334.74,352.36,501.00,501.00,425.85
613630_1,XR Wrist 2 Views Bilateral,Inpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,N/A,N/A,N/A,N/A,127.50
613630_1,XR Wrist 2 Views Bilateral,Outpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,90.90,95.68,150.00,150.00,127.50
613632_1,XR Wrist 2 Views Left,Inpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,N/A,N/A,N/A,N/A,127.50
613632_1,XR Wrist 2 Views Left,Outpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,90.90,95.68,150.00,150.00,127.50
613634_1,XR Wrist 2 Views Right,Inpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,N/A,N/A,N/A,N/A,127.50
613634_1,XR Wrist 2 Views Right,Outpatient,0320,73100,"Radiologic examination, wrist; 2 views",,0,150.00,142.50,90.90,150.00,90.90,95.68,150.00,150.00,127.50
615590_1,CT Abdomen w/ + w/o Contrast,Inpatient,0350,74170,"Computed tomography, abdomen; without contrast material, followed by contrast material(s) and further sections",,0,800.00,760.00,430.35,800.00,N/A,N/A,N/A,N/A,680.00
615590_1,CT Abdomen w/ + w/o Contrast,Outpatient,0350,74170,"Computed tomography, abdomen; without contrast material, followed by contrast material(s) and further sections",,0,800.00,760.00,430.35,800.00,430.35,453.00,800.00,800.00,680.00
625588_1,CT Angiography Abd Aorta + Iliofemoral,Inpatient,0350,75635,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1650.00,1567.50,1175.53,1650.00,N/A,N/A,N/A,N/A,1402.50
625588_1,CT Angiography Abd Aorta + Iliofemoral,Outpatient,0350,75635,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1650.00,1567.50,1175.53,1650.00,1175.53,1237.40,1650.00,1650.00,1402.50
625598_1,CT Abdomen w/ Contrast,Inpatient,0350,74160,"Computed tomography, abdomen; with contrast material(s)",,0,790.00,750.50,430.35,790.00,N/A,N/A,N/A,N/A,671.50
625598_1,CT Abdomen w/ Contrast,Outpatient,0350,74160,"Computed tomography, abdomen; with contrast material(s)",,0,790.00,750.50,430.35,790.00,430.35,453.00,790.00,790.00,671.50
625600_1,CT Abdomen w/o Contrast,Inpatient,0350,74150,"Computed tomography, abdomen; without contrast material",,0,780.00,741.00,430.35,780.00,N/A,N/A,N/A,N/A,663.00
625600_1,CT Abdomen w/o Contrast,Outpatient,0350,74150,"Computed tomography, abdomen; without contrast material",,0,780.00,741.00,430.35,780.00,430.35,453.00,780.00,780.00,663.00
625604_1,MRI Abdomen w/ + w/o Contrast,Inpatient,0610,74183,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences",,0,900.00,855.00,494.95,900.00,N/A,N/A,N/A,N/A,765.00
625604_1,MRI Abdomen w/ + w/o Contrast,Outpatient,0610,74183,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences",,0,900.00,855.00,494.95,900.00,494.95,521.00,900.00,900.00,765.00
625606_1,MRI Abdomen w/ Contrast,Inpatient,0610,74182,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)",,0,890.00,845.50,494.95,890.00,N/A,N/A,N/A,N/A,756.50
625606_1,MRI Abdomen w/ Contrast,Outpatient,0610,74182,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)",,0,890.00,845.50,494.95,890.00,494.95,521.00,890.00,890.00,756.50
625608_1,US Abdomen Complete,Inpatient,0402,76700,"Ultrasound, abdominal, real time with image documentation; complete",,0,250.00,237.50,142.50,250.00,N/A,N/A,N/A,N/A,212.50
625608_1,US Abdomen Complete,Outpatient,0402,76700,"Ultrasound, abdominal, real time with image documentation; complete",,0,250.00,237.50,142.50,250.00,142.50,150.00,250.00,250.00,212.50
625610_1,US Abdomen Limited,Inpatient,0402,76705,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)",,0,225.00,213.75,110.20,225.00,N/A,N/A,N/A,N/A,191.25
625610_1,US Abdomen Limited,Outpatient,0402,76705,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)",,0,225.00,213.75,110.20,225.00,110.20,116.00,225.00,225.00,191.25
625612_1,MRI Abdomen w/o Contrast,Inpatient,0610,74181,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)",,0,700.00,665.00,494.95,700.00,N/A,N/A,N/A,N/A,595.00
625612_1,MRI Abdomen w/o Contrast,Outpatient,0610,74181,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)",,0,700.00,665.00,494.95,700.00,494.95,521.00,700.00,700.00,595.00
625614_1,XR Abdomen 1 View,Inpatient,0320,74018,"Radiologic examination, abdomen; 1 view",,0,175.00,166.25,126.73,175.00,N/A,N/A,N/A,N/A,148.75
625614_1,XR Abdomen 1 View,Outpatient,0320,74018,"Radiologic examination, abdomen; 1 view",,0,175.00,166.25,126.73,175.00,126.73,133.40,175.00,175.00,148.75
625618_1,XR Abdomen 2 Views,Inpatient,0320,74019,"Radiologic examination, abdomen; 2 views",,0,225.00,213.75,94.39,225.00,N/A,N/A,N/A,N/A,191.25
625618_1,XR Abdomen 2 Views,Outpatient,0320,74019,"Radiologic examination, abdomen; 2 views",,0,225.00,213.75,94.39,225.00,94.39,99.36,225.00,225.00,191.25
625648_1,XR AC Joints Bilateral w/ + w/o wts,Inpatient,0320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,225.00,213.75,138.09,225.00,N/A,N/A,N/A,N/A,191.25
625648_1,XR AC Joints Bilateral w/ + w/o wts,Outpatient,0320,73050,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction",,0,225.00,213.75,138.09,225.00,138.09,145.36,225.00,225.00,191.25
