property_type,property_id,physical_address,city,zip5,sale_type,sale_price,sale_date,county,state,source_url
1100 - RESIDENTIAL - SINGLE UNIT,40158,60 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,205000,2014-10-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40160,24 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,315000,2016-07-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40161,12 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,389900,2020-07-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40162,23 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,600000,2022-01-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40165,71 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,285000,2021-06-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40166,91 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,275000,2019-01-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40167,231 PUGET LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,215500,2012-12-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40169,221 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,286000,2021-01-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40170,213 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,380000,2014-05-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40177,131 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,0,2018-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40178,121 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,289000,2016-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,40179,111 MACHIAS LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,62000,2020-11-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40181,213 PUGET LOOP RD,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,390000,2020-08-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40185,163 PUGET LOOP RD,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2021-04-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40190,190 DREW LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,260000,2016-01-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40191,141 DREW LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,333750,2017-12-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40192,121 DREW LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,195500,2015-07-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40196,51 DREW LN,PORT LUDLOW,98365,BSD,184900,2014-12-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40202,274 RAINIER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,479000,2019-03-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40210,20 WREN CT,PORT LUDLOW,98365,SPWD,204000,2015-04-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40211,64 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,515000,2021-04-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40212,74 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,200375,2014-04-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40213,92 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,365000,2020-01-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40214,91 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,429000,2017-09-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40215,73 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,395000,2019-09-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40216,65 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,235000,2014-05-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40217,41 WREN CT,PORT LUDLOW,98365,WARRANTY DEED,130000,2012-06-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40218,21 WREN CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,418000,2017-12-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40219,24 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,195000,2014-07-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40222,80 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,315000,2018-12-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40223,90 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,250000,2013-06-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40224,111 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,825000,2021-10-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40225,101 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,362500,2020-01-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40226,61 SPARROW CT,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2016-09-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40227,51 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,375000,2020-09-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40228,43 SPARROW CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,294000,2018-09-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40229,25 SPARROW CT,PORT LUDLOW,,SPECIAL WARRANTY DEED,480000,2020-04-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40230,20 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,175000,2014-11-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40231,30 GOLDFINCH LN,PORT LUDLOW,98365,PARTIAL RELEASED OF DEED OF TRUST,285000,2015-06-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40232,50 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,292000,2016-11-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40233,64 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,460000,2021-02-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,40234,74 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,72000,2021-08-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40235,82 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,421000,2017-12-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40238,41 GOLDFINCH LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,413000,2021-09-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40241,20 FALCON LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,284500,2017-01-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40242,30 FALCON LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2021-10-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40243,40 FALCON LN,PORT LUDLOW,98365,PARTIAL RELEASED OF DEED OF TRUST,385000,2020-11-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40244,50 FALCON LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,274000,2018-07-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40245,74 FALCON LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,432500,2021-03-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40247,55 FALCON LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,211000,2014-10-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40250,31 FALCON LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,385000,2020-10-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40251,23 FALCON LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2020-10-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40252,20 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,287000,2019-08-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40253,40 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,307500,2017-09-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40255,72 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,325000,2017-06-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40256,80 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,362000,2019-04-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40258,110 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,365000,2020-10-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40259,111 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,450000,2019-11-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40260,101 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,445000,2020-07-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40261,75 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,0,2022-01-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40262,63 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,288000,2018-05-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40263,51 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,417500,2021-04-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40265,11 WARBLER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,348400,2019-07-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40266,10 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,450000,2020-11-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40267,30 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,315000,2018-08-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40268,50 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,305000,2021-02-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40269,60 MOCKINGBIRD LN,PORT LUDLOW,98365,DTH CERT,0,2021-08-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40271,90 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,270000,2015-05-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40273,101 MOCKINGBIRD LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2013-10-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40274,93 MOCKINGBIRD LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2020-10-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40276,61 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,177000,2012-04-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40278,31 MOCKINGBIRD LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,285000,2018-08-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40280,883 WALKER WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,226000,2015-03-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40282,851 WALKER WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,340000,2019-12-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40285,805 WALKER WAY,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,250000,2015-07-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40293,155 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,57000,2020-09-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40295,133 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,395000,2020-06-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,40297,91 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,49500,2020-07-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40298,81 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,304500,2016-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40299,63 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,270000,2015-06-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40301,30 GROVE CT,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2021-03-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40304,394 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,325000,2014-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40308,40 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,499000,2020-03-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40309,62 BALDWIN LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2020-09-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40310,80 BALDWIN LN,PORT LUDLOW,98365,LOP,0,2020-05-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40315,170 BALDWIN LN,PORT LUDLOW,98365,PARTIAL RELEASED OF DEED OF TRUST,0,2017-06-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40317,190 BALDWIN LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,200000,2013-11-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40320,180 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,370000,2015-11-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40321,190 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,323500,2016-04-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40323,220 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,642500,2021-10-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40324,234 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,625000,2020-09-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40325,272 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,425000,2017-03-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40326,282 MONTGOMERY LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2019-06-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,40328,30 LIBBY CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,99000,2021-03-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40329,365 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,479000,2020-07-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40330,383 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,60000,2019-05-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40332,41 LIBBY CT,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,0,2014-10-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40334,271 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,916500,2021-03-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40335,261 MONTGOMERY LN,PORT LUDLOW,98365,QUIT CLAIM DEED,0,2015-08-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40338,211 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,760000,2017-11-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40339,209 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,194900,2012-10-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40342,161 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,480000,2016-06-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40344,141 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,1200000,2021-04-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40345,121 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,653000,2015-05-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40346,101 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,1045000,2019-05-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40349,41 MONTGOMERY LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,800000,2021-10-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40352,20 RAINIER LN,PORT LUDLOW,98365,SPWD,12500,2015-05-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,40354,50 RAINIER LN,PORT LUDLOW,98365,SPECIAL WARRANTY DEED,385000,2016-07-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
