name,restaurant_name,identifier,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,price_usd,cholesterol_mg,fiber_g,sugars_g
"STEAMER WITH VANILLA FLAVOR (CONCORDIA), 12 FL OZ",KWIK TRIP,NATIONAL,230,2.50,42,8,120,,10,0,41
"STEAMER WITH VANILLA FLAVOR (CONCORDIA), 16 FL OZ",KWIK TRIP,NATIONAL,380,3.50,76,11,170,,15,0,75
"STEAMER, VANILLA - LARGE WITH 2% MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,440,13.00,62,17,250,,55,0,62
"STEAMER, VANILLA - LARGE WITH ALMOND MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,330,10.00,59,2,130,,15,2,56
"STEAMER, VANILLA - LARGE WITH COCONUT MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,370,13.00,59,2,300,,15,0,56
"STEAMER, VANILLA - LARGE WITH SKIM MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,350,3.50,63,18,220,,25,0,63
"STEAMER, VANILLA - LARGE WITH SOY MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,430,12.00,63,17,210,,15,2,59
"STEAMER, VANILLA - LARGE WITH WHOLE MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,500,20.00,63,17,250,,85,0,61
"STEAMER, VANILLA - MEDIUM WITH 2% MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,360,11.00,51,13,190,,45,0,51
"STEAMER, VANILLA - MEDIUM WITH ALMOND MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,270,9.00,48,2,100,,15,2,46
"STEAMER, VANILLA - MEDIUM WITH COCONUT MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,300,11.00,48,2,230,,15,0,46
"STEAMER, VANILLA - MEDIUM WITH SKIM MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,290,3.00,52,14,170,,20,0,52
"STEAMER, VANILLA - MEDIUM WITH SOY MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,350,10.00,51,13,170,,15,2,48
"STEAMER, VANILLA - MEDIUM WITH WHOLE MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,410,16.00,51,13,200,,70,0,50
"STEAMER, VANILLA - SMALL WITH 2% MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,280,9.00,40,10,135,,40,0,40
"STEAMER, VANILLA - SMALL WITH ALMOND MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,220,7.00,38,1,70,,15,1,37
"STEAMER, VANILLA - SMALL WITH COCONUT MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,240,9.00,38,1,170,,15,0,37
"STEAMER, VANILLA - SMALL WITH SKIM MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,230,3.00,40,10,120,,20,0,40
"STEAMER, VANILLA - SMALL WITH SOY MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,280,8.00,40,10,120,,15,1,38
"STEAMER, VANILLA - SMALL WITH WHOLE MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,310,12.00,40,9,140,,55,0,39
STELLA,PERKINS RESTAURANT AND BAKERY,NATIONAL,170,0.00,21,1,0,,0,0,0
STELLA ARTOIS,ISLANDS FINE BURGERS & DRINKS,NATIONAL,150,0.00,15,1,10,,0,0,0
STELLA ARTOIS LAGER,HAPPY JOE'S,NATIONAL,150,0.00,6,0,0,,0,0,0
"STELLA ARTOIS, 12OZ",GODFATHER'S PIZZA,NATIONAL,150,0.00,0,0,0,,0,11,0
"STELLA ARTOIS, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,200,0.00,20,2,20,,0,0,0
"STELLA ARTOIS, 16OZ",GODFATHER'S PIZZA,NATIONAL,200,0.00,0,0,0,,0,15,0
"STELLA ARTOIS, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,280,0.00,28,3,30,,0,0,0
"STELLA ARTOIS, 60OZ",GODFATHER'S PIZZA,NATIONAL,730,0.00,0,2,0,,0,57,0
"STELLA ARTOIS, BIG BLOKE",OUTBACK STEAKHOUSE,NATIONAL,210,0.00,17,2,0,,0,0,0
"STELLA ARTOIS, BOTTLE",OUTBACK STEAKHOUSE,NATIONAL,150,0.00,13,1,0,,0,0,0
"STELLA ARTOIS, MIDDY CHALICE, 15 OZ",OUTBACK STEAKHOUSE,NATIONAL,160,0.00,13,1,0,,0,0,0
STICKY BUN BANANA CONCRETE,SHAKE SHACK,NATIONAL,520,26.00,63,9,520,,145,0,54
"STICKY BUN BANANA, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,1030,52.00,125,18,1040,,285,1,107
"STICKY BUNN LATTE, HOT - 12 OZ",AROMA JOE'S,NATIONAL,210,6.00,29,9,140,,25,0,28
"STICKY BUNN LATTE, HOT - 16 OZ",AROMA JOE'S,NATIONAL,270,8.00,35,13,200,,30,0,34
"STICKY BUNN LATTE, HOT - 20 OZ",AROMA JOE'S,NATIONAL,320,9.00,44,15,230,,35,0,41
"STICKY BUNN LATTE, HOT - 24 OZ",AROMA JOE'S,NATIONAL,400,11.00,54,19,290,,45,0,52
"STICKY BUNN LATTE, ICED - 12 OZ",AROMA JOE'S,NATIONAL,90,1.00,19,2,35,,5,0,17
"STICKY BUNN LATTE, ICED - 16 OZ",AROMA JOE'S,NATIONAL,110,2.00,21,3,55,,10,0,19
"STICKY BUNN LATTE, ICED - 20 OZ",AROMA JOE'S,NATIONAL,160,3.00,28,5,80,,10,0,26
"STICKY BUNN LATTE, ICED - 24 OZ",AROMA JOE'S,NATIONAL,220,4.50,37,7,115,,15,0,34
"STICKY BUNN LATTE, ICED - 32 OZ",AROMA JOE'S,NATIONAL,260,4.50,48,7,125,,15,0,44
"STONE DELICIOUS IPA, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,290,0.00,29,3,35,,0,0,0
"STONE DELICIOUS IPA, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,400,0.00,40,4,45,,0,0,0
"STONE IPA, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,280,0.00,30,3,25,,0,0,0
"STONE IPA, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,390,0.00,41,5,35,,0,0,0
"STONE JINDIA PALE ALE, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,220,0.00,20,2,20,,0,0,0
"STONE JINDIA PALE ALE, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,300,0.00,28,3,30,,0,0,0
"STONE RIPPER PALE ALE, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,230,0.00,24,3,35,,0,0,0
"STONE RIPPER PALE ALE, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,310,0.00,33,4,45,,0,0,0
"STONE RUINATION DOUBLE IPA 2.0, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,340,0.00,36,4,30,,0,0,0
"STONE RUINATION DOUBLE IPA 2.0, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,470,0.00,50,5,45,,0,0,0
"STONE WHO YOU CALLIN' WUSSIE PILSNER, 16 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,240,0.00,25,3,25,,0,0,0
"STONE WHO YOU CALLIN' WUSSIE PILSNER, 22 OZ",ISLANDS FINE BURGERS & DRINKS,NATIONAL,330,0.00,35,4,30,,0,0,0
"STORE FRIED CHICKEN 2 PIECE, BREAST & WING",KWIK TRIP,NATIONAL,300,14.00,12,33,490,,110,0,1
"STORE FRIED CHICKEN 2 PIECE, DRUMSTICK & THIGH",KWIK TRIP,NATIONAL,280,17.00,12,21,840,,95,0,0
"STORE FRIED CHICKEN 4 PIECE, HALF CHICKEN",KWIK TRIP,NATIONAL,200,10.00,8,18,440,,70,0,0
STORE FRIED CHICKEN 8 PIECE,KWIK TRIP,NATIONAL,200,10.00,8,18,440,,70,0,0
STORE FRIED CHICKEN BREAST,KWIK TRIP,NATIONAL,240,11.00,10,26,390,,85,0,1
STORE FRIED CHICKEN DRUMSTICK,KWIK TRIP,NATIONAL,100,6.00,4,7,300,,35,0,0
STORE FRIED CHICKEN TENDER WRAP,KWIK TRIP,NATIONAL,420,19.00,31,31,900,,100,1,2
"STORE FRIED CHICKEN TENDERS AND WEDGES, 2 PIECE",KWIK TRIP,NATIONAL,810,35.00,65,56,1740,,175,4,3
"STORE FRIED CHICKEN TENDERS, 3 PIECE",KWIK TRIP,NATIONAL,240,11.00,10,25,380,,85,0,1
"STORE FRIED CHICKEN TENDERS, 8 PIECE",KWIK TRIP,NATIONAL,240,11.00,10,25,380,,85,0,1
STORE FRIED CHICKEN THIGH,KWIK TRIP,NATIONAL,180,11.00,8,13,540,,60,0,0
STORE FRIED CHICKEN WING,KWIK TRIP,NATIONAL,70,3.00,3,7,105,,25,0,0
STORE FRIED FISH FILLETS 8 PIECE,KWIK TRIP,NATIONAL,200,9.00,20,10,500,,45,0,1
STORE FRIED PULLED FRIED CHICKEN,KWIK TRIP,NATIONAL,200,10.00,8,18,440,,70,0,0
STRAIGHT-CUT FRIES W/ CAJUN STYLE SEASONING W/ KETCHUP,PIZZA HUT,NATIONAL,510,24.00,69,4,1600,,0,4,7
STRAIGHT-CUT FRIES W/ LEMON PEPPER SEASONING W/ KETCHUP,PIZZA HUT,NATIONAL,510,24.00,69,4,1520,,0,4,8
STRAW AND HAY PASTA,PIZZA INN,NATIONAL,200,12.00,17,5,400,,5,1,3
STRAWBERRIES,COLD STONE CREAMERY,NATIONAL,15,0.00,4,0,0,,0,1,2
STRAWBERRIES,GATTI'S PIZZA,NATIONAL,10,,,,,,,,
STRAWBERRIES,MAGGIEMOO'S ICE CREAM & TREATERY,NATIONAL,5,0.00,1,0,0,,0,0,1
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,250,2.00,53,4,200,,10,0,51
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,180,2.00,38,3,150,,5,0,37
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,330,4.00,69,6,280,,15,0,68
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,360,14.00,56,5,210,,50,0,54
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND WHIP, TALL",STARBUCKS,NATIONAL,260,10.00,40,4,160,,35,0,39
"STRAWBERRIES & CREME FRAPPUCCINO WITH 2% MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,450,15.00,73,7,290,,55,0,70
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,220,2.00,50,1,190,,0,1,48
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,160,2.00,36,1,140,,0,1,34
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,290,3.00,64,1,270,,0,1,62
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,330,13.00,53,1,210,,40,1,51
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND WHIP, TALL",STARBUCKS,NATIONAL,240,9.00,38,1,150,,30,1,36
"STRAWBERRIES & CREME FRAPPUCCINO WITH ALMOND MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,400,14.00,68,2,280,,40,1,65
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,230,2.00,51,0,190,,0,0,49
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,170,2.00,37,0,140,,0,0,35
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,300,4.00,67,1,260,,0,1,65
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,340,14.00,54,1,200,,40,0,53
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND WHIP, TALL",STARBUCKS,NATIONAL,250,10.00,39,1,150,,30,0,38
"STRAWBERRIES & CREME FRAPPUCCINO WITH COCONUT MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,420,15.00,70,1,270,,40,1,68
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,230,0.00,53,4,200,,0,0,52
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,170,0.00,38,3,140,,0,0,37
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,300,0.00,70,6,270,,5,0,68
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,340,11.00,56,5,210,,45,0,54
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND WHIP, TALL",STARBUCKS,NATIONAL,250,8.00,41,4,150,,30,0,39
"STRAWBERRIES & CREME FRAPPUCCINO WITH NONFAT MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,420,11.00,73,7,280,,45,0,70
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,250,2.00,55,3,190,,0,1,52
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,180,2.00,40,3,140,,0,1,37
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,340,3.00,72,5,260,,0,1,68
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,360,13.00,58,4,200,,40,1,54
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND WHIP, TALL",STARBUCKS,NATIONAL,260,9.00,42,3,150,,30,1,39
"STRAWBERRIES & CREME FRAPPUCCINO WITH SOY MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,450,14.00,75,6,270,,40,1,71
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND NO WHIP, GRANDE",STARBUCKS,NATIONAL,260,4.00,53,4,200,,10,0,51
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND NO WHIP, TALL",STARBUCKS,NATIONAL,190,3.00,38,3,140,,10,0,37
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND NO WHIP, VENTI",STARBUCKS,NATIONAL,350,6.00,69,6,270,,15,0,68
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND WHIP, GRANDE",STARBUCKS,NATIONAL,370,15.00,56,4,210,,55,0,54
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND WHIP, TALL",STARBUCKS,NATIONAL,270,11.00,40,3,150,,40,0,39
"STRAWBERRIES & CREME FRAPPUCCINO WITH WHOLE MILK AND WHIP, VENTI",STARBUCKS,NATIONAL,460,17.00,73,6,280,,60,0,70
STRAWBERRIES AND CREAM,GATTI'S PIZZA,NATIONAL,20,,,,,,,,
STRAWBERRY & CREAM,NESTLE TOLLHOUSE CAFE,NATIONAL,110,5.00,15,1,65,,5,0,9
STRAWBERRY & CREAM CHEESE CRISPERS,PERKINS RESTAURANT AND BAKERY,NATIONAL,310,18.00,32,5,390,,25,1,12
STRAWBERRY & ROSE GERANIUM JAM (SQIRL) - CONCRETE MIX-IN,SHAKE SHACK,NATIONAL,25,0.00,6,0,0,,0,0,5
"STRAWBERRY (SWEET AND TART) YOGURT, KIDS",COLD STONE CREAMERY,NATIONAL,110,0.00,24,3,80,,0,0,20
"STRAWBERRY - VANILLA SOFT SERVE, 1 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,30,0.50,5,1,30,,0,0,4
"STRAWBERRY - VANILLA SOFT SERVE, 10 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,290,5.00,55,8,290,,25,0,43
"STRAWBERRY - VANILLA SOFT SERVE, 10 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,280,5.00,54,8,290,,25,0,42
"STRAWBERRY - VANILLA SOFT SERVE, 3 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,90,1.50,16,3,90,,5,0,13
"STRAWBERRY - VANILLA SOFT SERVE, 3 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,80,1.50,16,2,85,,5,0,13
"STRAWBERRY - VANILLA SOFT SERVE, 5 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,140,2.50,28,4,150,,10,0,22
"STRAWBERRY - VANILLA SOFT SERVE, 5 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,140,2.50,27,4,150,,10,0,21
"STRAWBERRY ACAI STARBUCKS REFRESHERS BEVERAGE, GRANDE",STARBUCKS,NATIONAL,90,0.00,22,0,15,,0,1,20
"STRAWBERRY ACAI STARBUCKS REFRESHERS BEVERAGE, TALL",STARBUCKS,NATIONAL,80,0.00,18,0,10,,0,1,16
"STRAWBERRY ACAI STARBUCKS REFRESHERS BEVERAGE, TRENTA",STARBUCKS,NATIONAL,190,0.00,45,1,30,,0,2,41
"STRAWBERRY ACAI STARBUCKS REFRESHERS BEVERAGE, VENTI",STARBUCKS,NATIONAL,130,0.00,32,0,25,,0,1,30
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 1 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,25,0.00,5,1,30,,0,0,4
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 10 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,280,5.00,54,8,290,,25,0,42
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 10 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,260,5.00,51,8,280,,20,1,38
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 3 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,80,1.50,16,3,90,,5,0,12
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 3 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,80,1.50,15,2,85,,5,0,11
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 5 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,140,2.50,27,4,150,,10,0,21
"STRAWBERRY BANANA - VANILLA SOFT SERVE, 5 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,130,2.50,25,4,140,,10,0,19
STRAWBERRY BANANA CONE-CRETE CONCRETE,SHAKE SHACK,NATIONAL,360,17.00,45,8,220,,110,0,39
"STRAWBERRY BANANA CONE-CRETE, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,710,33.00,89,16,450,,225,1,78
STRAWBERRY BANANA CRUNCH CONCRETE,SHAKE SHACK,NATIONAL,360,17.00,45,8,220,,110,0,39
"STRAWBERRY BANANA CRUNCH, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,710,33.00,89,16,450,,225,1,78
STRAWBERRY BANANA CRUNCHCAKE CONCRETE,SHAKE SHACK,NATIONAL,400,20.00,49,8,250,,120,0,40
"STRAWBERRY BANANA CRUNCHCAKE, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,810,40.00,98,16,490,,240,1,80
STRAWBERRY BANANA FRUIT N ICE SMOOTHIE - LARGE,SCOOTER'S COFFEE AND YOGURT,NATIONAL,350,0.00,86,0,15,,0,3,83
STRAWBERRY BANANA FRUIT N ICE SMOOTHIE - MEDIUM,SCOOTER'S COFFEE AND YOGURT,NATIONAL,310,0.00,76,0,10,,0,3,73
STRAWBERRY BANANA FRUIT N ICE SMOOTHIE - SMALL,SCOOTER'S COFFEE AND YOGURT,NATIONAL,260,0.00,65,0,10,,0,2,62
"STRAWBERRY BANANA ICE CREAM IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,560,28.00,71,7,140,,80,1,55
"STRAWBERRY BANANA ICE CREAM IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,420,21.00,53,5,105,,60,1,41
"STRAWBERRY BANANA ICE CREAM IN A DISH, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,280,14.00,35,4,70,,40,0,28
"STRAWBERRY BANANA ICE CREAM ON A CAKE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,580,28.00,76,8,150,,80,1,55
"STRAWBERRY BANANA ICE CREAM ON A CAKE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,440,21.00,58,6,115,,60,1,42
"STRAWBERRY BANANA ICE CREAM ON A CAKE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,300,14.00,40,4,80,,40,0,28
"STRAWBERRY BANANA ICE CREAM ON A SUGAR CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,610,28.00,83,8,160,,80,1,58
"STRAWBERRY BANANA ICE CREAM ON A SUGAR CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,470,21.00,65,6,125,,60,1,44
"STRAWBERRY BANANA ICE CREAM ON A SUGAR CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,330,14.00,47,4,90,,40,0,31
"STRAWBERRY BANANA ICE CREAM ON A WAFFLE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,690,31.00,94,9,140,,90,1,65
"STRAWBERRY BANANA ICE CREAM ON A WAFFLE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,550,24.00,76,7,105,,70,1,52
"STRAWBERRY BANANA ICE CREAM ON A WAFFLE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,410,17.00,58,5,70,,50,0,38
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,600,11.00,115,8,250,,10,3,101
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,570,10.00,113,3,210,,0,4,99
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,580,11.00,113,3,260,,0,3,99
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,580,8.00,115,8,240,,5,3,101
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,600,11.00,115,8,240,,0,4,100
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - LARGE WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,620,13.00,115,8,250,,20,3,100
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,470,9.00,90,6,190,,10,2,80
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,440,8.00,89,3,160,,0,3,78
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,450,9.00,89,3,200,,0,2,78
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,450,6.00,90,6,180,,0,2,80
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,470,8.00,90,6,180,,0,3,79
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - MEDIUM WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,490,10.00,90,6,190,,15,2,79
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH 2% MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,340,6.00,66,5,135,,5,2,58
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH ALMOND MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,320,5.00,65,2,115,,0,2,57
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH COCONUT MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,330,6.00,65,2,140,,0,2,57
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH SKIM MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,330,4.00,66,5,130,,0,2,58
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH SOY MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,340,6.00,66,4,130,,0,2,58
STRAWBERRY BANANA MATCHA GREEN TEA SMOOTHIE - SMALL WITH WHOLE MILK,SCOOTER'S COFFEE AND YOGURT,NATIONAL,350,7.00,66,4,135,,15,2,58
"STRAWBERRY BANANA MILKSHAKE, HALF",CHEEBURGER CHEEBURGER,NATIONAL,380,14.00,56,7,100,,50,3,39
"STRAWBERRY BANANA MILKSHAKE, HALF WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,500,17.00,76,11,210,,55,3,53
"STRAWBERRY BANANA MILKSHAKE, REGULAR",CHEEBURGER CHEEBURGER,NATIONAL,710,25.00,107,13,180,,95,6,74
"STRAWBERRY BANANA MILKSHAKE, REGULAR WITH MALT FLAVORING",CHEEBURGER CHEEBURGER,NATIONAL,950,31.00,147,21,410,,105,6,101
STRAWBERRY BANANA SHAKE,JOHNNY ROCKETS,NATIONAL,860,40.00,100,20,290,,160,0,90
STRAWBERRY BANANA SHAKE WITH MALT POWDER,JOHNNY ROCKETS,NATIONAL,920,40.00,110,20,360,,160,0,90
STRAWBERRY BANANA SMOOTHIE (REGIONAL),OUTBACK STEAKHOUSE,NATIONAL,430,0.00,99,0,15,,0,5,85
STRAWBERRY BANANA SMOOTHIE (SMALL),MCDONALD'S,NATIONAL,210,0.50,47,3,,,5,3,44
STRAWBERRY BANANA SMOOTHIE - 12 OZ,AROMA JOE'S,NATIONAL,260,0.00,66,0,10,,0,3,60
STRAWBERRY BANANA SMOOTHIE - 16 OZ,AROMA JOE'S,NATIONAL,340,0.00,88,0,10,,0,4,80
STRAWBERRY BANANA SMOOTHIE - 20 OZ,AROMA JOE'S,NATIONAL,430,0.00,110,0,15,,0,5,100
STRAWBERRY BANANA SMOOTHIE - 24 OZ,AROMA JOE'S,NATIONAL,510,0.00,132,0,15,,0,6,120
STRAWBERRY BANANA SMOOTHIE - 32 OZ,AROMA JOE'S,NATIONAL,680,0.00,176,0,20,,0,8,160
STRAWBERRY BANANA SMOOTHIE - LARGE,SCOOTER'S COFFEE AND YOGURT,NATIONAL,560,10.00,109,7,240,,40,2,100
