name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id 
"CALDWELL TANKS, INC.",CORPORATION,AR,1215 TWIN LAKES DR,LITTLE ROCK,72205,,,,,100058306,18731
"A & N ELECTRIC, INC.",CORPORATION,AR,31 WATER PLANT ROAD,MORRILTON,72110,AR,PO BOX 863,MORRILTON,72110,100000233,18734
"ECONOMY DRUGS OF HUNTSVILLE, INC.",CORPORATION,AR,601 NORTH GASKILL STREET,HUNTSVILLE,72740,,,,,100017288,18735
"WHEATLEY FARM, INC.",CORPORATION,AR,2802 MARION ANDERSON ROAD,HOT SPRINGS,71913,,,,,100054912,18738
"STEELE PROPERTIES, INC.",CORPORATION,AR,1501 N. PIERCE SUITE 102,LITTLE ROCK,72207,FL,7527 BLACKBERRY DR.,NAPLES,34114,100049023,18747
"STEELE PLANTATION, INC.",CORPORATION,AR,10350 RIVERVIEW CORPORATE DRIVE,NORTH LITTLE ROCK,72113,FL,7527 BLACKBERRY DR.,NAPLES,34114,100049022,18750
"LITTLE THEATRE OF FORT SMITH, ARKANSAS, INCORPORATED, THE",NONPROFIT,AR,2215 NORTH 57 LANE,FORT SMITH,72904,AR,401 NORTH 6TH STREET,FORT SMITH,72901,100031594,18751
"ARKLATEX RESTAURANTS, INC.",CORPORATION,AR,104 SHALIE,ASHDOWN,71822,,,,,100017455,18758
"BREWER-ROLLANS POST 8383, VETERANS OF FOREIGN WAR, INC.",NONPROFIT,AR,14467 OLD MILITARY RD,NEW BLAINE,72851,AR,P.O. BOX 78,NEW BLAINE,72851,100015370,18763
"MEEK LEASING CO., INC.",CORPORATION,AR,3600 PHOENIX AVENUE,FORT SMITH,72906,,,,,100034218,18778
"QUINTON LEDBETTER CONSTRUCTION CO., INC.",CORPORATION,AR,1724 N. HWY 79,FORDYCE,71742,,,,,100030773,18782
SOUTH CENTRAL ARKANSAS REALTORS ASSOCIATION,NONPROFIT,AR,410 HWY 5 NORTH,BENTON,72019,AR,P.O. BOX 322,BENTON,72018,100045364,18783
"ALL-SOUTH SUBCONTRACTORS, INC.",CORPORATION,AR,3208 ASHER AVE,LITTLE ROCK,72204,AL,2678 QUEENSTOWN ROAD,BIRMINGHAM,35210,100056869,18797
"WACASTER OIL COMPANY, INC.",CORPORATION,AR,BELDING & GAINES AVE.,HOT SPRINGS,71901,,,,,100053753,18811
"HERAL ENTERPRISES, INC.",CORPORATION,AR,5412 BASELINE ROAD,LITTLE ROCK,72209,,,,,100024584,18818
"MORTER HEALTH SYSTEMS, INC.",CORPORATION,AR,215 W. POPLAR ST.,ROGERS,72756,,,,,100005132,18819
"TARAMINA PROPERTIES, INC.",CORPORATION,AR,100 RIVERPARK DRIVE,MALVERN,72104,AR,100 RIVERPARK DRIVE,MALVERN,72104,100050384,18833
ARKANSAS REALTORS ASSOCIATION,NONPROFIT,AR,11224 EXECUTIVE CENTER DR,LITTLE ROCK,72211,AR,11224 EXECUTIVE CENTER DR,LITTLE ROCK,72211,100003595,18842
"CITIZENS FOR ASHLEY COUNTY SKILLED WORK CENTER, INC.",NONPROFIT,AR,1522 PLUM STREET,CROSSETT,71635,AR,208 N ARKANSAS STREET,CROSSETT,71635,100011613,18846
"DICKSON CHEMICAL CO., INC.",CORPORATION,AR,2110 SOUTH PRAIRIE STREET,STUTTGART,72160,,,,,100015892,18848
"READER SPORTSMANS CLUB, INCORPORATED",NONPROFIT,AR,737 TATE,CAMDEN,71701,AR,737 TATE,CAMDEN,71701,100043070,18855
"ARKANSAS ASSOCIATION OF ELEMENTARY SCHOOL PRINCIPALS, INC.",NONPROFIT,AR,219 S VICTORY ST,LITTLE ROCK,72201,AR,219 S VICTORY,LITTLE ROCK,72201,100002581,18867
"DOUGLAS PATHOLOGY, LTD.",CORPORATION,AR,7TH & SOUTH STS.,MOUNTAIN HOME,72653,,,,,100016456,18897
"BRUCE OAKLEY, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,AR,3700 LINCOLN AVE.,NORTH LITTLE ROCK,72114,100038067,18901
"SALTER CONSTRUCTION, INC.",CORPORATION,AR,201 LEE ANDREW LANE,CONWAY,72034,,,,,100045409,18907
"ARKANSAS CARDIOLOGY, P.A.",CORPORATION,AR,"9501 BAPTIST HEALTH DRIVE, STE. 600",LITTLE ROCK,72205,,,,,100002735,18919
"DOLAN FARMS, INC.",CORPORATION,AR,124 E. FORDYCE,ENGLAND,72046,,,,,100016252,18920
"TUCKER'S TRUCK, INC.",CORPORATION,AR,2222 W. HILLSBORO,EL DORADO,71730,AR,2222 W HILLSBORO,EL DORADO,71730,100052109,18928
"TFORCE FREIGHT, INC.",CORPORATION,AR,"300 SPRING BUILDING SUITE 900,300 S SPRING ST",LITTLE ROCK,72201,,,,,100064385,18933
"MORTON BUILDINGS, INC.",CORPORATION,AR,4250 VENETIAN LANE,FAYETTEVILLE,72703,,,,,100063706,18939
JONESBORO WINAIR CO.,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100067608,18950
"H.S.V. REALTY, INC.",CORPORATION,AR,"121 CORDOBA CENTER DR.,SUITE 100",HOT SPRINGS VILLAGE,71909,,,,,100016095,18955
"LEVY CHURCH OF CHRIST, INC.",NONPROFIT,AR,"MCCLELLAND LAW FIRM, P.A.,135 SHADOW OAKS DR",SHERWOOD,72120,AR,5124 CAMP ROBINSON RD,NORTH LITTLE ROCK,72118,100030997,18976
"PIC 'N TOTE SELF SERVICE STORES, INC.",CORPORATION,AR,7301 SHADY RIDGE CT,FORT SMITH,72901,AR,7301 SHADY RIDGE CT,FORT SMITH,72916,100040419,18984
"HLR ENTERPRISES, INC.",CORPORATION,AR,6 HILLCROFT,PINE BLUFF,71603,,,,,100025085,18994
"FAIR OAKS ENTERPRISES, INC.",CORPORATION,AR,469 WOODRUFF 436,MCCRORY,72101,,,,,100035693,18998
ROBINSON FARMS CORP.,CORPORATION,AR,100 EARL QUINN ROAD,OSCEOLA,72370,,,,,100044277,18999
"THREE STAR MUFFLER OF PINE BLUFF, INC.",CORPORATION,AR,2510 LITTLE WEAVER COVE,WHITE HALL,71602,,,,,100051085,19005
"FORT SMITH GYMNASTICS, INC.",CORPORATION,AR,3013 BRIAR COVE,FORT SMITH,72903,AR,3013 BRIAR COVE,FORT SMITH,72903,100020261,19006
W. G. YATES & SONS CONSTRUCTION COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100068000,19007
"DISCOUNT AG CENTER, INC.",CORPORATION,AR,HIGHWAY 49,MARVELL,72366,,,,,100016020,19011
"R. C. BEE, INC.",CORPORATION,AR,212 WEST GAINES,MONTICELLO,71655,,,,,100042515,19012
FOOTHILLS OF THE OZARKS ANTIQUE AUTO CORPORATION,CORPORATION,AR,1906 WEST SUNSET,SPRINGDALE,72764,,,,,100020063,19017
"ATLAS ASPHALT, INC.",CORPORATION,AR,1333 AIRPORT ROAD,JONESBORO,72401,,,,,100004521,19033
"ENERGY ENGINEERING, INC.",CORPORATION,AR,15005 ELKHORN SPRINGS ROAD,FAYETTEVILLE,72704,,,,,100017826,19041
"PRICE MOBILE HOMES, INC.",CORPORATION,AR,2200 HWY 71 NORTH,MENA,71953,,,,,100100270,19047
CLUB ERA,NONPROFIT,AR,245 S JOHN,DUMAS,71639,AR,115 S MAPLE,DUMAS,71639,100034524,19048
"MURPHY-PITARD JEWELERS, INC.",CORPORATION,AR,201 NORTH JEFFERSON,EL DORADO,71730,,,,,100036246,19060
"DERMOTT DISTRIBUTING COMPANY, INC.",CORPORATION,AR,204 ARKANSAS STREET,DERMOTT,71638,AR,P.O. BOX 365,DERMOTT,71638,100015640,19062
VSMTC DEVELOPMENT CORPORATION,CORPORATION,AR,4101 W 28TH,PINE BLUFF,71603,,,,,100053635,19065
"PETE F. PARENTI, O.D., P.A.",CORPORATION,AR,1108 TIMBER TOP DRIVE,ROGERS,72756,,,,,100039674,19067
"CLARK OFFICE PRODUCTS, INC.",CORPORATION,AR,116 NORTH WALNUT,HARRISON,72601,,,,,100011754,19070
"WATSON CEMETERY ASSOCIATION, INC.",NONPROFIT,AR,3809 HWY 224 SOUTH,NEWPORT,72112,AR,3809 HWY 224 SOUTH,NEWPORT,72112,100054281,19072
"C & C TRUCKING & EQUIP., INC.",CORPORATION,AR,521 HWY 53,BUCKNER,71827,,,,,100009067,19082
"PACO ENTERPRISES, INC.",CORPORATION,AR,4720 CAMP ROBINSON,NORTH LITTLE ROCK,72118,,,,,100039287,19085
THE BANG SLOUGH HUNTING CLUB,NONPROFIT,AR,1413 N JEFFERSON,EL DORADO,71730,AR,1413 N JEFFERSON AVE,EL DORADO,71730,100005454,19091
"B & TS, INC.",CORPORATION,AR,110 HARRISON NW,CAMDEN,71701,,,,,100026313,19093
"W. A. STEWART ELECTRIC COMPANY, INC.",CORPORATION,AR,1502 W. MATTHEWS,JONESBORO,72401,,,,,100049165,19096
"SHILOH, INC.",CORPORATION,AR,5902 E HWY 22,PARIS,72855,,,,,100046595,19101
"WATTS HUNTING CLUB, INC.",NONPROFIT,AR,371 GRANT COUNTY 25,GRAPEVINE,72057,,,,,100054321,19117
MOUNT ZION PRESBYTERIAN CEMETERY ASSOCIATION,NONPROFIT,AR,102 W MCCLOY,MONTICELLO,71655,AR,PO BOX 270,MONTICELLO,71657,100035912,19124
"JENKINS ENTERPRISES, INC.",CORPORATION,AR,7200 INDUSTRY DRIVE,NORTH LITTLE ROCK,72117,,,,,100027976,19129
"WOMEN'S SERVICE LEAGUE OF DUMAS, ARKANSAS",NONPROFIT,AR,104 PATRICK ST,DUMAS,71639,AR,P.O. BOX 154,DUMAS,71639,100055851,19145
VENTURE CONSTRUCTION COMPANY,CORPORATION,AR,"300 SPRING BUILDING SUITE 900,300 S. SPRING ST.",LITTLE ROCK,72201,,,,,100067476,19150
"JONESBORO TOOL & DIE COMPANY, INC.",CORPORATION,AR,"2400 INDUSTRIAL DRIVE,P.O. BOX 2496",JONESBORO,72401,,,,,100028658,19165
"FORREST D. SMITH FARMS, INC.",CORPORATION,AR,"701 SOUTH STREET,STE 100",MOUNTAIN HOME,72653,,,,,100047265,19166
"FIRST UNITED METHODIST CHURCH OF FORT SMITH, INC.",NONPROFIT,AR,7300 S. U ST,FORT SMITH,72903,AR,200 N. 15TH STREET,FORT SMITH,72901,100019701,19175
"COBB FARMS, INC.",CORPORATION,AR,134OO CORNERSTONE ROAD,ALTHEIMER,72004,,,,,100012144,19177
BELLA VISTA HISTORICAL SOCIETY,NONPROFIT,AR,22 THIRSK LANE,BELLA VISTA,72714,AR,1885,BELLA VISTA,72714,100006228,19178
DEER COMMUNITY WATER ASSOCIATION,NONPROFIT,AR,312 AR HWY 16,DEER,72628,,,,,100015319,19183
"ALANO CLUB OF EUREKA SPRINGS, ARKANSAS, INC.",NONPROFIT,AR,10 AVO ST,EUREKA SPRINGS,72632,AR,10 AVO STREET,EUREKA SPRINGS,72632,100001210,19185
"TRI-STATE METAL WORKS, INC.",CORPORATION,AR,1024 S. 25TH STREET,VAN BUREN,72956,AR,1024 SOUTH 25TH STREET,VAN BUREN,72956,100051845,19190
AGRA TURF INC,CORPORATION,AR,13 BARKSDALE,SEARCY,72143,,,,,100000984,19194
"TAYLOR PINES, INC.",CORPORATION,AR,315 EAST EIGHTH ST.,PINE BLUFF,71601,,,,,100050470,19202
"PHELAN ORTHODONTICS, P.A.",CORPORATION,AR,1225 BRECKENRIDGE SUITE 101,LITTLE ROCK,72205,AR,"1801 RAHLING RD,STE. 101",LITTLE ROCK,72223,100040260,19203
"CLE-SAM, INC.",CORPORATION,AR,"210 EAST 7TH STREET,SUITE 1",MOUNTAIN HOME,72653,,,,,100011883,19206
"TENET HEALTHSYSTEM MEDICAL, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057053,19208
"CAVE SPRINGS AMERICAN LEGION ASSOCIATION, INC.",NONPROFIT,AR,"3606 W SOUTHERN HILLS BLVD,SUITE 200",ROGERS,72758,AR,185 W. CHESTNUT,CAVE SPRINGS,72718,100010421,19212
"GOLDEN FLAKE SNACK FOODS, INC.",CORPORATION,AR,4250 N. VENETIAN LANE,FAYETTEVILLE,72703,AR,11409 BASELINE ROAD,LITTLE ROCK,72209,100061004,19213
"J. W. RECKER FARMS, INC.",CORPORATION,AR,108 DEERWOOD DR,SEARCY,72143,,,,,100043160,19217
"INDEPENDENT ENTERPRISES, INC.",CORPORATION,AR,1487 W KEISER AVE,OSCEOLA,72370,,,,,100026573,19219
"RICE FURNITURE AND APPLIANCES, INCORPORATED",CORPORATION,AR,1754 HWY 71 NO.,WALDRON,72958,AR,160 HWY 71 SOUTH,WALDRON,72958,100043712,19242
"PRICE AGENCY, INC.",CORPORATION,AR,3210 GRAND AVENUE,FORT SMITH,72904,,,,,100041595,19257
"MARY-ANN FARM, INC.",CORPORATION,AR,1461 W HWY 118,JOINER,72350,AR,P O BOX 60,BASSETT,72313,100033229,19259
"SEVIER COUNTY COMBINED DRIVE, INC.",NONPROFIT,AR,990 HWY 70 EAST,DE QUEEN,71832,AR,990 EAST COLLIN RAYE DRIVE,DE QUEEN,71832,100046233,19264
"NORTHSIDE CHURCH OF CHRIST OF HARRISON, ARKANSAS, INC., THE",NONPROFIT,AR,108 E. RUSH AVE.,HARRISON,72601,AR,"523 N. WALNUT,PO BOX 757",HARRISON,72602,100037614,19267
"BRUCE BURDETT, INC.",CORPORATION,AR,1400 PARK AVENUE,STUTTGART,72160,,,,,100009047,19273
"WHITE OAK HUNTING CLUB, INC.",NONPROFIT,AR,12 QUACHITA 1,STEPHENS,71764,AR,PO BOX 33,STEPHENS,71764,100055040,19275
"INMON TRUCK SALES, INC.",CORPORATION,AR,3805 STONE MOUNTAIN DR,NORTH LITTLE ROCK,72120,,,,,100026752,19281
"JERRY F. HINES, D. C., INC.",CORPORATION,AR,212 SOUTH THIRD STREET,ROGERS,72756,,,,,100025023,19287
PERRYVILLE ABSTRACT COMPANY,CORPORATION,AR,110 N PINE STREET,PERRYVILLE,72126,AR,110 N. PINE STREET,PERRYVILLE,72126,100040091,19302
AMERADA PETROLEUM CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100056952,19303
"W. G. INBODEN FARMS, INC.",CORPORATION,AR,226 CR 380 RD,BONO,72416,AR,PO BOX 538,BONO,72416,100026531,19304
BREWER'S CUSTOM CABINETS & TRUSS RAFTER CO.,CORPORATION,AR,9098 HWY 62 E.,HARRISON,72601,,,,,100008032,19308
"EAST ARKANSAS VIDEO, INC.",CORPORATION,AR,"400 W. CAPITOL AVE., SUITE 2910",LITTLE ROCK,72201,,,,,100017122,19309
"COAL HILL POST NO. 8532, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",NONPROFIT,AR,154 PRIVATE ROAD 2260,HARTMAN,72840,AR,PO BOX 160,COAL HILL,72832,100012133,19310
REPUBLIC CLAIMS SERVICE CO.,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100065292,19311
"AMERICAN SUBCONTRACTORS ASSOCIATION OF ARKANSAS, INC.",NONPROFIT,AR,2507 MOUNT VERNON DRIVE,BENTON,72015,AR,2507 MOUNT VERNON DRIVE,BENTON,72015,100001924,19317
BOSWELL LAND & TIMBER COMPANY,CORPORATION,AR,404 N. WALNUT AT.,WALDO,71770,,,,,100007641,19331
"HUMANE SOCIETY OF NORTH CENTRAL ARKANSAS, INC.",NONPROFIT,AR,2656 HIGHWAY 201 NORTH,MOUNTAIN HOME,72653,AR,2656 HWY 201 N,MOUNTAIN HOME,72653,100005828,19347
THE ARKANSAS HOSPITAL AUXILIARY ASSOCIATION,NONPROFIT,AR,419 NATURAL RESOURCES DRIVE,LITTLE ROCK,72205,AR,419 NATURAL RESOURCES DRIVE,LITTLE ROCK,72205,100003196,19358
MORTER REALTY CORPORATION,CORPORATION,AR,215 W. POPLAR ST.,ROGERS,72756,,,,,100035790,19363
"COMMUNITY LIVING, INC.",NONPROFIT,AR,"400 W. CAPITOL AVE.,SUITE 2000",LITTLE ROCK,72201,AR,105 E. ROOSEVELT RD.,LITTLE ROCK,72201,100012643,19368
FAVER CORPORATION,CORPORATION,AR,17207 HWY 88 S,ALTHEIMER,72004,,,,,100018937,19379
"DIXON ENTERPRISES, INC.",CORPORATION,AR,707 MILITARY RD.,BENTON,72015,,,,,100016153,19381
BURKLYN CORPORATION,CORPORATION,AR,503 EAST 10TH ST,SMACKOVER,71762,,,,,100008793,19397
"DANNY CLEMENTS FARMS, INC.",CORPORATION,AR,2106 CRAFTS DR,JONESBORO,72401,,,,,100011951,19403
"T. J. COX FARMS, INC.",CORPORATION,AR,"HARTZ FARM MANAGEMENT, INC.,P O BOX 913",STUTTGART,72160,,,,,100070912,19409
"SOUTHERN FURNITURE CO., INC.",CORPORATION,AR,4000 N WASHINGTON,FORREST CITY,72335,,,,,100047915,19423
"SANDERS FARM, INC.",CORPORATION,AR,148 SANDERS LANE,TILLAR,71670,,,,,100045467,19436
"PITTMAN FARMS, INC.",CORPORATION,AR,4250 VENETIAN LANE,FAYETTEVILLE,72703,,,,,100040816,19438
JONES BROS. DISTRIBUTING CO.,CORPORATION,AR,"#7104 ROCKWOOD,LITTLE ROCK, AR 72207","ROCKWOOD, LITTLE ROCK",72207,,,,,100028477,19448
"YAMAHA MOTOR CORPORATION, U.S.A.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100067994,19449
LAYNE CHRISTENSEN COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062548,19450
"LOTT ENTERPRISES, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100031947,19463
GARY CARPENTER CONSTRUCTION CO. INC.,CORPORATION,AR,16424 LAWSON ROAD,LITTLE ROCK,72210,,,,,100021900,19470
"WILKIE FARMS, INC.",CORPORATION,AR,312 MCCOLLUM DR.,FORREST CITY,72335,,,,,100055363,19480
"BEDFORD, JACK D., INC.",CORPORATION,AR,21155 LOW GAP LANE,ROGERS,72756,,,,,100012387,19488
"EUGENE T. KELLEY, P.A.",CORPORATION,AR,303 WEST WALNUT STREET,ROGERS,72756,,,,,100072484,19490
"BANDMILL DEVELOPMENT COMPANY, INC.",CORPORATION,AR,613 MAIN STREET,MELBOURNE,72556,,,,,100005449,19511
"RIVER VALLEY STEEL, INC.",CORPORATION,AR,"#24, EAST SHORE DRIVE",RUSSELLVILLE,72801,,,,,100044044,19515
"HAYS FOOD TOWN, INC.",CORPORATION,AR,115 SOUTH FALLS BLVD.,WYNNE,72396,,,,,100024178,19525
DARK CORNER CEMETERY ASSOCIATION,NONPROFIT,AR,2103 STATE HWY 83 NORTH,DUMAS,71639,AR,2103 STATE HWY 83 N,DUMAS,71639,100014929,19526
"EAST END VOLUNTEER FIRE DEPARTMENT, INC.",NONPROFIT,AR,21900 BAXLEY LANE,LITTLE ROCK,72206,,,,,100017146,19539
"JACKSONVILLE TOWERS, INC.",NONPROFIT,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,FL,"C/O ELDERLY HOUSING DEVELOPMENT, AND OPERATIONS CO",FORT LAUDERDALE,33323,100062078,19550
"FREMONT FERGUSON FARMS, INC.",CORPORATION,AR,99 FREEMONT LN,HUMPHREY,72073,,,,,100019135,19553
"JOHN WRIGHT CONSTRUCTION CO., INC.",CORPORATION,AR,6608 LUMSDEN RD.,NORTH LITTLE ROCK,72118,,,,,100056192,19562
THE ANGELICA ISLAND COMPANY,CORPORATION,AR,1906 S. ROSE,STUTTGART,72160,,,,,100002087,19575
"COLEMAN-BLACK, INC.",CORPORATION,AR,"72 WHITE OAK CIR,MT",IDA,71957,,,,,100012289,19588
FAB-RON INCORPORATED,CORPORATION,AR,"2401 LAKEVIEW,SUITE B2",LITTLE ROCK,72216,,,,,100018437,19589
"EXIT 44, INC.",CORPORATION,AR,122 EAST SECOND STREET N.,PRESCOTT,71857,,,,,100018313,19591
"M & T ENTERPRISES, INC.",CORPORATION,AR,2414 ROBINSON,CONWAY,72034,,,,,100032313,19594
STUART C. IRBY COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062011,19613
"SMITH-HOUSE, INC.",CORPORATION,AR,1121 EAST MAIN,BLYTHEVILLE,72315,AR,1121 EAST MAIN,BLYTHEVILLE,72315,100047354,19614
"ALLISON LUMBER SALES CO., INC.",CORPORATION,AR,7101 HWY 271 SOUTH,FORT SMITH,72901,AR,7101 HWY 271 SOUTH,FORT SMITH,72908,100001453,19629
"WATALULA WATER USERS ASSOCIATION, INC.",NONPROFIT,AR,1005 N 18TH STREET,OZARK,72949,AR,1005 N 18TH STREET,OZARK,72949,100054217,19647
"JIMEL FARMS, INC.",CORPORATION,AR,310 S. MAIN,BRINKLEY,72021,,,,,100028121,19650
BOYLE INVESTMENT COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100058010,19664
SOUTHSIDE AREA VOLUNTEER FIRE DEPARTMENT,NONPROFIT,AR,1141 E. MAIN,BATESVILLE,72501,AR,89 LINDA LN,BATESVILLE,72501,100048089,19665
"ALLEN GILLESPIE & ASSOCIATES, INC.",CORPORATION,AR,42 PINE DR,MALVERN,72104,,,,,100021741,19670
CENTRAL ARKANSAS ESTATE COUNCIL,NONPROFIT,AR,17901 CHENAL PARKWAY,LITTLE ROCK,72223,AR,"1501 N. UNIVERSITY AVE., STE. 250",LITTLE ROCK,72207,100010625,19683
"LEON E. TESKE, LTD.",CORPORATION,AR,900 PROSPECT BLDG.,LITTLE ROCK,72207,,,,,100050783,19691
"SERVICING AND PACKAGING, INC.",CORPORATION,AR,1701 CIRCLEDALE DR.,NORTH LITTLE ROCK,72116,,,,,100046197,19695
"RED TAYLOR FORD, INC.",CORPORATION,AR,BOX 519,CORNING,72422,,,,,100050516,19706
"SHILO CABINETS, INC.",CORPORATION,AR,5509 BRYANT PLACE,SPRINGDALE,72764,,,,,100046580,19714
"ORTHOARKANSAS, P.A.",CORPORATION,AR,400 WEST CAPITOL AVENUE,LITTLE ROCK,72201,,,,,100046060,19723
"MAYES PLUMBING AND HEATING, INC.",CORPORATION,AR,111 HOLCOMB STREET,SPRINGDALE,72764,,,,,100033480,19732
"WESTARK PRODUCTION COMPANY, INC.",CORPORATION,AR,811 S 26TH ST,FORT SMITH,72901,,,,,100054757,19736
"COPPERHEAD HUNTING CLUB, INC.",CORPORATION,AR,701 GRANDVIEW DR.,MCGEHEE,71654,,,,,100013246,19743
"NORTH HILLS SERVICES, INC.",NONPROFIT,AR,6900 NORTH HILLS BLVD,SHERWOOD,72116,AR,6900 NORTH HILLS BLVD.,NORTH LITTLE ROCK,72116,100037399,19745
ARKANSAS DISTRICT COUNCIL OF THE ASSEMBLIES OF GOD,NONPROFIT,AR,10924 INTERSTATE 30,LITTLE ROCK,72209,AR,10924 INTERSTATE 30,LITTLE ROCK,72209,100002961,19753
"ARKANSAS ASSOCIATION OF THE DEAF, INC.",NONPROFIT,AR,2 CONNELL DRIVE,LITTLE ROCK,72205,AR,2 CONNELL DR,LITTLE ROCK,72205,100002563,19757
"TRI-COUNTY INSULATION, INCORPORATED",CORPORATION,AR,701 MAGNOLIA ST,BEEBE,72012,,,,,100051786,19763
"DAVID S. WALLACE FARMS, INC.",CORPORATION,AR,942 PECAN GROVE RD,CRAWFORDSVILLE,72327,,,,,100053902,19768
"VAN CAMP TRAILER & BODY, INC.",CORPORATION,AR,32ND AND ELM STREET,LITTLE ROCK,72201,,,,,100053143,19781
"MILBAR HYDRO-TEST, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100063479,19787
ARKANSAS NORTHEASTERN COLLEGE FOUNDATION,NONPROFIT,AR,4428 LOCHMOOR CIRCLE,JONESBORO,72405,AR,2501 S. DIVISION ST.,BLYTHEVILLE,72315,100035206,19804
"WINGO PLUMBING, INC.",CORPORATION,AR,410 1/2 MAIN ST.,MALVERN,72104,AR,410 1/2 MAIN ST.,MALVERN,72104,100101945,19805
"STEFFY FAMILY EVANGELISTIC ASSOCIATION, INC.",NONPROFIT,AR,2108 EAST 13TH STREET,RUSSELLVILLE,72802,AR,2108 EAST 13TH STREET,RUSSELLVILLE,72802,100049029,19806
"ROBERT VENABLE FARMS, INC.",CORPORATION,AR,EAST SEVENTH ST.,GRADY,71644,,,,,100053263,19818
"MAVERICK SUPPLY, INC.",CORPORATION,AR,HWY #62 WEST,BERRYVILLE,72616,,,,,100063057,19819
"CABUN RURAL HEALTH SERVICES, INC.",NONPROFIT,AR,986 AUSTIN STREET,CAMDEN,71701,AR,402 SOUTH LEE,HAMPTON,71744,100009404,19822
"ACE FENCE COMPANY, INC.",CORPORATION,AR,11418 OLD HWY. 71,FORT SMITH,72916,,,,,100000664,19834
"ARKANSAS STATE UNIVERSITY SYSTEM FOUNDATION, INC.",NONPROFIT,AR,2626 ALUMNI BLVD,JONESBORO,72401,AR,2626 ALUMNI BLVD,JONESBORO,72401,100003806,19835
"SOUTHERN CONTRACTORS, INC.",CORPORATION,AR,478 NORTH WASHINGTON,EL DORADO,71730,,,,,100047881,19836
BIRTHRIGHT OF GREATER LITTLE ROCK,NONPROFIT,AR,804 NORTH UNIVERSITY AVE,LITTLE ROCK,72205,AR,804 NORTH UNIVERSITY AVE,LITTLE ROCK,72205,100006971,19855
"ROGERS LOGGING CO., INC.",CORPORATION,AR,937 HWY 7 N,CAMDEN,71701,AR,937 HWY 7 N,CAMDEN,71701,100044473,19856
"ARKANSAS EMERGENCY MANAGEMENT ASSOCIATION, INC.",NONPROFIT,AR,215 E CENTRAL AVE #7,BENTONVILLE,72712,AR,215 E CENTRAL AVE #7,BENTONVILLE,72712,100002819,19857
"BUFFALO AGENCY, INC.",CORPORATION,AR,122 S. CENTER,LONOKE,72086,,,,,100008616,19859
"DENNIS JARRATT, INC.",CORPORATION,AR,502 E. BROADWAY,FORREST CITY,72335,,,,,100027799,19860
"OZARK SOCIETY FOUNDATION, INC.",NONPROFIT,AR,467 ROCKCLIFF RD,FAYETTEVILLE,72701,AR,P.O. BOX 2914,LITTLE ROCK,72203,100039048,19861
"PRESTO PRINTING, INC.",CORPORATION,AR,864 MILL ST,CONWAY,72032,,,,,100041566,19865
THE GREATER LITTLE ROCK CHAMBER OF COMMERCE,NONPROFIT,AR,1 CHAMBER PLAZA,LITTLE ROCK,72201,AR,ONE CHAMBER PLAZA,LITTLE ROCK,72201,100022539,19889
PARKER-HANNIFIN CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100064522,19918
"TRINITY DEVELOPMENT COMPANY, INC.",CORPORATION,AR,1307 MAIN ST.,CONWAY,72033,,,,,100051903,19932
"OZARK POST NO. 3246, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",NONPROFIT,AR,214 W 7TH STREET,MOUNTAIN HOME,72653,AR,214 W 7TH ST,MOUNTAIN HOME,72653,100039007,19951
ARKANSAS FAIR MANAGERS ASSOCIATION,NONPROFIT,AR,10757 STATE HWY 54 E,STAR CITY,71667,AR,10757 STATE HIGHWAY 54 E,STAR CITY,71667,100003041,19952
