SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL PPO - All Plans,UHC PPO - All Plans ,Aetna PPO - All Plans ,Cigna PPO - All Plans ,Humana PPO - All Plans ,COMM Viva Health PPO - All Plans ,UHC MA - All Plans ,Humana MA - All Plans ,BCBSAL MA - All Plans ,Healthspring MA - All Plans ,Aetna/Coventry MA - All Plans ,Viva Health MA - All Plans ,Multiplan - All Plans 
SURG,Removal tunneled cv cath,36590,35639.56333,2/13/2023,10691.869,6415.1214,2459.12987,27086.06813,2708.606813,11547.21852,27086.06813,8731.693017,11369.0207,16037.8035,2601.688123,2459.12987,2637.327687,2637.327687,2851.165067,2744.246377,9266.286467
SURG,Declot vascular device,36593,5100.395,2/13/2023,1530.1185,918.0711,351.927255,3876.3002,387.63002,1652.52798,3876.3002,1249.596775,1627.026005,2295.17775,372.328835,351.927255,377.42923,377.42923,408.0316,392.730415,1326.1027
SURG,Insertion catheter artery,36620,46236.09,2/13/2023,13870.827,8322.4962,3190.29021,35139.4284,3513.94284,14980.49316,35139.4284,11327.84205,14749.31271,20806.2405,3375.23457,3190.29021,3421.47066,3421.47066,3698.8872,3560.17893,12021.3834
SURG,Insert needle bone cavity,36680,8612.56,2/13/2023,2583.768,1550.2608,594.26664,6545.5456,654.55456,2790.46944,6545.5456,2110.0772,2747.40664,3875.652,628.71688,594.26664,637.32944,637.32944,689.0048,663.16712,2239.2656
SURG,Av fuse uppr arm basilic,36819,49004.62,2/13/2023,14701.386,8820.8316,3381.31878,37243.5112,3724.35112,15877.49688,37243.5112,12006.1319,15632.47378,22052.079,3577.33726,3381.31878,3626.34188,3626.34188,3920.3696,3773.35574,12741.2012
SURG,Av fusion direct any site,36821,47434.68333,2/13/2023,14230.405,8538.243,3272.99315,36050.35933,3605.035933,15368.8374,36050.35933,11621.49742,15131.66398,21345.6075,3462.731883,3272.99315,3510.166567,3510.166567,3794.774667,3652.470617,12333.01767
SURG,Artery-vein nonautograft,36830,67187.82333,2/13/2023,20156.347,12093.8082,4635.95981,51062.74573,5106.274573,21768.85476,51062.74573,16461.01672,21432.91564,30234.5205,4904.711103,4635.95981,4971.898927,4971.898927,5375.025867,5173.462397,17468.83407
SURG,Open thrombect av fistula,36831,52582.89,2/13/2023,15774.867,9464.9202,3628.21941,39962.9964,3996.29964,17036.85636,39962.9964,12882.80805,16773.94191,23662.3005,3838.55097,3628.21941,3891.13386,3891.13386,4206.6312,4048.88253,13671.5514
SURG,Av fistula revision open,36832,42084.006,2/13/2023,12625.2018,7575.12108,2903.796414,31983.84456,3198.384456,13635.21794,31983.84456,10310.58147,13424.79791,18937.8027,3072.132438,2903.796414,3114.216444,3114.216444,3366.72048,3240.468462,10941.84156
SURG,Intro cath dialysis circuit,36901,38940.87,2/13/2023,11682.261,7009.3566,2686.92003,29595.0612,2959.50612,12616.84188,29595.0612,9540.51315,12422.13753,17523.3915,2842.68351,2686.92003,2881.62438,2881.62438,3115.2696,2998.44699,10124.6262
SURG,Intro cath dialysis circuit,36902,56472.1,2/13/2023,16941.63,10164.978,3896.5749,42918.796,4291.8796,18296.9604,42918.796,13835.6645,18014.5999,25412.445,4122.4633,3896.5749,4178.9354,4178.9354,4517.768,4348.3517,14682.746
SURG,Prim art m-thrmbc 1st vsl,37184,236484.33,2/13/2023,70945.299,42567.1794,16317.41877,179728.0908,17972.80908,76620.92292,179728.0908,57938.66085,75438.50127,106417.9485,17263.35609,16317.41877,17499.84042,17499.84042,18918.7464,18209.29341,61485.9258
SURG,Iliac revasc,37220,109402.23,2/13/2023,32820.669,19692.4014,7548.75387,83145.6948,8314.56948,35446.32252,83145.6948,26803.54635,34899.31137,49231.0035,7986.36279,7548.75387,8095.76502,8095.76502,8752.1784,8423.97171,28444.5798
SURG,Iliac revasc w/stent,37221,179147.508,2/13/2023,53744.2524,32246.55144,12361.17805,136152.1061,13615.21061,58043.79259,136152.1061,43891.13946,57148.05505,80616.3786,13077.76808,12361.17805,13256.91559,13256.91559,14331.80064,13794.35812,46578.35208
SURG,Iliac revasc w/stent add-on,37223,181682.45,2/13/2023,54504.735,32702.841,12536.08905,138078.662,13807.8662,58865.1138,138078.662,44512.20025,57956.70155,81757.1025,13262.81885,12536.08905,13444.5013,13444.5013,14534.596,13989.54865,47237.437
SURG,Fem/popl revas w/tla,37224,97884.0275,2/13/2023,29365.20825,17619.12495,6753.997898,74391.8609,7439.18609,31714.42491,74391.8609,23981.58674,31225.00477,44047.81238,7145.534008,6753.997898,7243.418035,7243.418035,7830.7222,7537.070118,25449.84715
SURG,Fem/popl revas w/ather,37225,172910.7095,2/13/2023,51873.21286,31123.92772,11930.83896,131412.1393,13141.21393,56023.06989,131412.1393,42363.12384,55158.51635,77809.8193,12622.4818,11930.83896,12795.39251,12795.39251,13832.85676,13314.12464,44956.78448
SURG,Fem/popl revasc w/stent,37226,236309.0371,2/13/2023,70892.71114,42535.62669,16305.32356,179594.8682,17959.48682,76564.12803,179594.8682,57895.7141,75382.58285,106339.0667,17250.55971,16305.32356,17486.86875,17486.86875,18904.72297,18195.79586,61440.34966
SURG,Fem/popl revasc stnt & ather,37227,223384.26,2/13/2023,67015.278,40209.1668,15413.51394,169772.0376,16977.20376,72376.50024,169772.0376,54729.1437,71259.57894,100522.917,16307.05098,15413.51394,16530.43524,16530.43524,17870.7408,17200.58802,58079.9076
SURG,Tib/per revasc w/tla,37228,162096.97,2/13/2023,48629.091,29177.4546,11184.69093,123193.6972,12319.36972,52519.41828,123193.6972,39713.75765,51708.93343,72943.6365,11833.07881,11184.69093,11995.17578,11995.17578,12967.7576,12481.46669,42145.2122
SURG,Tib/per revasc w/ather,37229,197780.755,2/13/2023,59334.2265,35600.5359,13646.8721,150313.3738,15031.33738,64080.96462,150313.3738,48456.28498,63092.06085,89001.33975,14437.99512,13646.8721,14635.77587,14635.77587,15822.4604,15229.11814,51422.9963
SURG,Tib/per revasc w/stent,37230,312389.4567,2/13/2023,93716.837,56230.1022,21554.87251,237415.9871,23741.59871,101214.184,237415.9871,76535.41688,99652.23668,140575.2555,22804.43034,21554.87251,23116.81979,23116.81979,24991.15653,24053.98816,81221.25873
SURG,Tib/per revasc stent & ather,37231,129161.455,2/13/2023,38748.4365,23249.0619,8912.140395,98162.7058,9816.27058,41848.31142,98162.7058,31644.55648,41202.50415,58122.65475,9428.786215,8912.140395,9557.94767,9557.94767,10332.9164,9945.432035,33581.9783
SURG,Tibper revasc w/ather add-on,37233,260185.84,2/13/2023,78055.752,46833.4512,17952.82296,197741.2384,19774.12384,84300.21216,197741.2384,63745.5308,82999.28296,117083.628,18993.56632,17952.82296,19253.75216,19253.75216,20814.8672,20034.30968,67648.3184
SURG,Open/perq place stent 1st,37236,124943.646,2/13/2023,37483.0938,22489.85628,8621.111574,94957.17096,9495.717096,40481.7413,94957.17096,30611.19327,39857.02307,56224.6407,9120.886158,8621.111574,9245.829804,9245.829804,9995.49168,9620.660742,32485.34796
SURG,Open/perq place stent same,37238,193906.235,2/13/2023,58171.8705,34903.1223,13379.53022,147368.7386,14736.87386,62825.62014,147368.7386,47507.02758,61856.08897,87257.80575,14155.15516,13379.53022,14349.06139,14349.06139,15512.4988,14930.7801,50415.6211
SURG,Open/perq place stent ea add,37239,249451.48,2/13/2023,74835.444,44901.2664,17212.15212,189583.1248,18958.31248,80822.27952,189583.1248,61115.6126,79575.02212,112253.166,18209.95804,17212.15212,18459.40952,18459.40952,19956.1184,19207.76396,64857.3848
SURG,Intrvasc us noncoronary 1st,37252,29893.81,2/13/2023,8968.143,5380.8858,2062.67289,22719.2956,2271.92956,9685.59444,22719.2956,7323.98345,9536.12539,13452.2145,2182.24813,2062.67289,2212.14194,2212.14194,2391.5048,2301.82337,7772.3906
SURG,Ligation of a-v fistula,37607,29598.03,2/13/2023,8879.409,5327.6454,2042.26407,22494.5028,2249.45028,9589.76172,22494.5028,7251.51735,9441.77157,13319.1135,2160.65619,2042.26407,2190.25422,2190.25422,2367.8424,2279.04831,7695.4878
SURG,Temporal artery procedure,37609,36164.54,2/13/2023,10849.362,6509.6172,2495.35326,27485.0504,2748.50504,11717.31096,27485.0504,8860.3123,11536.48826,16274.043,2640.01142,2495.35326,2676.17596,2676.17596,2893.1632,2784.66958,9402.7804
SURG,Dx bone marrow biopsies,38221,3355.47,2/13/2023,1006.641,603.9846,231.52743,2550.1572,255.01572,1087.17228,2550.1572,822.09015,1070.39493,1509.9615,244.94931,231.52743,248.30478,248.30478,268.4376,258.37119,872.4222
SURG,Dx bone marrow bx & aspir,38222,3992.17,2/13/2023,1197.651,718.5906,275.45973,3034.0492,303.40492,1293.46308,3034.0492,978.08165,1273.50223,1796.4765,291.42841,275.45973,295.42058,295.42058,319.3736,307.39709,1037.9642
SURG,Biopsy/removal lymph nodes,38500,80444.54625,2/13/2023,24133.36388,14480.01833,5550.673691,61137.85515,6113.785515,26064.03299,61137.85515,19708.91383,25661.81025,36200.04581,5872.451876,5550.673691,5952.896423,5952.896423,6435.5637,6194.230061,20915.58203
SURG,Needle biopsy lymph nodes,38505,21080.67033,2/13/2023,6324.201098,3794.520659,1454.566253,16021.30945,1602.130945,6830.137186,16021.30945,5164.76423,6724.733835,9486.301648,1538.888934,1454.566253,1559.969604,1559.969604,1686.453626,1623.211615,5480.974285
SURG,Biopsy/removal lymph nodes,38525,96459.8275,2/13/2023,28937.94825,17362.76895,6655.728098,73309.4689,7330.94689,31252.98411,73309.4689,23632.65774,30770.68497,43406.92238,7041.567408,6655.728098,7138.027235,7138.027235,7716.7862,7427.406718,25079.55515
SURG,Open bx/exc inguinofem nodes,38531,62550.7775,2/13/2023,18765.23325,11259.13995,4316.003648,47538.5909,4753.85909,20266.45191,47538.5909,15324.94049,19953.69802,28147.84988,4566.206758,4316.003648,4628.757535,4628.757535,5004.0622,4816.409868,16263.20215
SURG,Laparoscopy lymph node biop,38570,160260.04,2/13/2023,48078.012,28846.8072,11057.94276,121797.6304,12179.76304,51924.25296,121797.6304,39263.7098,51122.95276,72117.018,11698.98292,11057.94276,11859.24296,11859.24296,12820.8032,12340.02308,41667.6104
SURG,Laparoscopy lymphadenectomy,38571,194363.756,2/13/2023,58309.1268,34985.47608,13411.09916,147716.4546,14771.64546,62973.85694,147716.4546,47619.12022,62002.03816,87463.6902,14188.55419,13411.09916,14382.91794,14382.91794,15549.10048,14966.00921,50534.57656
SURG,Unlisted laps px lymphtc sys,38589,146845.28,2/13/2023,44053.584,26432.1504,10132.32432,111602.4128,11160.24128,47577.87072,111602.4128,35977.0936,46843.64432,66080.376,10719.70544,10132.32432,10866.55072,10866.55072,11747.6224,11307.08656,38179.7728
SURG,Remove armpit lymph nodes,38745,85852.84,2/13/2023,25755.852,15453.5112,5923.84596,65248.1584,6524.81584,27816.32016,65248.1584,21033.9458,27387.05596,38633.778,6267.25732,5923.84596,6353.11016,6353.11016,6868.2272,6610.66868,22321.7384
SURG,Io map of sent lymph node,38900,93279.435,2/13/2023,27983.8305,16790.2983,6436.281015,70892.3706,7089.23706,30222.53694,70892.3706,22853.46158,29756.13977,41975.74575,6809.398755,6436.281015,6902.67819,6902.67819,7462.3548,7182.516495,24252.6531
SURG,Partial removal of lip,40530,52272.34,2/13/2023,15681.702,9409.0212,3606.79146,39726.9784,3972.69784,16936.23816,39726.9784,12806.7233,16674.87646,23522.553,3815.88082,3606.79146,3868.15316,3868.15316,4181.7872,4024.97018,13590.8084
SURG,Repair lip,40654,103629.33,2/13/2023,31088.799,18653.2794,7150.42377,78758.2908,7875.82908,33575.90292,78758.2908,25389.18585,33057.75627,46633.1985,7564.94109,7150.42377,7668.57042,7668.57042,8290.3464,7979.45841,26943.6258
SURG,Unlisted procedure lips,40799,165979.18,2/13/2023,49793.754,29876.2524,11452.56342,126144.1768,12614.41768,53777.25432,126144.1768,40664.8991,52947.35842,74690.631,12116.48014,11452.56342,12282.45932,12282.45932,13278.3344,12780.39686,43154.5868
SURG,Excise/repair mouth lesion,40814,26506.44,2/13/2023,7951.932,4771.1592,1828.94436,20144.8944,2014.48944,8588.08656,20144.8944,6494.0778,8455.55436,11927.898,1934.97012,1828.94436,1961.47656,1961.47656,2120.5152,2040.99588,6891.6744
SURG,Biopsy of tongue,41100,34728.3,2/13/2023,10418.49,6251.094,2396.2527,26393.508,2639.3508,11251.9692,26393.508,8508.4335,11078.3277,15627.735,2535.1659,2396.2527,2569.8942,2569.8942,2778.264,2674.0791,9029.358
SURG,Biopsy of floor of mouth,41108,39476.78,2/13/2023,11843.034,7105.8204,2723.89782,30002.3528,3000.23528,12790.47672,30002.3528,9671.8111,12593.09282,17764.551,2881.80494,2723.89782,2921.28172,2921.28172,3158.1424,3039.71206,10263.9628
SURG,Reconstruction tongue fold,41520,17846.215,2/13/2023,5353.8645,3212.3187,1231.388835,13563.1234,1356.31234,5782.17366,13563.1234,4372.322675,5692.942585,8030.79675,1302.773695,1231.388835,1320.61991,1320.61991,1427.6972,1374.158555,4640.0159
SURG,Drainage of gum lesion,41800,9450.875,2/13/2023,2835.2625,1701.1575,652.110375,7182.665,718.2665,3062.0835,7182.665,2315.464375,3014.829125,4252.89375,689.913875,652.110375,699.36475,699.36475,756.07,727.717375,2457.2275
SURG,Repair palate pharynx/uvula,42145,81015.94333,2/13/2023,24304.783,14582.8698,5590.10009,61572.11693,6157.211693,26249.16564,61572.11693,19848.90612,25844.08592,36457.1745,5914.163863,5590.10009,5995.179807,5995.179807,6481.275467,6238.227637,21064.14527
SURG,Repair nose to lip fistula,42260,19819.89,2/13/2023,5945.967,3567.5802,1367.57241,15063.1164,1506.31164,6421.64436,15063.1164,4855.87305,6322.54491,8918.9505,1446.85197,1367.57241,1466.67186,1466.67186,1585.5912,1526.13153,5153.1714
SURG,Biopsy of salivary gland,42400,9225.655,2/13/2023,2767.6965,1660.6179,636.570195,7011.4978,701.14978,2989.11222,7011.4978,2260.285475,2942.983945,4151.54475,673.472815,636.570195,682.69847,682.69847,738.0524,710.375435,2398.6703
SURG,Excise parotid gland/lesion,42415,79630.89,2/13/2023,23889.267,14333.5602,5494.53141,60519.4764,6051.94764,25800.40836,60519.4764,19509.56805,25402.25391,35833.9005,5813.05497,5494.53141,5892.68586,5892.68586,6370.4712,6131.57853,20704.0314
SURG,Excise parotid gland/lesion,42420,125806.86,2/13/2023,37742.058,22645.2348,8680.67334,95613.2136,9561.32136,40761.42264,95613.2136,30822.6807,40132.38834,56613.087,9183.90078,8680.67334,9309.70764,9309.70764,10064.5488,9687.12822,32709.7836
SURG,Excise submaxillary gland,42440,69054.58,2/13/2023,20716.374,12429.8244,4764.76602,52481.4808,5248.14808,22373.68392,52481.4808,16918.3721,22028.41102,31074.561,5040.98434,4764.76602,5110.03892,5110.03892,5524.3664,5317.20266,17954.1908
SURG,Drainage of tonsil abscess,42700,21697.2,2/13/2023,6509.16,3905.496,1497.1068,16489.872,1648.9872,7029.8928,16489.872,5315.814,6921.4068,9763.74,1583.8956,1497.1068,1605.5928,1605.5928,1735.776,1670.6844,5641.272
SURG,Biopsy of upper nose/throat,42804,38187.2,2/13/2023,11456.16,6873.696,2634.9168,29022.272,2902.2272,12372.6528,29022.272,9355.864,12181.7168,17184.24,2787.6656,2634.9168,2825.8528,2825.8528,3054.976,2940.4144,9928.672
SURG,Excise pharynx lesion,42808,28888.5,2/13/2023,8666.55,5199.93,1993.3065,21955.26,2195.526,9359.874,21955.26,7077.6825,9215.4315,12999.825,2108.8605,1993.3065,2137.749,2137.749,2311.08,2224.4145,7511.01
SURG,Remove pharynx foreign body,42809,3841.2,2/13/2023,1152.36,691.416,265.0428,2919.312,291.9312,1244.5488,2919.312,941.094,1225.3428,1728.54,280.4076,265.0428,284.2488,284.2488,307.296,295.7724,998.712
SURG,Remove tonsils and adenoids,42820,33788.44397,2/13/2023,10136.53319,6081.919914,2331.402634,25679.21741,2567.921741,10947.45584,25679.21741,8278.168772,10778.51363,15204.79978,2466.556409,2331.402634,2500.344853,2500.344853,2703.075517,2601.710185,8784.995431
SURG,Remove tonsils and adenoids,42821,32449.1524,2/13/2023,9734.74572,5840.847432,2238.991516,24661.35582,2466.135582,10513.52538,24661.35582,7950.042338,10351.27962,14602.11858,2368.788125,2238.991516,2401.237278,2401.237278,2595.932192,2498.584735,8436.779624
SURG,Removal of tonsils,42825,40349.94,2/13/2023,12104.982,7262.9892,2784.14586,30665.9544,3066.59544,13073.38056,30665.9544,9885.7353,12871.63086,18157.473,2945.54562,2784.14586,2985.89556,2985.89556,3227.9952,3106.94538,10490.9844
SURG,Removal of tonsils,42826,31698.69167,2/13/2023,9509.6075,5705.7645,2187.209725,24091.00567,2409.100567,10270.3761,24091.00567,7766.179458,10111.88264,14264.41125,2314.004492,2187.209725,2345.703183,2345.703183,2535.895333,2440.799258,8241.659833
SURG,Removal of adenoids,42830,42011.22731,2/13/2023,12603.36819,7562.020915,2898.774684,31928.53275,3192.853275,13611.63765,31928.53275,10292.75069,13401.58151,18905.05229,3066.819593,2898.774684,3108.830821,3108.830821,3360.898185,3234.864503,10922.9191
SURG,Excision of lingual tonsil,42870,34207.43,2/13/2023,10262.229,6157.3374,2360.31267,25997.6468,2599.76468,11083.20732,25997.6468,8380.82035,10912.17017,15393.3435,2497.14239,2360.31267,2531.34982,2531.34982,2736.5944,2633.97211,8893.9318
SURG,Reconstruction of throat,42950,40071.0825,2/13/2023,12021.32475,7212.79485,2764.904693,30454.0227,3045.40227,12983.03073,30454.0227,9817.415213,12782.67532,18031.98713,2925.189023,2764.904693,2965.260105,2965.260105,3205.6866,3085.473353,10418.48145
SURG,Control throat bleeding,42961,71036.74,2/13/2023,21311.022,12786.6132,4901.53506,53987.9224,5398.79224,23015.90376,53987.9224,17404.0013,22660.72006,31966.533,5185.68202,4901.53506,5256.71876,5256.71876,5682.9392,5469.82898,18469.5524
SURG,Control throat bleeding,42962,35955.68,2/13/2023,10786.704,6472.0224,2480.94192,27326.3168,2732.63168,11649.64032,27326.3168,8809.1416,11469.86192,16180.056,2624.76464,2480.94192,2660.72032,2660.72032,2876.4544,2768.58736,9348.4768
SURG,Dise eval slp do brth flx dx,42975,24769.38955,2/13/2023,7430.816864,4458.490118,1709.087879,18824.73605,1882.473605,8025.282213,18824.73605,6068.500439,7901.435265,11146.2253,1808.165437,1709.087879,1832.934826,1832.934826,1981.551164,1907.242995,6440.041282
SURG,Esophagoscp guide wire dilat,43196,29069.91,2/13/2023,8720.973,5232.5838,2005.82379,22093.1316,2209.31316,9418.65084,22093.1316,7122.12795,9273.30129,13081.4595,2122.10343,2005.82379,2151.17334,2151.17334,2325.5928,2238.38307,7558.1766
SURG,Egd diagnostic brush wash,43235,18906.3325,2/13/2023,5671.89975,3403.13985,1304.536943,14368.8127,1436.88127,6125.65173,14368.8127,4632.051463,6031.120068,8507.849625,1380.162273,1304.536943,1399.068605,1399.068605,1512.5066,1455.787603,4915.64645
SURG,Uppr gi scope w/submuc inj,43236,22584.51091,2/13/2023,6775.353273,4065.211964,1558.331253,17164.22829,1716.422829,7317.381535,17164.22829,5533.205173,7204.45898,10163.02991,1648.669296,1558.331253,1671.253807,1671.253807,1806.760873,1739.00734,5871.972836
SURG,Egd biopsy single/multiple,43239,19542.77005,2/13/2023,5862.831016,3517.69861,1348.451134,14852.50524,1485.250524,6331.857497,14852.50524,4787.978663,6234.143647,8794.246524,1426.622214,1348.451134,1446.164984,1446.164984,1563.421604,1504.793294,5081.120214
SURG,Egd varices ligation,43244,18556.05,2/13/2023,5566.815,3340.089,1280.36745,14102.598,1410.2598,6012.1602,14102.598,4546.23225,5919.37995,8350.2225,1354.59165,1280.36745,1373.1477,1373.1477,1484.484,1428.81585,4824.573
SURG,Egd dilate stricture,43245,23575.49167,2/13/2023,7072.6475,4243.5885,1626.708925,17917.37367,1791.737367,7638.4593,17917.37367,5775.995458,7520.581842,10608.97125,1721.010892,1626.708925,1744.586383,1744.586383,1886.039333,1815.312858,6129.627833
SURG,Egd place gastrostomy tube,43246,22286.61222,2/13/2023,6685.983667,4011.5902,1537.776243,16937.82529,1693.782529,7220.86236,16937.82529,5460.219994,7109.429299,10028.9755,1626.922692,1537.776243,1649.209304,1649.209304,1782.928978,1716.069141,5794.519178
SURG,Egd remove foreign body,43247,24625.54769,2/13/2023,7387.664308,4432.598585,1699.162791,18715.41625,1871.541625,7978.677452,18715.41625,6033.259185,7855.549714,11081.49646,1797.664982,1699.162791,1822.290529,1822.290529,1970.043815,1896.167172,6402.6424
SURG,Egd guide wire insertion,43248,20625.41094,2/13/2023,6187.623283,3712.57397,1423.153355,15675.31232,1567.531232,6682.633146,15675.31232,5053.225681,6579.506091,9281.434925,1505.654999,1423.153355,1526.28041,1526.28041,1650.032876,1588.156643,5362.606845
SURG,Esoph egd dilation <30 mm,43249,22073.77627,2/13/2023,6622.132882,3973.279729,1523.090563,16776.06997,1677.606997,7151.903513,16776.06997,5408.075187,7041.534632,9933.199324,1611.385668,1523.090563,1633.459444,1633.459444,1765.902102,1699.680773,5739.181831
SURG,Egd remove lesion snare,43251,20978.98,2/13/2023,6293.694,3776.2164,1447.54962,15944.0248,1594.40248,6797.18952,15944.0248,5139.8501,6692.29462,9440.541,1531.46554,1447.54962,1552.44452,1552.44452,1678.3184,1615.38146,5454.5348
SURG,Egd control bleeding any,43255,25846.85,2/13/2023,7754.055,4652.433,1783.43265,19643.606,1964.3606,8374.3794,19643.606,6332.47825,8245.14515,11631.0825,1886.82005,1783.43265,1912.6669,1912.6669,2067.748,1990.20745,6720.181
