name,city,state,address,website
RTC 2,BOYS TOWN,NE,14092 HOSPITAL RD,"https://www.rtc.edu/campus-map-and-directions"
MARION HIGH SCHOOL,MARION,IN,750 W 26TH ST,"https://www.marion.k12.in.us/mhs"
RANCH VIEW MIDDLE SCHOOL,HIGHLANDS RANCH,CO,1731 WILDCAT RESERVE PARKWAY,"https://rvms.dcsdk12.org/"
GREYSTONE PARK PSYCHIATRIC HOSPITAL,GREYSTONE PARK,NJ,MAIN BUILDING,"https://www.state.nj.us/humanservices/involved/nurses/mentalhph/greystone.html"
GESS ELEMENTARY,CHEWELAH,WA,E. 405 LINCOLN,"https://gess.chewelah.k12.wa.us/"
STINESVILLE ELEMENTARY SCHOOL,STINESVILLE,IN,7973 W MAIN ST,"https://www.wrtv.com/news/local-news/monroe-county/possible-new-life-for-closed-monroe-county-school"
BARBERTON HIGH SCHOOL,BARBERTON,OH,555 BARBER RD,"https://www.barbertonschools.org/"
FRUITLAND ELEMENTARY,PUYALLUP,WA,1515 FRUITLAND AVE,"https://fru.puyallup.k12.wa.us/"
SCHOOL NO. 3,FORT LEE,NJ,2405 SECOND STREET,"https://passaicschools.org/school-no-3/"
BLUM ISD,BLUM,TX,310 S AVE F,"http://www.blumisd.net/"
SOUTHERN HIGH SCHOOL,WYMORE,NE,115 S 11TH ST,"https://www.southernschools.org/"
PENINSULA ELEMENTARY,MOSES LAKE,WA,2406 W. TEXAS STREET,"https://pes.mlsd161.org/"
GOLD ACADEMY,INDIANAPOLIS,IN,5650 MANN RD,"https://aussiekids.com/"
LAUERS PARK EL SCH,READING,PA,251 N 2ND ST,"https://www.readingsd.org/lauerspark"
SARAH ADAMS ELEMENTARY SCHOOL,LAKE ZURICH,IL,555 OLD MILL GROVE,"https://sarahadams.lz95.org/"
SIEBERT ELEMENTARY SCHOOL,COLUMBUS,OH,385 REINHARD AVE,"https://www.ccsoh.us/siebertes"
UPPER MERION HS,KING OF PRUSSIA,PA,440 CROSSFIELD RD,"https://www.umasd.org/umahs"
MCTIGUE ELEMENTARY SCHOOL,TOLEDO,OH,5555 NEBRASKA AVE,"https://mctigueelementary.tps.org/"
PAULDING ELEMENTARY SCHOOL,PAULDING,OH,405 N WATER ST,"https://www.pauldingschools.org/"
ENDERS-FISHERVILLE EL SCH,HALIFAX,PA,791 ENDERS RD,"https://www.hasd.us/site/default.aspx?PageType=3&ModuleInstanceID=71&ViewID=503a3e79-9340-40fd-8d85-f3b476c2baf0&RenderLoc=0&FlexDataID=3&PageID=10"
HAWTHORNE CEDAR KNOLLS SR/JR HIGH SCHOOL,HAWTHORNE,NY,226 LINDA AVE,"https://www.hcks.org/"
BOGALUSA HIGH SCHOOL,BOGALUSA,LA,100 M.J. ISRAEL DRIVE,"https://www.bogschools.org/"
BELLE ALEXANDER ELEM SCHOOL,KEWANEE,IL,1401 LAKE ST,"https://www.kcud229.org/belle"
BELLWOOD ELEMENTARY SCHOOL,BELLWOOD,NE,612 PARK ST,"https://www.gcbe.org/Domain/9"
CENTRAL KY TECHNICAL COLLEGE,LEXINGTON,KY,308 VO-TECH ROAD,"https://bluegrass.kctcs.edu/"
SLEEPY HOLLOW ELEMENTARY,FALLS CHURCH,VA,3333 SLEEPY HOLLOW RD,"https://sleepyhollowes.fcps.edu/"
ESTES PARK MIDDLE SCHOOL,ESTES PARK,CO,1500 MANFORD AVENUE,"https://www.estesschools.org/epms"
COOSA HIGH SCHOOL,ROME,GA,4454 ALABAMA HWY NW,"https://www.floydboe.net/coosahigh"
PEACHTREE RIDGE HIGH SCHOOL,SUWANEE,GA,1555 OLD PEACHTREE RD NW,"https://www.gcpsk12.org/PeachtreeRidgeHS"
WILLIAM PITCHER JUNIOR HIGH SCHOOL,COVINGTON,LA,415 SOUTH JEFFERSON AVENUE,"http://pitcherjunior.stpsb.org/"
DAWSON COUNTY JUNIOR HIGH,DAWSONVILLE,GA,332 HIGHWAY 9 N,"http://dcjh.dawsoncountyschools.org/"
LIBERTY SR HIGH SCHOOL,RENTON,WA,16655 SE 136TH ST,"https://www.issaquah.wednet.edu/libertyhs"
BROOKLYN LABORATORY CHARTER SCHOOL,BROOKLYN,NY,240 JAY ST,"https://www.brooklynlaboratoryschool.org/"
BENJAMIN FRANKLIN SCH,HARRISBURG,PA,1205 N 6TH STREET,"https://franklin.philasd.org/"
ACADEMY FOR TECHNOLOGY AND ACADEMICS,CONWAY,SC,5639 HIGHWAY 701 NORTH,"https://www.horrycountyschools.net/Academy_for_Tech___Academics"
EDWARD L PINE MIDDLE SCHOOL,RENO,NV,4800 NEIL ROAD,"https://www.washoeschools.net/pine"
LOTHIAN ELEMENTARY,LOTHIAN,MD,5175 SOLOMONS ISLAND RD,"https://www.aacps.org/Page/1157"
UNIVERSITY ACADEMY CHARTER HIGH SCHOOL,JERSEY CITY,NJ,275 WEST SIDE AVENUE,"https://uachs.edlioschool.com/"
WINDSOR STEM ACADEMY (K-6),COLUMBUS,OH,1219 E 12TH AVE,"https://www.ccsoh.us/windsorstemacademy"
L. T. BALL INTERMEDIATE SCHOOL,TIPP CITY,OH,575 N HYATT ST,"https://www.tippcityschools.com/o/lt-ball/live-feed"
JAMES B EADS ELEMENTARY SCHOOL,MUNSTER,IN,8001 HARRISON AVE,"https://jbe.munster.us/"
MEMORIAL HIGH SCHOOL,WEST NEW YORK,NJ,5501 PARK AVE,"https://mhs-1.wnyschools.net/"
PEAKS MILL ELEMENTARY,FRANKFORT,KY,100 PEAKS MILL RD,"https://www.franklin.kyschools.us/peaksmill/home"
UNIVERSITY OF ILLINOIS HIGH SCH,URBANA,IL,1212 W SPRINGFIELD,"https://www.uni.illinois.edu/"
COAHULLA CREEK HIGH SCHOOL,DALTON,GA,3361 CROW RD NE,"https://www.wcsga.net/Domain/8"
ELSINBORO TOWNSHIP SCHOOL,SALEM,NJ,631 SALEM FORT ELFSBORG ROAD,"https://www.elsinboroschool.org/"
COOTER HIGH,COOTER,MO,MAIN ST,"https://www.cooterwildcats.org/"
FRANCISCO GAZTAMBIDE VEGA,BAYAMON,PR,CARR 167 KM 13 HM 8 BUENA VISTA,"https://www.waze.com/live-map/directions/escuela-don-francisco-gaztambide-vega-pr-167-bayamon?to=place.w.192544951.1925449513.1478968"
ROCKY MOUNTAIN CLASSICAL ACADEMY,COLORADO SPRINGS,CO,4620 ANTELOPE RIDGE,"https://www.rmcacs.org/"
WAYNESBURG CENTRAL EL SCHOOL,WAYNESBURG,PA,90 ZIMMERMAN DR,"https://www.cgsd.org/Domain/42"
ALBURTIS EL SCH,ALBURTIS,PA,222 WEST THIRD STREET,"https://www.eastpennsd.org/alburtis/"
FRANCIS W PARKER SCHOOL 56,INDIANAPOLIS,IN,2353 COLUMBIA AVE,"https://myips.org/franciswparker/"
DISCOVERY LAB SCHOOL,YAKIMA,WA,2810 CASTLEVALE RD,"https://www.ysd7.org/discovery"
HOWARD ELEMENTARY SCHOOL,KOKOMO,IN,3526 N 300 E,"https://www.nwsc.k12.in.us/o/howard-elementary-school"
ANNETTE WINN ELEMENTARY SCHOOL,LITHIA SPRINGS,GA,3536 VETERANS MEMORIAL HWY,"https://awes.dcssga.org/"
WEST KINGSTON SCHOOL,WEST KINGSTON,RI,3119 MINISTERIAL ROAD,"http://wk.skschools.net/"
CANYON RIDGE SCHOOL,SURPRISE,AZ,17359 W. SURPRISE FARMS LOOP N,"https://dysart.org/canyonridge"
OCOTILLO RIDGE ELEMENTARY,VAIL,AZ,10701 S. WHITE LIGHTNING,"https://ore.vailschooldistrict.org/"
WOODLAND ELEMENTARY,OAK RIDGE,TN,168 MANHATTAN AVE,"https://www.ortn.edu/woodland/"
ENDEAVOUR ELEMENTARY SCHOOL,ISSAQUAH,WA,26205 SE ISSAQUAH-FALL CITY RD,"https://www.issaquah.wednet.edu/endeavour"
PASO PALMA I,UTUADO,PR,CARR 140 KM 15 BO PASO PALMA,"https://waterdata.usgs.gov/nwis/uv?site_no=50026025"
ANNA-JONESBORO HIGH SCHOOL,ANNA,IL,608 S MAIN ST,"https://aj81.net/"
HARFORD TECHNICAL HIGH,BEL AIR,MD,200 THOMAS RUN RD,"https://www.harfordtechnicalhs.com/"
A.I. JEDLICKA MIDDLE SCHOOL,PROCTOR,MN,131 9TH AVE,"https://ms.proctor.k12.mn.us/"
BRUSLY MIDDLE SCHOOL,BRUSLY,LA,601 NORTH KIRKLAND,"https://www.wbrschools.net/BMS"
PS 16 LEONARD DUNKLY,BROOKLYN,NY,157 WILSON ST,"https://www.schools.nyc.gov/schools/K016"
ADVANCED CAREER EDUCATION CENTER AT HERMITAGE,RICHMOND,VA,8301 HUNGARY SPRING RD,"https://acecenterathermitage.henricoschools.us/"
OCCOQUAN ELEMENTARY,WOODBRIDGE,VA,12915 OCCOQUAN RD,"https://occoquanes.pwcs.edu/"
SPRING HILL ELEMENTARY SCHOOL,HUNTINGTON,WV,1901 HALL AVENUE,"https://www.cabellschools.com/springhillelementaryschool_home"
LAKEPORT ELEMENTARY,LAKEPORT,CA,150 LANGE ST.,"https://www.lakeport.k12.ca.us/Page/9"
SKYRIDGE ELEMENTARY,AUBURN,CA,800 PERKINS WAY,"https://skyridge.auburn.k12.ca.us/"
SHICKLEY ELEMENTARY SCHOOL,SHICKLEY,NE,104 E MURRAY,"https://www.shickleypublicschool.com/"
PS 89 ELMHURST,ELMHURST,NY,85-28 BRITTON AVE,"https://www.schools.nyc.gov/schools/Q089"
LITTLE MOUNTAIN ELEMENTARY,LITTLE MOUNTAIN,SC,692 MILL STREET,"https://www.newberry.k12.sc.us/o/little-mountain"
FINCH ELEMENTARY,ATLANTA,GA,1114 AVON AVE SW,"https://www.atlantapublicschools.us/finch"
KAAAWA ELEMENTARY SCHOOL,KAAAWA,HI,51-296 KAMEHAMEHA HWY,"https://www.kaaawaschool.k12.hi.us/"
BROWN MIDDLE SCHOOL,HARRISON,TN,5716 HWY 58,"https://bms.hcde.org/"
MONROVIA HIGH SCHOOL,MONROVIA,IN,205 S CHESTNUT ST,"https://www.m-gsd.org/mhs-home"
HALLEY ELEMENTARY,FAIRFAX STATION,VA,8850 CROSS CHASE CIRCLE,"https://halleyes.fcps.edu/"
RIGHT FORK SCHOOL CENTER,STONEY FORK,KY,5296 HWY. 221,"https://www.bell.kyschools.us/rfsc"
ST. JOHN ELEMENTARY SCHOOL,LAKE CHARLES,LA,5566 ELLIOTT ROAD,"https://www.cpsb.org/stjohn"
DOHERTY HIGH SCHOOL,COLORADO SPRINGS,CO,4515 BARNES ROAD,"https://www.d11.org/doherty"
EZEQUIEL RAMOS LASANTA,AGUAS BUENAS,PR,CARR 156 KM 52 HM 2 BO CAGUITAS,"https://www.spellingcity.com/ezequiel-ramos-la-santa-aguas-buenas-pr.html"
SOMERSET CONTINUATION HIGH,BELLFLOWER,CA,9242 E. LAUREL ST.,"https://www.busd.k12.ca.us/somerset"
RIVERA MIDDLE,PICO RIVERA,CA,7200 CITRONELL AVE.,"https://rms.erusd.org/"
ROBERT J. FITE ELEMENTARY,SACRAMENTO,CA,9561 BUTLER SCH RD.,"http://blogs.egusd.net/fite/"
CAMPBELL ELEMENTARY SCHOOL,FAIRBURN,GA,91 ELDER ST,"https://www.fultonschools.org/campbelles"
H R MCCALL ELEM SCHOOL,WAUKEGAN,IL,3215 N MCAREE RD,"https://mccall.wps60.org/"
WOODLAND ELEM SCHOOL,JOLIET,IL,701 3RD AVE,"https://www.dist50.net/"
SU DAVID COLON VEGA,MOROVIS,PR,CARR 617 KM 3 HM 1 RAMAL 6616 BO MOROVIS SUR,"https://www.spellingcity.com/su-david-colon-vega-morovis-pr.html"
DAEP,PLAINVIEW,TX,1200 HOUSTON ST,"https://www.esc20.net/apps/pages/alternative-education-programs-behavior-discipline"
JEWEL M. SUMNER HIGH SCHOOL,KENTWOOD,LA,15841 HIGHWAY 440,"https://jshs.tangischools.org/"
MARY BRAY ELEMENTARY SCHOOL,MOUNT EPHRAIM,NJ,225 WEST KINGS HIGHWAY,"http://www.mtephraimschools.com/"
MARGARET TAYLOR SMITH EL,FORNEY,TX,1750 IRON GATE BLVD,"https://www.forneyisd.net/Page/440"
MESA ELEMENTARY SCHOOL,BOULDER,CO,1575 LEHIGH STREET,"https://www.ffc8.org/Mesa"
WILLIAMSFIELD MIDDLE SCHOOL,WILLIAMSFIELD,IL,325 W KENTUCKY AVE,"https://www.billtown.org/"
ANGEL A. MALDONADO BULA,ADJUNTAS,PR,CARR 526 KM 7 HM 2 BO TANAMA SECTOR EL VALLE,"https://vymaps.com/PR/Angel-A-Maldonado-Bula-154055618746255/"
CAMBRIDGE HIGH SCHOOL,CAMBRIDGE,OH,1401 DEERPATH DR,"https://www.cambridgecityschools.org/cambridgehighschool_home.aspx"
H B ZACHRY EL,LAREDO,TX,3200 CHACOTA ST,"http://zachryes.elisd.org/"
GIRARDOT CENTER FOR YOUTH,CAPE GIRARDEAU,MO,609 N MIDDLE,"https://firstcallforhelpsemo.org/agencies/girardot-center-for-youth-families/"
SHALER AREA EL SCH,GLENSHAW,PA,705 SCOTT AVENUE,"https://www.sasd.k12.pa.us/shalerareaelementaryschool_home.aspx"
EDISON EARLY LEARNING CENTER,EDISON,NJ,10 BOULEVARD OF THE EAGLES,"https://prek.edison.k12.nj.us/offices"
WOODLAND ELEMENTARY SCHOOL,RADCLIFF,KY,6000 S WOODLAND DR,"https://www.hardin.k12.ky.us/woodland"
PS 224 HALE A WOODRUFF,BROOKLYN,NY,755 WORTMAN AVE,"https://www.schools.nyc.gov/schools/K224"
HIGHLAND ELEMENTARY SCHOOL,COLUMBUS,OH,40 S HIGHLAND AVE,"https://www.ccsoh.us/HighlandES"
HIGHLAND SCHOOL,CRAIGMONT,ID,112 BOULEVARD,"http://www.sd305.k12.id.us/"
KONOCTI PRESCHOOL,LOWER LAKE,CA,9430 B LAKE ST.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=17640220121442"
FERNWOOD ELEM SCHOOL,CHICAGO,IL,10041 S UNION AVE,"https://www.fernwoodelementary.org/"
SMITH EL,LUBBOCK,TX,8707 DOVER,"https://ses.dvisd.net/"
REPUBLICA DE MEXICO,SAN JUAN,PR,CALLE 50 SE CALLE 5 URB LA RIVERA,"https://www.escuelasdepr.com/escuela/republica-de-mexico-1237.html"
NOTUS ELEMENTARY SCHOOL,NOTUS,ID,20250 PURPLE SAGE RD,"https://www.notusschools.org/elementary"
CARL H. KUMPF SCHOOL,CLARK,NJ,59 MILDRED TERRACE,"http://chk.clarkschools.org/"
LORDSTOWN ELEMENTARY SCHOOL,WARREN,OH,1776 SALT SPRINGS RD,"https://www.lordstown.k12.oh.us/"
BROOKFIELD ELEMENTARY,CHANTILLY,VA,4200 LEES CORNER RD,"https://brookfieldes.fcps.edu/"
KNOLLS VISTA ELEMENTARY,MOSES LAKE,WA,454 W RIDGE ROAD,"https://kves.mlsd161.org/"
MANUEL FEBRES GONZALEZ,CAROLINA,PR,VIA #5 URB. VILLA FONTANA,"https://www.k12jobspot.com/School/100535"
CHALLIS ELEMENTARY SCHOOL,CHALLIS,ID,950 BLUFF AVENUE,"https://www.d181.k12.id.us/"
SAM H. LAWSON MIDDLE,CUPERTINO,CA,10401 VISTA DR.,"https://www.cusdk8.org/lawson"
SUSANA RIVERA-NUEVA (ELEMENTAL BO LLANOS),COAMO,PR,BO LOS LLANOS CARR PR 14 INT 545 KM 26.7,"https://k12stats.com/?region=PR&sid=7201933&lid=7200030&school=SUSANA%20RIVERA-NUEVA%20%28ELEMENTAL%20BO%20LLANOS%29"
BRIDGESCAPE ACADEMY,CHICAGO,IL,10928 S HALSTED ST,"https://bridgescape.com/"
PS 21 MARGARET EMERY-ELM PARK,STATEN ISLAND,NY,168 HOOKER PL,"https://www.schools.nyc.gov/schools/R021"
SOUTH WARREN MIDDLE SCHOOL,BOWLING GREEN,KY,295 RICH POND ROAD,"https://www.warrencountyschools.org/7/Home"
BRUNSWICK HIGH,LAWRENCEVILLE,VA,2171 LAWRENCEVILLE PLANK RD,"https://bhs.brun.k12.va.us/"
PROSPECT PARK SCH,PROSPECT PARK,PA,10TH & PENNSYLVANIA AVENUES,"https://www.interborosd.org/ProspectPark"
CASCADE ELEMENTARY,EAST WENATCHEE,WA,2330 N. BAKER AVE.,"https://cascade.rentonschools.us/"
VIRGIE ROBINSON ELEMENTARY,PASCO,WA,125 S. WEHE AVE,"https://www.psd1.org/robinsones"
ROYAL ACADEMIC ACADEMY,BROOKSHIRE,TX,2500 DURKIN RD,"https://www.royalacademyeducation.com/"
INDEPENDENCE HIGH (ALTERNATIVE),MERCED,CA,1900 G ST.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=19757131995430"
PERSHING HILL ELEMENTARY,FT MEADE,MD,7600 29TH DIVISION ROAD,"https://www.aacps.org/Page/4838"
MIDDLE COLLEGE HIGH,SAN PABLO,CA,2600 MISSION BELL DR.,"https://mchs-lausd-ca.schoolloop.com/"
IOWA-MAPLE ELEMENTARY SCHOOL,CLEVELAND,OH,12510 MAPLE AVE,"https://mycleschool.org/school/iowa-maple/"
TURNER ELEMENTARY,FRESNO,CA,5218 E. CLAY AVE.,"https://www.antiochschools.net/turner"
BERKELEY LAKE ELEMENTARY SCHOOL,BERKELEY LAKE,GA,4300 S BERKELEY LAKE RD NW,"https://www.gcpsk12.org/BerkeleyLakeES"
HAWARDEN ELEMENTARY SCHOOL,HAWARDEN,IA,806 13TH ST,"https://elem.westsiouxschools.org/en-US"
J EMMETT HINCHCLIFFE SR ELEM SCH,O FALLON,IL,1050 OGLE RD,"https://www.of90.net/Page/392"
WABASH HIGH SCHOOL,WABASH,IN,580 N MIAMI ST,"https://whs.apaches.k12.in.us/"
STAFFORD MIDDLE SCHOOL/HIGH SCHOOL,STAFFORD,KS,430 E BROADWAY,"https://www.stafford349.com/"
SKYLINE HIGH,OAKLAND,CA,12250 SKYLINE BLVD.,"https://www.ousd.org/skyline"
IRON COUNTY PRESCHOOL,CEDAR CITY,UT,638 W 500 S,"https://irondistrict.org/schools/preschool/"
FRANCIS VIGO ELEMENTARY SCHOOL,VINCENNES,IN,1513 MAIN STREET,"https://www.vcsc.k12.in.us/vigo-info/"
BLANCHARD ELEMENTARY SCHOOL,SHREVEPORT,LA,402 BIRCH AVENUE,"https://louisianaschools.com/schools/9006/academic-performance"
NORWICH ELEMENTARY SCHOOL,NORWICH,KS,209 PARKWAY,"https://www.knusd331.com/"
ROOT RIVER PROGRAM,HARMONY,MN,225 3RD AVE SW,"https://www.pca.state.mn.us/water/watersheds/root-river"
MONTVILLE HIGH SCHOOL,OAKDALE,CT,800 OLD COLCHESTER RD.,"https://www.montvilleschools.org/1/home"
ISSAQUAH HEAD START,RENTON,WA,15025 SE 117TH ST,"https://www.issaquah.wednet.edu/family/preschool-programs/head-start-eceap"
ELKHORN SOUTH HIGH SCHOOL,OMAHA,NE,20303 BLUE SAGE PARKWAY,"https://www.elkhornweb.org/eshs/"
HENRY J KAISER HIGH SCHOOL,HONOLULU,HI,511 LUNALILO HOME RD,"https://www.kaiserhighschoolhawaii.org/"
WRIGHT TECHNICAL CENTER ALC MIDDLE,BUFFALO,MN,1405 3RD AVE NE,"https://www.wtc.k12.mn.us/"
EDKEY INC. - PATHFINDER ACADEMY AT EASTMARK,MESA,AZ,4850 W. EASTMARK PARKWAY,"https://eastmark.sequoiapathfinder.org/"
ARIZONA AUTISM CHARTER SCHOOL,PHOENIX,AZ,4433 N. 7TH ST.,"https://www.autismcharter.org/"
ILLINI BLUFFS ELEMENTARY SCHOOL,GLASFORD,IL,9611 HANNA CITY-GLAS,"https://www.illinibluffs.com/"
LAMBERTS MILL ACADEMY,WESTFIELD,NJ,1571 LAMBERTS MILL ROAD,"http://www.ucesc.org/schools/lamberts_mill_academy"
PIONEER GROVE EDUCATIONAL CENTER,FRANKFORT,IL,601 WILLOW ST,"https://www.lwase843.org/page/pioneer-grove-educational-center-frankfort"
WHITTIER HIGH,WHITTIER,CA,12417 E. PHILADELPHIA ST.,"https://whs.wuhsd.org/"
ANGELES EL CORCHO,UTUADO,PR,CARR 600 KM 2 HM 2 BO ANGELES EL CORCHO,"https://www.realtor.com/realestateandhomes-detail/Carr-600-Km-3-2-Sector-El-Corcho-Barrio-Angeles_Utuado_PR_00611_M34896-32240"
DILLSBORO ELEMENTARY SCHOOL,DILLSBORO,IN,13200 NORTH ST,"https://www.sdcsc.k12.in.us/des-home"
SHERIDAN ELEM SCHOOL,SHERIDAN,IL,PO BOX 328,"https://www.district87.org/sheridan"
FOUNTAIN WOODS ELEMENTARY SCHOOL,BURLINGTON,NJ,601 FOUNTAIN AVENUE,"https://www.burltwpsch.org/fw/"
HARRISON GRADE SCHOOL,HARRISON,NE,240 WEST 3RD ST,"https://www.siouxcountyschools.org/Page/78"
PS 31 WILLIAM T DAVIS,STATEN ISLAND,NY,55 LAYTON AVE,"https://www.schools.nyc.gov/schools/R031"
PS 200 JAMES MCCUNE SMITH SCHOOL (THE),NEW YORK,NY,2589 7TH AVE,"https://www.schools.nyc.gov/schools/M200"
PRUNEDALE ELEMENTARY,SALINAS,CA,17719 PESANTE RD.,"https://www.nmcusd.org/prunedale"
CUMBERLAND COUNTY MIDDLE SCHOOL,BURKESVILLE,KY,908 N MAIN ST,"http://www.cland.k12.ky.us/2/Home"
GIDEON EDWARD SCH,PHILADELPHIA,PA,2817 W GLENWOOD AVE,"https://gideon.philasd.org/"
MORTON RANCH EL,KATY,TX,2502 MASON RD,"https://www.katyisd.org/campus/MRE/"
DUPRE EL,LUBBOCK,TX,2008 AVE T,"https://www.lubbockisd.org/dupre"
CHESANING MIDDLE SCHOOL,CHESANING,MI,431 NORTH 4TH ST,"https://www.chesaningschools.net/"
NORTHERN ELEMENTARY SCHOOL,GEORGETOWN,KY,3600 CINCINNATI RD,"https://www.fcps.net/Northern"
BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES (THE),BROOKLYN,NY,284 BALTIC ST,"https://k497.org/"
LUIS LLORENS TORRES,SAN JUAN,PR,CALLE MARISABEL RES. LLORENS TORRES,"https://yalealumniservicecorps.org/current-trips/2020-service-trip-san-juan-puerto-rico/about-residencial-luis-llorens-torres"
SOUTH SCHOOL,WESTMONT,IL,133 S GRANT ST,"https://south.d62.org/"
WILKINSON GARDENS ELEMENTARY SCHOOL,AUGUSTA,GA,1925 KRATHA DR,"https://www.rcboe.org/wilkinson"
PORT GARDNER,EVERETT,WA,3516 RUCKER AVE,"https://everettwa.gov/484/Port-Gardner"
EBENEZER MIDDLE,SUMTER,SC,3440 EBENEZER ROAD,"https://ems.sumterschools.net/"
FREMONT MIDDLE SCHOOL,FREMONT,IN,811 W RENEE DR,"https://fcs.k12.in.us/fms-home"
DEPRIEST ELEM SCHOOL,CHICAGO,IL,139 S PARKSIDE AVE,"https://www.depriestschool.org/"
RIPLEY-OHIO-DEARBORN SP ED COOP,SUNMAN,IN,925 N MERIDIAN ST STE 100,"http://www.rodspecialeducation.org/"
MARIEVILLE SCHOOL,NORTH PROVIDENCE,RI,1135 MINERAL SPRING AVENUE,"http://marieville.nprovschools.org/"
MIDWAY ELEMENTARY,LEXINGTON,SC,180 MIDWAY ROAD,"https://schools.lexington1.net/MES"
RED HILL ELEMENTARY,SANTA ANA,CA,11911 RED HILL AVE.,"https://www.tustin.k12.ca.us/red-hill"
PEARL HARBOR KAI ELEMENTARY SCHOOL,HONOLULU,HI,1 C AVE,"https://www.pearlharborkai.org/"
LAMONI ELEMENTARY SCHOOL,LAMONI,IA,202 N WALNUT ST,"https://www.lamonischools.org/"
MACOMB JUNIOR HIGH SCHOOL,MACOMB,IL,1525 S JOHNSON ST,"https://www.macomb185.org/155/Macomb-Junior-High-School"
INDIANA SCHOOL FOR THE BLIND,INDIANAPOLIS,IN,7725 N COLLEGE AVE,"https://www.in.gov/isbvi/"
NEW VISION LEARNING ACADEMY,MONROE,LA,507 SWAYZE STREET,"https://www.newvisionlearningacademy.com/"
WARREN COMMUNITY SCHOOL,WARREN,ME,117 EASTERN ROAD,"https://www.msad40.org/schools/wcs/"
BELGRADE-BROOTEN-ELROSA SEC.,BELGRADE,MN,710 WASHBURN AVE,"https://www.bbejaguars.org/"
WILLOWICK MIDDLE SCHOOL,WILLOWICK,OH,31500 ROYALVIEW DR,"https://www.weschools.org/willowickmiddleschool_home.aspx"
PS 111 ADOLPH S OCHS,NEW YORK,NY,440 W 53RD ST,"https://www.ps111adolphsochs.org/"
FRANCISCO BARRIENTES MIDDLE,EDINBURG,TX,1100 E EBONY,"https://barrientes.ecisd.us/"
PARKMEAD ELEMENTARY,WALNUT CREEK,CA,1920 MAGNOLIA WAY,"https://www.walnutcreeksd.org/Page/15"
AMALIA EXPOSITO,CAROLINA,PR,BO BUENA VISTA CALLE GRANADA ESQ ROSALES,"https://www.spellingcity.com/amalia-exposito-carolina-pr.html"
COLUMBIA ELEMENTARY,FRESNO,CA,1025 S. TRINITY ST.,"https://www.cusd49.com/"
HILLSBORO TREATMENT CTR.,HILLSBORO,MO,10434 STATE RD BB,"https://librarytechnology.org/library/126633"
MORGAN CENTER SCHOOL,BREMERTON,WA,1500 13TH STREET,"https://www.areavibes.com/bremerton-wa/schools/morgan+center+school-530066001751/"
STEPHENS MIDDLE,LONG BEACH,CA,1830 W. COLUMBIA ST.,"https://lbstephens.schoolloop.com/"
LEONARD J. TYL MIDDLE SCHOOL,OAKDALE,CT,166 CHESTERFIELD RD.,"https://www.montvilleschools.org/2/home"
TEHIPITE MIDDLE,FRESNO,CA,630 N. AUGUSTA,"https://www.fresnounified.org/schools/tehipite"
CORONADO HIGH,CORONADO,CA,650 D AVE.,"https://chs.coronadousd.net/"
JHS 123 JAMES M KIERNAN,BRONX,NY,1025 MORRISON AVE,"https://www.schools.nyc.gov/schools/X123"
LAKELAND VIRTUAL ACADEMY,RATHDRUM,ID,15506 WASHINGTON STREET,"https://www.sd272.org/schools/online-academy"
MC DERMITT HIGH SCHOOL,MCDERMITT,NV,100 OLAVARRIA STREET,"https://www.hcsdnv.com/o/mcs"
NORTHERN MIDDLE,OWINGS,MD,2954 CHANEYVILLE RD,"https://nms.calvertnet.k12.md.us/"
MITCHELL ELEMENTARY SCHOOL,MITCHELL,NE,1439 13TH AVE,"http://www.mpstigers.com/elementary.html"
MIJTED - BAGDAD HIGH SCHOOL,BAGDAD,AZ,210 HILL TOP,"https://www.bagdadschools.org/schools/bagdad-middle-and-high-school"
SHEPHERD HIGH SCHOOL,SHEPHERD,MI,301 S FOURTH,"https://www.shepherdschools.net/"
CHARLES N. FORTES ACADEMY,PROVIDENCE,RI,234 DABOLL STREET,"https://www.providenceschools.org/fortes"
RIO VISTA ELEMENTARY,BAY POINT,CA,611 PACIFICA AVE.,"https://riovistaes-lausd-ca.schoolloop.com/"
TECH HIGH,HARLINGEN,TX,801 N 13TH ST STE 15,"https://www.depts.ttu.edu/k12/"
JHS 234 ARTHUR W CUNNINGHAM,BROOKLYN,NY,1875 E 17TH ST,"https://www.schools.nyc.gov/schools/K234"
BIG BEAR MIDDLE,BIG BEAR LAKE,CA,41275 BIG BEAR BLVD.,"https://bbms.bearvalleyusd.org/"
RENSSELAER CENTRAL HIGH SCHOOL,RENSSELAER,IN,1106 E GRACE ST,"https://rchs.rensselaerschools.org/"
FAIRFOREST MIDDLE,SPARTANBURG,SC,4120 NORTH BLACKSTOCK ROAD,"https://fms.spart6.org/"
JACKSON ELEMENTARY,JACKSON,NE,223 N JOHN ST,"https://njes.jacksonschoolsga.org/"
BAYSIDE ELEMENTARY,VIRGINIA BEACH,VA,5649 BAYSIDE RD,"https://baysidees.vbschools.com/"
