Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA_HMO-PPO,AETNA_WHOLE_HEALTH_ACO,BCBS_NEBRASKA_BLUE_PRINT,BCBS_NEBRASKA_NETWORK_BLUE,ELAP_LLC,MIDLANDS_CHOICE,NE_TOTAL_CARE_CENTENE,PHCS_MULTIPLAN,UHC,UHC_ACO,VNA_CYPRESS
9600235,MICROSURGICAL TECHNIQUE,ProFee,0960,69990,"Microsurgical techniques, requiring use of operating microscope (List separately in addition to code for primary procedure)",,0,1215.00,1093.50,327.74,1093.50,369.99,327.74,371.13,371.13,355.06,333.21,N/A,522.57,N/A,N/A,364.16
9600240,EXCISE INTRASPINE LESION;LUM,ProFee,0960,63272,"Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; lumbar",,0,9014.00,8112.60,2922.30,8112.60,3298.95,2922.30,3100.89,3100.89,3165.83,2971.01,N/A,4860.72,N/A,N/A,3247.00
9600245,SKIN TISSUE REARRANGEMENT,ProFee,0960,14301,"Adjacent tissue transfer or rearrangement, any area; defect 30.1 sq cm to 60.0 sq cm",,0,3187.00,2868.30,1431.76,2868.30,1616.29,1431.76,1519.25,1519.25,1551.07,1455.62,N/A,2282.86,N/A,N/A,1590.84
9600250,REPAIR SPINAL FLUID LEAK,ProFee,0960,63707,"Repair of dural/cerebrospinal fluid leak, not requiring laminectomy",,0,6200.00,5580.00,1481.85,5580.00,1672.84,1481.85,1572.41,1572.41,1605.34,1506.55,N/A,2362.73,N/A,N/A,1676.82
9600255,GRAFT REPAIR SPINE DEFECT,ProFee,0960,63710,"Dural graft, spinal",,0,7055.00,6349.50,1728.29,6349.50,1951.05,1728.29,1833.91,1833.91,1872.31,1757.09,N/A,2755.66,N/A,N/A,1920.32
9600260,NECK SPINE FUSION,ProFee,0960,22600,"Arthrodesis, posterior or posterolateral technique, single level; cervical below C2 segment",,0,6863.00,6176.70,2096.21,6176.70,2366.39,2096.21,2224.31,2224.31,2270.89,2131.14,N/A,3259.69,N/A,N/A,2329.12
9600265,LAMINECTOMY INTRA THORACOLUM,ProFee,0960,63287,"Laminectomy for biopsy/excision of intraspinal neoplasm; intradural, intramedullary, thoracolumbar",,0,13888.00,12499.20,4190.49,12499.20,4730.60,4190.49,4446.58,4446.58,4539.70,4260.33,N/A,6681.50,N/A,N/A,4656.10
9600270,ARTHODESIS 7-12 VERTEBRAL SE,ProFee,0960,22802,"Arthrodesis, posterior, for spinal deformity, with or without cast; 7 to 12 vertebral segments",,0,11063.00,9956.70,3366.76,9956.70,3800.69,3366.76,3572.50,3572.50,3647.32,3422.87,N/A,5368.11,N/A,N/A,3740.84
9600275,INSERT SPINE DEVICE 7-12 SEG,ProFee,0960,22843,"Posterior segmental instrumentation (eg, pedicle fixation, dual rods with multiple hooks and sublaminar wires); 7 to 12 vertebral segments (List separately in addition to code for primary procedure)",,0,7185.00,6466.50,1269.76,6466.50,1433.41,1269.76,1347.35,1347.35,1375.57,1290.92,N/A,2024.56,N/A,N/A,1410.84
9600280,INJECT TRIGGER PTS 1 OR 2,ProFee,0960,20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",,0,209.00,188.10,62.78,188.10,70.88,62.78,66.62,66.62,68.02,63.83,N/A,100.11,N/A,N/A,69.76
9600285,DECOMPRESS SPINAL CORD,ProFee,0960,63055,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; thoracic",,0,10432.00,9388.80,2525.83,9388.80,2851.38,2525.83,2792.08,2792.08,2736.32,2675.13,N/A,4027.30,N/A,N/A,2806.48
9600290,REMOVE SPINAL LAMINA CERVICA,ProFee,0960,63045,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; cervical",,0,7887.00,7098.30,2015.62,7098.30,2275.41,2015.62,2138.80,2138.80,2183.59,2049.22,N/A,3213.80,N/A,N/A,2239.58
9600295,DEBRIDE BONE 20CM OR LESS,ProFee,0960,11044,"Debridement, bone (includes epidermis, dermis, subcutaneous tissue, muscle and/or fascia, if performed); first 20 sq cm or less",,0,931.00,837.90,369.54,837.90,417.17,369.54,392.12,392.12,400.34,375.70,N/A,589.21,N/A,N/A,410.60
9600300,DECOMPRESS SPINE CORD ADD ON,ProFee,0960,63057,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; each additional segment, thoracic or lumbar (List separately in addition to code for primary procedure)",,0,2789.00,2510.10,496.55,2510.10,560.55,496.55,526.89,526.89,537.93,504.82,N/A,791.72,N/A,N/A,551.72
9600305,THORAX FUSION,ProFee,0960,22610,"Arthrodesis, posterior or posterolateral technique, single level; thoracic (with lateral transverse technique, when performed)",,0,6488.00,5839.20,2018.83,5839.20,2279.03,2018.83,2142.20,2142.20,2187.06,2052.47,N/A,3218.91,N/A,N/A,2243.14
9600310,OSTEOTOMY;CALCANEUS W/WO FIX,ProFee,0960,28300,"Osteotomy; calcaneus (eg, Dwyer or Chambers type procedure), with or without internal fixation",,0,2792.00,2512.80,1078.43,2512.80,1217.43,1078.43,1144.34,1144.34,1168.30,1096.41,N/A,1719.50,N/A,N/A,1198.26
9600315,KNEE REPAIR;COLLATERAL,ProFee,0960,27405,"Repair, primary, torn ligament and/or capsule, knee; collateral",,0,2964.00,2667.60,1116.70,2667.60,1260.63,1116.70,1184.94,1184.94,1209.76,1135.31,N/A,1780.52,N/A,N/A,1240.78
9600320,KNEE ARTHROTOMY,ProFee,0960,27310,"Arthrotomy, knee, with exploration, drainage, or removal of foreign body (eg, infection)",,0,3023.00,2720.70,1225.19,2720.70,1364.24,1225.19,1278.88,1278.88,1327.29,1225.31,N/A,1953.49,N/A,N/A,1361.32
9600325,TREAT HIP DISLOCATION,ProFee,0960,27257,"Treatment of spontaneous hip dislocation (developmental, including congenital or pathological), by abduction, splint or traction; with manipulation, requiring anesthesia",,0,1572.00,1414.80,572.24,1414.80,645.99,572.24,607.21,607.21,619.92,581.78,N/A,912.40,N/A,N/A,635.82
9600330,REMOVE SPINAL LAMINA,ProFee,0960,63046,"Laminectomy, facetectomy and foraminotomy (unilateral or bilateral with decompression of spinal cord, cauda equina and/or nerve root[s], [eg, spinal or lateral recess stenosis]), single vertebral segment; thoracic",,0,7564.00,6807.60,1934.55,6807.60,2183.89,1934.55,2052.77,2052.77,2095.76,1966.79,N/A,3084.53,N/A,N/A,2149.50
9600335,SMALL JOINT INJECTION,ProFee,0960,20600,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); without ultrasound guidance",,0,167.00,150.30,59.40,150.30,67.06,59.40,63.03,63.03,64.35,60.39,N/A,94.71,N/A,N/A,66.00
9600340,E-STIM BONE OPERATIVE,ProFee,0960,20975,Electrical stimulation to aid bone healing; invasive (operative),,0,1455.00,1309.50,277.79,1309.50,313.60,277.79,294.77,294.77,300.94,282.42,N/A,442.93,N/A,N/A,308.66
9600345,SP BONE ALLOGRAFT MORSE ADD-,ProFee,0960,20930,"Allograft, morselized, or placement of osteopromotive material, for spine surgery only (List separately in addition to code for primary procedure)",,0,891.00,801.90,445.50,801.90,445.50,445.50,445.50,445.50,668.25,712.80,N/A,801.90,N/A,N/A,668.25
9600350,REMOVE VERTEBRAL ADD ON,ProFee,0960,63082,"Vertebral corpectomy (vertebral body resection), partial or complete, anterior approach with decompression of spinal cord and/or nerve root(s); cervical, each additional segment (List separately in addition to code for primary procedure)",,0,2298.00,2068.20,411.39,2068.20,464.41,411.39,436.53,436.53,445.67,418.25,N/A,655.94,N/A,N/A,457.10
9600355,REPAIR SPINAL FLUID LEAKAGE,ProFee,0960,63709,"Repair of dural/cerebrospinal fluid leak or pseudomeningocele, with laminectomy",,0,7605.00,6844.50,1765.57,6844.50,1993.13,1765.57,1873.46,1873.46,1912.70,1794.99,N/A,2815.10,N/A,N/A,1961.74
9600360,INSERT INTERVERTEBRAL DEVICE,ProFee,0960,22854,"Insertion of intervertebral biomechanical device(s) (eg, synthetic cage, mesh) with integral anterior instrumentation for device anchoring (eg, screws, flanges), when performed, to vertebral corpectomy(ies) (vertebral body resection, partial or complete) defect, in conjunction with interbody arthrodesis, each contiguous defect (List separately in addition to code for primary procedure)",,0,2586.00,2327.40,519.07,2327.40,585.97,519.07,550.79,550.79,562.32,527.72,N/A,827.62,N/A,N/A,576.74
9600365,SUBSEQ NF/SWB CARE MOD,ProFee,0960,99309,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: A detailed interval history; A detailed examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient has developed a significant complication or a significant new problem. Typically, 25 minutes are spent at the bedside and on the patient's facility floor or unit.",,0,155.00,139.50,139.50,243.75,172.58,152.87,162.22,162.22,165.61,155.42,N/A,243.75,N/A,N/A,169.86
9600370,OUTPT VISIT ESTAB INTERMED,ProFee,0960,99213,"Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: An expanded problem focused history; An expanded problem focused examination; Medical decision making of low complexity. Counseling and coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity. Typically, 15 minutes are spent face-to-face with the patient and/or family.",,0,119.00,107.10,88.65,246.19,98.43,126.36,92.52,92.52,137.63,88.65,N/A,246.19,N/A,N/A,141.16
9600375,OUTPT VISIT NEW BRIEF,ProFee,0960,,,,0,52.00,46.80,26.00,46.80,26.00,26.00,26.00,26.00,39.00,41.60,N/A,46.80,N/A,N/A,39.00
9600380,OUTPT VISIT NEW LIMITED,ProFee,0960,99202,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,52.00,46.80,46.80,206.12,96.85,85.79,87.48,87.48,92.94,83.81,N/A,206.12,N/A,N/A,95.32
9600385,INJECT SINGLE TENDON SHEATH,ProFee,0960,20550,"Injection(s); single tendon sheath, or ligament, aponeurosis (eg, plantar ""fascia"")",,0,186.00,167.40,69.12,167.40,106.17,96.26,69.12,106.06,97.56,101.62,N/A,159.37,N/A,N/A,104.50
9600390,REMOVE WRIST/ARM LESION;FLEX,ProFee,0960,25115,"Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosynovitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); flexors",,0,155.00,139.50,139.50,1992.90,1411.00,1249.90,1326.28,1326.28,1354.06,1270.73,N/A,1992.90,N/A,N/A,1388.78
9600395,REMOVE WRIST/ARM LESION;EXTE,ProFee,0960,25116,"Radical excision of bursa, synovia of wrist, or forearm tendon sheaths (eg, tenosynovitis, fungus, Tbc, or other granulomas, rheumatoid arthritis); extensors, with or without transposition of dorsal retinaculum",,0,155.00,139.50,139.50,1592.76,1127.70,998.95,1059.99,1059.99,1082.19,1015.60,N/A,1592.76,N/A,N/A,1109.94
9600400,MEDIAN NERVE CARPAL TUNNEL,ProFee,0960,64721,Neuroplasty and/or transposition; median nerve at carpal tunnel,,0,2352.00,2116.80,708.52,2116.80,799.84,708.52,751.81,751.81,767.56,720.32,N/A,1129.69,N/A,N/A,787.24
9600405,EXCISE OLECRANON BURSA,ProFee,0960,24105,"Excision, olecranon bursa",,0,1372.00,1234.80,581.69,1234.80,656.66,581.69,617.24,617.24,630.16,591.38,N/A,927.47,N/A,N/A,646.32
9600410,EXCISE GANGLION WRIST,ProFee,0960,25111,"Excision of ganglion, wrist (dorsal or volar); primary",,0,155.00,139.50,139.50,847.22,599.85,531.36,563.83,563.83,575.64,540.22,N/A,847.22,N/A,N/A,590.40
9600415,"EXCISE LESION,TENDON,HAND,FI",ProFee,0960,26160,"Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger",,0,1726.00,1553.40,525.02,1553.40,592.69,525.02,557.11,557.11,568.78,533.77,N/A,837.12,N/A,N/A,583.36
9600420,EXCISE TUMOR THIGH/KNEE SQ 3,ProFee,0960,27327,"Excision, tumor, soft tissue of thigh or knee area, subcutaneous; less than 3 cm",,0,2049.00,1844.10,514.03,1844.10,580.28,514.03,545.44,545.44,556.86,522.59,N/A,819.59,N/A,N/A,571.14
9600425,SCOPE BICEP TENODESIS,ProFee,0960,29828,"Arthroscopy, shoulder, surgical; biceps tenodesis",,0,155.00,139.50,139.50,2400.55,1699.63,1505.57,1597.58,1597.58,1631.04,1562.12,N/A,2400.55,N/A,N/A,1672.86
9600430,SCOPE SHOULDER DEBRIDE EXTEN,ProFee,0960,29823,"Arthroscopy, shoulder, surgical; debridement, extensive",,0,155.00,139.50,139.50,1558.78,1103.64,977.63,1037.38,1037.38,1059.10,993.93,N/A,1558.78,N/A,N/A,1086.26
9600435,SCOPE DECOMPRESSION,ProFee,0960,29826,"Arthroscopy, shoulder, surgical; decompression of subacromial space with partial acromioplasty, with coracoacromial ligament (ie, arch) release, when performed (List separately in addition to code for primary procedure)",,0,3976.00,3578.40,280.49,3578.40,316.65,280.49,297.64,297.64,303.87,285.17,N/A,447.23,N/A,N/A,311.66
9600440,SHOULDER SCOPE W/ROTATOR CUF,ProFee,0960,29827,"Arthroscopy, shoulder, surgical; with rotator cuff repair",,0,5032.00,4528.80,1754.59,4528.80,1980.73,1754.59,1861.81,1861.81,1900.80,1783.83,N/A,2797.59,N/A,N/A,1949.54
9600445,CHONDROPLASTY,ProFee,0960,29877,"Arthroscopy, knee, surgical; debridement/shaving of articular cartilage (chondroplasty)",,0,3739.00,3365.10,1022.94,3365.10,1154.79,1022.94,1085.45,1085.45,1108.19,1039.99,N/A,1631.02,N/A,N/A,1136.60
9600450,SCOPE MENISECTOMY,ProFee,0960,29881,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",,0,4142.00,3727.80,892.93,3727.80,1008.01,892.93,947.49,951.41,967.34,907.81,N/A,1423.72,N/A,N/A,992.14
9600455,ARTHRO SHOULDER DEBRIDE,ProFee,0960,29822,"Arthroscopy, shoulder, surgical; debridement, limited",,0,3450.00,3105.00,1725.00,3105.00,1725.00,1725.00,1725.00,1725.00,2587.50,2760.00,N/A,3105.00,N/A,N/A,2587.50
9600460,ACL REPAIR,ProFee,0960,29888,Arthroscopically aided anterior cruciate ligament repair/augmentation or reconstruction,,0,155.00,139.50,139.50,2557.89,1811.02,1604.25,1702.29,1702.29,1737.94,1630.99,N/A,2557.89,N/A,N/A,1782.50
9600465,TREAT ANKLE FRACTURE,ProFee,0960,27822,"Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; without fixation of posterior lip",,0,155.00,139.50,139.50,2237.60,1584.25,1403.37,1489.13,1489.13,1520.32,1426.76,N/A,2237.60,N/A,N/A,1559.30
9600470,SYNOVECTOMY LIMITED,ProFee,0960,29875,"Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure)",,0,155.00,139.50,139.50,1305.59,924.38,818.84,868.88,868.88,887.07,835.47,N/A,1305.59,N/A,N/A,913.08
9600475,ULNAR NERVE AT ELBOW,ProFee,0960,64718,Neuroplasty and/or transposition; ulnar nerve at elbow,,0,2884.00,2595.60,984.42,2595.60,1111.30,984.42,1044.58,1044.58,1066.46,1000.83,N/A,1569.60,N/A,N/A,1093.80
9600480,ABRASION ARTHROPLASTY,ProFee,0960,29879,"Arthroscopy, knee, surgical; abrasion arthroplasty (includes chondroplasty where necessary) or multiple drilling or microfracture",,0,3913.00,3521.70,1087.76,3521.70,1227.96,1087.76,1154.23,1154.23,1178.40,1105.89,N/A,1734.37,N/A,N/A,1208.62
9600485,TREAT FX RAD EXTRA-ARTICULAR,ProFee,0960,25607,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation",,0,2529.00,2276.10,1220.44,2276.10,1377.74,1220.44,1295.02,1295.02,1322.14,1240.78,N/A,1945.92,N/A,N/A,1356.04
9600490,TOTAL KNEE ARTHROPLASTY,ProFee,0960,27447,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)",,0,7950.00,7155.00,2092.81,7155.00,2362.55,2092.81,2220.70,2220.70,2267.21,2127.69,N/A,3336.86,N/A,N/A,2325.34
9600495,TREAT LOWER LEG FRACTURE,ProFee,0960,27827,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of tibia only",,0,155.00,139.50,139.50,2877.95,2037.63,1804.99,1915.29,1915.29,1955.40,1835.07,N/A,2877.95,N/A,N/A,2005.54
9600500,DRAIN THIGH/KNEE LESION,ProFee,0960,27301,"Incision and drainage, deep abscess, bursa, or hematoma, thigh or knee region",,0,155.00,139.50,139.50,1312.94,929.58,823.45,873.77,873.77,892.07,837.17,N/A,1312.94,N/A,N/A,914.94
9600505,FUSION/GRAFT OF WRIST BONE,ProFee,0960,25810,"Arthrodesis, wrist; with iliac or other autograft (includes obtaining graft)",,0,155.00,139.50,139.50,2276.23,1611.60,1427.60,1514.84,1514.84,1546.56,1451.39,N/A,2276.23,N/A,N/A,1586.22
9600510,TOTAL HIP,ProFee,0960,27130,"Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip arthroplasty), with or without autograft or allograft",,0,7725.00,6952.50,2094.64,6952.50,2364.62,2094.64,2222.65,2222.65,2269.20,2129.55,N/A,3339.79,N/A,N/A,2327.38
9600515,SHOULDER SCOPE SLAP,ProFee,0960,29807,"Arthroscopy, shoulder, surgical; repair of SLAP lesion",,0,155.00,139.50,139.50,2704.77,1915.02,1696.37,1800.04,1800.04,1837.74,1724.65,N/A,2704.77,N/A,N/A,1884.86
9600520,KNEE SCOPE W/MENISCECTOMY,ProFee,0960,29880,"Arthroscopy, knee, surgical; with meniscectomy (medial AND lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",,0,4892.00,4402.80,926.57,4402.80,1045.99,926.57,983.19,983.19,1003.78,942.01,N/A,1477.36,N/A,N/A,1029.52
